title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link
"2-комн. кв., 49 м2","Бишкек, Филармония",$ 43 000,3 646 400 сом,$ 878/м2,74 416 сом/м2,Добавлено 11 дней назад,Поднято 15 часов назад,50,от агента,кирпичный,5 этаж из 5,,49 м2,,индивид. планировка,центральное,хорошее,есть,оптика,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,паркет,,"улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",,есть,,"

                                    Описание от продавца                            
Продаю прекрасную квартиру в самом центре города.
2х ком квартира, расположена на пересечении улиц Чуй\Исанова.
Индивидуальная планировка, 2 лоджии. 
Окна выходят во двор (север) и на чуй (юг)
Квартира слегка с перепланировкой, за счет чего площадь квартиры визуально больше.
Очень теплая квартира, уютная.
Продается частично с мебелью (по договоренности)
В шаговой доступности парковая зона в районе филармонии.
Бишкек парк, Народный, Караван, Бета сторес, все через дорогу.
Школы, университеты - все рядом.
Прекрасный район для проживания.
","""42.877""","""74.5909""",https://www.house.kg/details/8991844604ee4d81d1739-70848437
"1-комн. кв., 45 м2","Бишкек, Улан-2 м-н",$ 31 005,2 629 224 сом,$ 689/м2,58 427 сом/м2,Добавлено 15 часов назад,,8,от собственника,"кирпичный, 2018 г.",8 этаж из 9,,45 м2,,106 серия,центральное,,,,,,,,,,,,,,,,,,,,,есть,,"

                                    Описание от продавца                            
Продается 1 к КВ. 106 серия с документами, ремонтом и мебелью
Только наличными
","""42.8447""","""74.6327""",https://www.house.kg/details/3600992605c084042f716-93305102
"Дом, 6 и более комнат, 160 м2","Бишкек, Салам-Алик ж/м, Ул. Жергетал 24/Ак муз",$ 75 000,6 360 000 сом,$ 469/м2,39 750 сом/м2,Добавлено 7 дней назад,Поднято 15 часов назад,104,от собственника,"кирпичный, 2000 г.",,2,"160 м2, жилая: 140 м2, кухня: 9 м2",4 соток,,смешанное,хорошее,есть,проводной,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,решетки на окнах,пустая,паркет,270 м.,"бассейн,                                             навес,                                             гараж,                                             3 фазы",,,,,"""42.8988""","""74.5826""",https://www.house.kg/details/915499960541d90204390-36463684
"3-комн. кв., 88 м2","Бишкек, ЦУМ",$ 73 500,6 232 800 сом,$ 835/м2,70 827 сом/м2,Добавлено 11 дней назад,Поднято 15 часов назад,52,от агента,кирпичный,2 этаж из 3,,88 м2,,сталинка,центральное,хорошее,возможно подключение,adsl,совмещенный,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,,,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю замечательную квартиру в самом сердце города.
Золотой квадрат, центр нашего прекрасного города.
3х ком квартира, расположена на пересечении улиц Чуй\Советская.
2 этаж из 3. Королевский этаж. 
Индивидуальная планировка, 2 лоджии (огромные, можно переделать в комнаты)
Окна выходят во двор (Восток) и на парковую зону (Запад)
Квартира правильной планировки.
Очень теплая квартира, уютная.
Продается частично с мебелью (по договоренности)
В шаговой доступности - Цум, Гум, Береке гранд, Рэд центр.
До площади цетральной площади - 5 минут
Вечный огонь - в шаговой доступности
Кинотеатры, кафешки - все рядом.
Самым главным преимуществом является парковая зона рядом с квартирой.
Прям под окнами расположен сквер около театра оперы и балета.
Тихий район, прекрасное расположение, свежий воздух - что еще нужно для комфортной жизни.
","""42.8769""","""74.6136""",https://www.house.kg/details/7973272604ee0cabed024-53540279
"3-комн. кв., 82 м2","Бишкек, Джал-30 м-н",$ 71 500,6 063 200 сом,$ 872/м2,73 941 сом/м2,Добавлено 17 дней назад,Поднято 15 часов назад,123,от агента,"кирпичный, 2014 г.",3 этаж из 14,,82 м2,,элитка,центральное,евроремонт,возможно подключение,adsl,совмещенный,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",полностью меблирована,паркет,,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира
- Застройщик СК "" Strem-Group "" надежный застройщик.
- Площадь -82м2.
- Этаж - 3/14( Окна смотрят на север и на запад +панорамные окна  ).
- Состояние - евро ремонт.
- Наличие мебели - все остается!
- Наличие техники ( очень дорогая!!! ) – вся остается!!!
- Материал стен - кирпич.
- Двор огорожен+ паркинг .
- Адрес - ул.Тыналиева ( ДЖАЛ ) не доезжая до Университета Манас . Также в пешей доступности : 
Мечеть, Рестораны, Супермаркет "" Народный  ""  Школа-гимназия, Суворовское училище.
Квартира полностью укомплектована мебелью и бытовой техникой.
Вежливые и тихие соседи.
Прекрасное расположение , заходи и живи!!!!

Документы все имеются +тех.паспорт 
Срочная цена: 71500
Tорг при осмотре!!!
","""42.8404""","""74.5691""",https://www.house.kg/details/2331016047136e2063b0-59412031
"3-комн. кв., 100 м2","Бишкек, Асанбай м-н",$ 95 500,8 098 400 сом,$ 955/м2,80 984 сом/м2,Добавлено 24 дня назад,Поднято 15 часов назад,140,от агента,монолитный,2 этаж из 9,,100 м2,,элитка,электрическое,евроремонт,возможно подключение,adsl,совмещенный,лоджия,бронированная,,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,ламинат,,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",нет,есть,,"

                                    Описание от продавца                            
Продается замечательная, светлая, уютная 3х комнатная квартира.
Застройщик - Дианур Строй
Квадратура - 100м2
Этаж - 2 
Район - Южная Магистраль\ Сухэ-Батора
Евроремонт в квартире, заходи и живи
Квартира утеплена, очень жарко 
Теплый пол везде где кафель
Кафель - Kerama Marazzi 
Ламинат - Польша
Обои - Италия
Мебель остается частично
Техника остается частично
Развитая инфрастуктура - садики, школы, супермаркеты, парковая зона
Свежий и чистый воздух
Огромный двор
Детская площадка
Видеонаблюдение 24\7
Вид из окна на горы, окна выходят на юг-север
Все для прекрасной жизни!
","""42.8204""","""74.6165""",https://www.house.kg/details/5550145603ca7269f3554-71645981
"2-комн. кв., 68 м2","Бишкек, Улан-2 м-н",$ 44 500,3 773 600 сом,$ 654/м2,55 494 сом/м2,Добавлено 24 дня назад,Поднято 15 часов назад,129,от агента,"панельный, 2019 г.",2 этаж из 9,,68 м2,,106 серия улучшенная,электрическое,хорошее,есть,adsl,раздельный,лоджия,бронированная,,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,,,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю замечательную, теплую и уютную 2х комнатную квартиру в микрорайоне Улан 2.
Квартира расположена на 2 этаже из 9. Не угловая.
Удобная планировка квартиры (106 улучшенная). В квартире 3 лоджии, зал, спальня и кухня.
Санузел раздельный, в ванной установлен бойлер на 100л, в туалете установлен гигиенический душ, бойлер на 15 литров.
Кухня просторная, газ проведен, установлен бойлер на 15 литров.
Ремонт в квартире выполнен в светлых тонах, установлен теплый пол, ламинат хорошего качества. 
Отопление электро, никогда не отключается, в квартире тепло, в холодные месяцы зимы отопление выходит очень дешево.
Квартира продается частично с мебелью. (оговаривается индивидуально)
Входная дверь бронированная, хорошего качества.
Во дворе и подъезде видеонаблюдение.
Хорошие соседи, дружный двор.
Есть казан-очок, в дальнейшем планируется мангал.
Все удобства для шикарной жизни.
","""42.8442""","""74.6337""",https://www.house.kg/details/4599041603ca4d1673252-57758806
"3-комн. кв., 86 м2","Бишкек, Карпинка, Иваницына/Осмонкула",$ 88 000,7 462 400 сом,$ 1 023/м2,86 772 сом/м2,Добавлено 24 дня назад,Поднято 15 часов назад,94,от агента,монолитный,7 этаж из 9,,86 м2,,индивид. планировка,центральное,евроремонт,есть,adsl,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",полностью меблирована,ламинат,,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно!
Продаю шикарную 3 ком. элитную квартиру!!!
От застройщика “Нурисди”
С площадью 85,5 м2, на 7 этаже из 9, есть техэтаж, окна на юг-север!
ул. Иваницина\Осмонкула
Квартира правильной планировки, высокие потолки, три раздельные комнаты, просторная кухня, сан узел совмещен, но по факту их два, один переделан в кладовую, но можно сделать обратно перепланировку.
Выполнен шикарный евроремонт в светлых тонах, пол ламинат, все материалы дорогие, делали для себя.
Квартира полностью укомплектована мебелью и бытовой техникой.
Вежливые и тихие соседи.
В пешей доступности школы, садики, аптеки, супермаркеты
Прекрасное расположение , заходи и живи!
Срочная цена 88000$
Торг при осмотре
","""42.8825""","""74.6265""",https://www.house.kg/details/8777714603ca9d0dd08d8-00410436
"4-комн. кв., 184 м2","Бишкек, Токомбаева/Сухэ-Батора",$ 173 500,14 712 800 сом,$ 943/м2,79 961 сом/м2,Добавлено 24 дня назад,Поднято 15 часов назад,113,от агента,монолитный,9 этаж из 9,,184 м2,,элитка,электрическое,евроремонт,есть,adsl,2 с/у и более,лоджия,бронированная,паркинг,,,,,,возможно подключение,,"домофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно!
Продаю шикарную 4 ком. элитную квартиру!!!
От надежного застройщика “Бристоль”
С площадью 183 м2, на 9 этаже из 9, есть техэтаж, окна на восток-юг-запад!
ул. Сухэ Батора\Южная Магистраль
Квартира правильной планировки, высокие потолки, четыре раздельные комнаты, просторная кухня, два сан.узла.
Выполнен шикарный евроремонт в светлых тонах, пол ламинат, все материалы дорогие, делали для себя.
Квартира полностью укомплектована мебелью и бытовой техникой.
Вежливые и тихие соседи.
В пешей доступности школы, садики, аптеки, супермаркеты “Глобус” и “Народный”, кофейни и рестораны, Асанбай парк.
Прекрасное расположение , заходи и живи!
Срочная цена: 173500$
Торг при осмотре
","""42.8221""","""74.6137""",https://www.house.kg/details/761504603cabddd0b0b1-58815603
"Дом, 5-комн., 155 м2",Бишкек,$ 100 000,8 480 000 сом,$ 645/м2,54 710 сом/м2,Добавлено 23 дня назад,Поднято 15 часов назад,204,от агента,кирпичный,,2,155 м2,1 соток,,смешанное,хорошее,возможно подключение,adsl,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,"решетки на окнах,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,линолеум,,"пластиковые окна,                                             навес,                                             3 фазы",есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Хотите жить в спокойном районе?
Шикарное предложение - Таун Хаус за китайским посольством. (Юж магстраль\Бакаева)
Продаем с прекрасным расположением Таун Хаус.
155м2, 5 комнат, два уровня.
На первом этаже большой зал, детская, кухня-студия, санузел, гардероб.
На втором этаже 2 детских комнаты, родительская спальня, два балкона, два санузла. Родительский санузел отдельно. В спальне родителей большой и вместительный гардероб.
Очень удобное расположение комнат, все продумано и сделано с умом!
На первом этаже так же есть задний двор, где расположена зона барбекю. 
Есть своя парковка на территории двора, для гостей перед домом есть парковочные места.
Участок перед домом и за домом узаконен, имеется красная книга.
Отопление - своя котельная, можно светом и газом. В доме тепло и комфортно.
В достепности ТЦ ""Ала-Арча"", гипермаркет Фрунзе экспресс, парки по проспекту Чингиза Айтматова.
Можно без пробок добраться в любую точку города.
Дом продается со всей мебелью, можно заходить и жить!
Спешите порадовать себя замечательным жильем!
","""42.829""","""74.5764""",https://www.house.kg/details/6141034603de9d4291e13-60309436
"1-комн. кв., 28 м2","Бишкек, ТЭЦ",$ 23 500,1 992 800 сом,$ 839/м2,71 171 сом/м2,Добавлено 23 дня назад,Поднято 15 часов назад,200,от агента,"кирпичный, 2020 г.",2 этаж из 4,,28 м2,,индивид. планировка,электрическое,евроремонт,возможно подключение,adsl,совмещенный,нет,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,ламинат,,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             встроенная кухня",нет,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Внимание-Внимание!!!
В Новый Год с новым жильем!!!
Продаю 1к квартиру студию!
Квартира со свежим евроремонтом, с мебелью.
Расположена на 2 этаже из 4. Не угловая.
Окна смотрят на западную часть города, что обеспечивает квартиру достаточным количеством света.
Внутри очень тепло, отопление автономное, электро или газ.
Сам дом газифицирован.
На 1 этаже будут супермаркет и аптека.
Перед домом есть парковочные места, внутри есть маленький дворик.
Расположен дом в восточной части города, на новой дороге Льва-Толстого (Ориентировочно напротив ТЭЦ)
Транспортная развязка позволяет добраться в любую часть города.
Спешите, квартира конфетка, заходи и живи!
","""42.8665""","""74.6552""",https://www.house.kg/details/1878313603f159f730ed7-49588888
"3-комн. кв., 96 м2","Бишкек, ул. Горького / ул. Фатьянова",$ 80 500,6 826 400 сом,$ 839/м2,71 108 сом/м2,Добавлено 22 дня назад,Поднято 15 часов назад,144,от агента,"монолитный, 2017 г.",10 этаж из 12,,96 м2,,элитка,центральное,евроремонт,возможно подключение,adsl,раздельный,,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно! Продается! 3-комнатная элитная квартира 94м2 на 10 этаже из 12 в районе вефы, по улице фатьянова / горького. 

Зал-кухня студия, зал большой 44м2 окна витражные выходят на запад и на север (отличный вид из окна). 

Застройщик аалам-строй, квартира 2017г, тех паспорт есть и без залога, с евро ремонтом и с мебелью + техника, заходи и живи (кроме тв и стир маш). 

Имеется 2 сан узла, во дворе большая детская площадка, видео наблюдение. В шаговой доступности школа, детские сады, аптека, магазин народный и тц вефа.

Срочная цена $ 80500
","""42.8562""","""74.6059""",https://www.house.kg/details/6730527603f3a929c86e9-36225376
"4-комн. кв., 90 м2","Бишкек, Восток-5 м-н",$ 67 000,5 681 600 сом,$ 744/м2,63 129 сом/м2,Добавлено 20 дней назад,Поднято 15 часов назад,103,от агента,панельный,6 этаж из 9,,90 м2,,106 серия,центральное,хорошее,,adsl,раздельный,лоджия,бронированная,,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,,,"пластиковые окна,                                             новая сантехника,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю очень хорошую квартиру  Восток - 5 
Серия - 106
Этаж - 6 \ 9
Количество комнат - 4 (полноценная)
Квадратура - 90м2
Квартира угловая (но рядом стоит дом, угол не обдувается, изнутри утеплена)
Мебель - частично остается (по договоренности)
Окна - Юг и Север (сквозная)
В квартире сделан ремонт, окна пластиковые.
Ванна расширена за счет коридора.
Имеется большая кладовка (очень вместительная) 
Район прекрасный для жизни, спальный район.
Рядом в шаговой доступности ШГ66, садики, базарчик, аптеки.
Транспортная развязка позволяет очень быстро добраться буквально в любую точку города (до центра 5 минут)
Все документы в порядке, квартира готова к оформлению.
Показать могу в течении 1-2 часов
","""42.8714""","""74.6332""",https://www.house.kg/details/47219016041f01e1f7c40-45260406
"3-комн. кв., 85 м2","Бишкек, Таш Рабат",$ 57 500,4 876 000 сом,$ 676/м2,57 365 сом/м2,Добавлено 8 дней назад,Поднято 15 часов назад,40,от агента,"панельный, 1996 г.",7 этаж из 9,,85 м2,,106 серия,центральное,хорошее,возможно подключение,оптика,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,линолеум,,"улучшенная,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю замечательную 3к квартиру (+сушилка)
Застройщик - Азат строй
Серия - 106
Этаж - 7
Лоджии - 4 лоджии
Угловая - да
Утепление - да
Ремонт - хороший
Мебель - частично
Район - гор ГАИ
Окна - Юг-Север
Во дворе дома большая детская площадка
В шаговой доступности супермаркет, магазины продуктовые
Так же рядом ""Международная академия управления, права, финансов и бизнеса"", ""Дошкольная образовательная организация №15"",  Частные садики, ""IT-Академия КГЮА"", ""Технопарк""
Транспортная развязка позволяет добраться в любую точку города.
","""42.8551""","""74.6254""",https://www.house.kg/details/89949116052df1c6a09a1-10103507
"2-комн. кв., 68 м2",Бишкек,$ 42 000,3 561 600 сом,$ 618/м2,52 376 сом/м2,Добавлено 8 дней назад,Поднято 15 часов назад,45,от агента,панельный,3 этаж из 9,,68 м2,,105 серия улучшенная,электрическое,хорошее,возможно подключение,оптика,раздельный,лоджия,бронированная,,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,паркет,,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю замечательную 3к квартиру (+сушилка)
Застройщик - Азат строй
Серия - 105 (улучшенная)
Этаж - 3
Лоджии - 3 лоджии
Угловая - да
Утепление - да
Ремонт - хороший
Мебель - частично
Район - мкр Солнечный
Окна - Восток
Во дворе дома большая детская площадка
В шаговой доступности супермаркет, магазины продуктовые
Район с чистым, свежим воздухом. 
Ботанический сад рядом, удобно как для прогулок, так и занятий спортом.
Транспортная развязка, рядом марширутки 164, 200.
На машине без проблем и пробок уехать в любую точку города.
","""42.8344""","""74.6408""",https://www.house.kg/details/97690976052e7572d7383-86635219
"3-комн. кв., 61 м2","Бишкек, Элебаева 14/Кулатова",$ 51 500,4 367 200 сом,$ 844/м2,71 593 сом/м2,Добавлено 3 дня назад,Поднято 15 часов назад,35,от агента,"панельный, 90 г.",7 этаж из 9,,61 м2,,105 серия,центральное,хорошее,возможно подключение,проводной,раздельный,лоджия,,рядом охраняемая стоянка,,,,,,,,домофон,полностью меблирована,,,"кладовка,                                             тихий двор,                                             удобно под бизнес",,,,"

                                    Описание от продавца                            
Срочно продаю! 3 к.кв, ул. Элебаева 105сер. 61м2. 51,5т.$
Продам 3х ком. квартиру в хорошем состоянии,
По ул. Элебаева пер. ул. Кулатова,
В стоимость входит техника и мебель.

Общая площадь квартиры составляет 61 кв.м., 
Можно расширить за счет 2 лоджий,
Так же имеется большая, вместительная кладовка 1.5кв.м.,
Удобная планировка,
Сан. узел раздельный, 100% кафель,
Расположена на 7 этаже из 9

Установлен кондиционер, а так же Интернет +ТВ,
Окна и двери деревянные,
Вид на Восток/Запад,
Проведены все центральные коммуникации

Хороший двор с детской площадкой,
Все необходимое в шаговой доступности: школы №69, №29, детсад,ТЦ «VEFA», гипермаркет «Фрунзе», банки, аптеки, и многое другое
Хорошая транспортная развязка,
До остановки Советская 3 мин, до остановки Горького 2 мин
Рядом находится охраняемая стоянка.
Прошу: 51 500$ торг на месте!
Звоните: 0777 005 105; 0550 99 22 69 АН
Покажу в течение 1-2 часов.
","""42.8584""","""74.6133""",https://www.house.kg/details/392645060598727da9f20-95741900
"Участок, 5 соток",Бишкек,$ 200 000,16 960 000 сом,,,Добавлено 1 месяц назад,Поднято 15 часов назад,188,от агента,,,,,5 соток,,,,,,,,,,,в городе,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю участок 5,5 сот., Жибек-Жолу перес. Алматинского
Собственник! Без посредников!
*Участок — 5,5 сот.;
*Идеально под бизнес, строительство
*Все центральные Коммуникации
*Адрес – г. Бишкек, просп. Жибек Жолу/Алма-Атинская
ДОП. ИНФО: Красная книга. Все документы!
*Цена — 200000$ (торг.);
*Обращаться по тел: 0555447645
","""42.8894""","""74.6363""",https://www.house.kg/details/649623460332f17d18301-12440075
"2-комн. кв., 45 м2",Бишкек,$ 33 000,2 798 400 сом,$ 733/м2,62 187 сом/м2,Добавлено 4 дня назад,Поднято 15 часов назад,18,от агента,кирпичный,3 этаж из 10,,45 м2,,105 серия,,под самоотделку (псо),,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 2 комнатную квартиру студию, ул.Фрунзе перес. ул.Калык Акиева, ПСО

*Количество жилых комнат – 2;

*Общая площадь – 45 кв.м.;

*Количество этажей – 3/10;

*Тип строения – кирпичный;

*Состояние – ПСО;

*Коммуникации – газ; электричество; водопровод; горячая вода; отопление; канализация;

*Адрес: г. Бишкек, ул.Фрунзе 589 (перес. ул.Калык Акиева)

*Цена — 33000$;

Продаётся квартира-студия ПСО, 45кв.м. , застройщик «Роял Констракшн». 2х комнатная квартира, зал-студия и спальня.

*Обращаться по тел.: 0778290884
","""42.8823""","""74.5825""",https://www.house.kg/details/23469716058223328d9d0-34299031
"3-комн. кв., 128 м2","Бишкек, Пер. ул. Боконбаева 111-ул. Раззакова 16",$ 167 000,14 161 600 сом,$ 1 305/м2,110 638 сом/м2,Добавлено 15 часов назад,,5,от собственника,монолитный,12 этаж из 12,,128 м2,,элитка,центральное,евроремонт,,,2 с/у и более,,,,,,,,,магистральный,,,полностью меблирована,,3 м.,,,есть,обмен не предлагать,"

                                    Описание от продавца                            
Шикарная 3 комнатная квартира с отличным видом на горы и город 
золотой квадрат 
Раззакова/Боконбаева
128 м² 
12 этаж с панорамным видом
все коммуникации центральные
все документы на руках
СК Авангард
ЖК премиум класса ""Грация“
мебель и техника входят в стоимость
в 2 минутах ходьбы бульвар Эркиндик
","""42.8675""","""74.6035""",https://www.house.kg/details/4212374605c062602ee20-02081809
"Дом, 6 и более комнат, 164 м2","Бишкек, Орозбекова/Ж.Жолу",$ 200 000,16 960 000 сом,$ 1 220/м2,103 415 сом/м2,Добавлено 3 дня назад,Поднято 15 часов назад,30,от собственника,другое,,1,"164 м2, жилая: 120 м2, кухня: 26.5 м2",5 соток,,на газе,хорошее,,,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,"решетки на окнах,                                             видеонаблюдение,                                             сигнализация",,,,"пластиковые окна,                                             хозпостройки",,,,"

                                    Описание от продавца                            
Срочно продаю дом в отличном состоянии в тихом центре. Окна пластиковые, пол ламинат,обои.В доме 2  санузла,гардеробная .
Во дворе 2 ком. домик,беседка.
Двор брусчатка, ворота металлические. 
Дом расположен по 1-ой линии.
","""42.8849""","""74.6034""",https://www.house.kg/details/343448560597689bc1118-75287538
"4-комн. кв., 129 м2","Бишкек, Советская/Московская",$ 135 000,11 448 000 сом,$ 1 047/м2,88 744 сом/м2,Добавлено 10 месяцев назад,Поднято 15 часов назад,1218,от собственника,кирпичный,3 этаж из 9,,"129 м2, жилая: 84 м2, кухня: 15 м2",,индивид. планировка,центральное,хорошее,,,раздельный,лоджия,бронированная,,,,,,,магистральный,,,,ламинат,,,,,,"

                                    Описание от продавца                            
Квартира не угловая,лоджии по периметру.В кухне и зале лоджии расширены. Остаётся кух.гарнитур и встроенные шкафы.
","""42.8701""","""74.6109""",https://www.house.kg/details/55578485edb15a6eaff37-90861255
"Коммерческая недвижимость, 600 м2","Бишкек, Кызыл-Аскер ж/м",$ 300 000,25 440 000 сом,$ 500/м2,42 400 сом/м2,Добавлено 1 год назад,Поднято 15 часов назад,1139,от агента,кирпичный,,4,600 м2,5.29 соток,,смешанное,хорошее,,проводной,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю действующий бизнес.VIP зал на 30 человек,на 2 этаже кафе на 100 человек На 3 и 4 этажах расположена гостиница.Летняя площадка на 20 человек. На территории кафе есть 4 ком. дом .
","""42.8754""","""74.5441""",https://www.house.kg/details/30081525e65da9c35ccd8-32338767
"1-комн. кв., 28 м2","Бишкек,  ул.Горького/ул.Элебаева",$ 27 500,2 332 000 сом,$ 982/м2,83 286 сом/м2,Добавлено 2 месяца назад,Поднято 15 часов назад,355,от собственника,кирпичный,5 этаж из 5,,28 м2,,индивид. планировка,центральное,хорошее,,,совмещенный,балкон,бронированная,,,,,,,магистральный,,,,дерево,,,,,,"

                                    Описание от продавца                            
Квартира не углова,санузел совмещённый. Состояние квартиры хорошее. Стены обои,окна и полы деревянные. Балкон не застеклен.
Санузел рабочая стенка кафель, трубы пластиковые, сантехника в хорошем состояние.Огороженный двор,чистый подъезд. 
В шаговой доступности торговый цент Вефа,Ташрабат. Отличная транспортная развязка.
","""42.8574""","""74.6128""",https://www.house.kg/details/622936017a20c66a7e4-76975981
