title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"3-комн. кв., 67 м2","Бишкек, Советская 176/киевская",$ 56 000,4 748 800 сом,$ 836/м2,70 878 сом/м2,Добавлено 6 месяцев назад,Поднято 3 дня назад,1194,от собственника,панельный,7 этаж из 12,,67 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,,,нет,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 3-ёх комнатную квартиру студию в золотом квадрате.
Ул. Советская/Киевская.
7/12 этаж. 67 м2. Все коммуникации центральные, удачная планировка, Шикарное расположение,
Квартира теплая,
Хорошая транспортная развязка, все в шаговой доступности.
Два балкона,две кладовки.
Окна выходят на три стороны.
Цена:56000$🟩(мини торг)
0500151157
","""42.8744""","""74.6114""",https://www.house.kg/details/49632515f6ed08f210544-88164733,
"3-комн. кв., 105 м2","Бишкек, Аламедин-1 м-н, садовая",$ 110 000,9 328 000 сом,$ 1 048/м2,88 838 сом/м2,Добавлено 7 месяцев назад,Поднято 3 дня назад,913,от собственника,"монолитный, 2017 г.",8 этаж из 11,,105 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 3-х комнатную квартиру 105 м2  8/11 эт
Не угловая
в элитном доме
С ремонтом, мебелью, техникой заезжай и живи!
Дом охраняется, имеется детская площадка, рядом школы, детсады, рынки, магазины
В микрорайоне Аламедин-1 
Обмен рассматриваю
Цена 110000$( торг имеется)
0500151157
","""42.8801""","""74.6861""",https://www.house.kg/details/85562895f4f2400afae24-72065493,
"2-комн. кв., 85 м2","Бишкек, Магистраль/Бакаева",$ 73 000,6 190 400 сом,$ 859/м2,72 828 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,155,от агента,кирпичный,5 этаж из 5,,85 м2,,элитка,центральное,хорошее,есть,adsl,совмещенный,,,паркинг,,,,,,магистральный,,,частично меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Продается 2х комнатная квартира в южной части города
Адрес - Магистраль/ Чапаева
Общая  площадь- 85 
Серия - клубный дом
Этаж-  5/5
Лоджия - застеклена и расширена
Квартира - не угловая
Санузел - совмещенный.
Квартира светлая и уютная.
Состояние - свежий евроремонт.
Коммуникации: - центральные коммуникации, отопление электрическое
Документы в порядке. красная книга, тех паспорт
Дополнительно: отличный вид на горы, свежий воздух 
Цена-  73000
Тел:0558880220
","""42.8307""","""74.5797""",https://www.house.kg/details/5913759602662a2061484-27084772,
"Дом, 4-комн., 84 м2","Бишкек, Жукеева/Пудовкина",$ 105 000,8 904 000 сом,$ 1 250/м2,106 000 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,170,от агента,кирпичный,,,84 м2,5 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаётся дом по Жукеева-Пудовкина по первой линии
Участок 5 соток правильной формы  
Дом 4  комнат 84м² общей площадью жилья 60м²,под снос
Газ,вода подключёны. 
Канализация в данный момент септик можно подключить к центральному. 
Идеальное место для любого бизнеса а также постройки всё находится в шаговой доступности 
Цена 105 000 $  рассмотрим варианты обмен с доплатой
Тел:0558880220
","""42.8346""","""74.614""",https://www.house.kg/details/2368742602fa2e34ed602-21452643,
"3-комн. кв., 68 м2","Бишкек, Асанбай",$ 65 500,5 554 400 сом,$ 963/м2,81 682 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,246,от агента,кирпичный,3 этаж из 5,,68 м2,,элитка,центральное,евроремонт,есть,,раздельный,лоджия,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3 к. кв.

Количество комнат: 3
Адрес: Асанбай
Серия: 105
Этаж: 3 из 5
Санузел: раздельный
Тип строения: панельный
Площадь: 68м²
Комуникации: центральные
Состояние: с ремонтом
Мебель: частично мебелирована
Документы: в наличии
Цена: 65500$

Подробности: Не угловая. В хорошем спальном районе. Сделан хороший евро ремонт. В квартире сделали перепланировку расширили прихожую+ванную комнату. Зал и спальня расширены за счёт вынесенных лоджий, вся перепланировка узаконена. В шаговой доступности  школы, магазины. Удобная транспортная развязка. Юридически чистая. 

Контакты: 0558880220

#кыргызстан #недвижимостьбишкек
#квартирабишкек #жилье #куплюпродам
#бишкек
","""42.813""","""74.6306""",https://www.house.kg/details/7178743601274e543b5b0-56111241,
"4-комн. кв., 131 м2","Бишкек, Советская/Киевская",$ 87 000,7 377 600 сом,$ 664/м2,56 318 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,226,от собственника,кирпичный,11 этаж из 12,,131 м2,,индивид. планировка,центральное,хорошее,есть,,раздельный,,,,,,,,,,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю 4 ком.

Количество комнат: 4
Адрес: Советская/Киевская
Серия: Индивидуальный проект
Этаж: 11 из 12
Тип строения: Панельный
Площадь: 131м²
Комуникации: Центральные
Состояние: Отличное
Мебель: Полностью меблирована
Документы: На руках
Цена: 87000$

Подробности: Дом ""Трио"". Окна выходят Юг-Север. Не шумно, оборудованна новой немецкой техникой. Имеются 2 большие лоджии, застекленные, 2 санузла. В шаге бульвар ""Эркиндик"", школы #6, #24. В самом центре города. В квартире есть ещё гардероб. Газ до 4го этажа.  Вся мебель и техника остаётся. Абсолютно все в шаговой доступности. Юридически чистая. Отличный вариант как и для сдачи так и для большой семьи.
","""42.8745""","""74.6116""",https://www.house.kg/details/563544060128167b34559-63054719,
"3-комн. кв., 142 м2","Бишкек, 8 м-н, 8мкр",$ 127 000,10 769 600 сом,$ 894/м2,75 842 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,134,от агента,"кирпичный, 2007 г.",3 этаж из 9,,142 м2,,элитка,центральное,,,,раздельный,,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3ком

Количество комнат: 3
Адрес: в  8 мкр дом 46/1
Застройщик Залкар
Тип строение кирпичный
Год постройки 2007 
Серия: элитка
Этаж:  3 из 9
Тип строения: кирпичный
Площадь: 142,9м² жилая 128,9м²
Комуникации: центральные
Состояние: хорошее
Мебель: остаётся
Документы: на руках*
Цена: 127000$

Подробности:  квартира теплая,окна выходят север восток,двор огорожен, детская площадка,паркинг наземный 1 место входит в сумму , ТСЖ,
магазины ,школы,сады транспортная развязка,развита инфраструктура
Контакты: 

#кыргызстан#недвижимостьбишкек
#квартирабишкек#жилье#куплюпродам
#бишкек
","""42.8331""","""74.6119""",https://www.house.kg/details/9652708602e4885496047-00205902,
"3-комн. кв., 142 м2","Бишкек, 8 м-н, 8мкр",$ 127 000,10 769 600 сом,$ 894/м2,75 842 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,136,от агента,"кирпичный, 2007 г.",3 этаж из 9,,142 м2,,элитка,центральное,,,,раздельный,,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3ком

Количество комнат: 3
Адрес: в  8 мкр дом 46/1
Застройщик Залкар
Тип строение кирпичный
Год постройки 2007 
Серия: элитка
Этаж:  3 из 9
Тип строения: кирпичный
Площадь: 142,9м² жилая 128,9м²
Комуникации: центральные
Состояние: хорошее
Мебель: остаётся
Документы: на руках*
Цена: 127000$

Подробности:  квартира теплая,окна выходят север восток,двор огорожен, детская площадка,паркинг наземный 1 место входит в сумму , ТСЖ,
магазины ,школы,сады транспортная развязка,развита инфраструктура
Контакты: 

#кыргызстан#недвижимостьбишкек
#квартирабишкек#жилье#куплюпродам
#бишкек
","""42.8331""","""74.6119""",https://www.house.kg/details/9652708602e4885496047-00205902,
"2-комн. кв., 61 м2","Бишкек, Парк Ататюрк, Малдыбаева/Ахунбаева",$ 62 000,5 257 600 сом,$ 1 016/м2,86 190 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,254,от агента,кирпичный,8 этаж из 10,,61 м2,,элитка,центральное,евроремонт,,,раздельный,,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             кодовый замок,                                             видеонаблюдение",полностью меблирована,,,"пластиковые окна,                                             кондиционер,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продаётся 2 комнатная квартира 61,6 м2, район малдыбаева/ахунбаева (парк ата тюрк) 
Этаж: 8 из 10
Тип здания: Новостройка 
Документы: Техпаспорт 
Состояние: Евро ремонт 
Застройщик «ихлас» с евро ремонтом и с мебелью, в ремонте применялись дорогие материалы, коммуникации все центральные, отопление централизованное , дом сам построен хорошо, из сары таша, зимой очень тепло. видеонаблюдение, охрана, большой красивый двор. продаём в связи расширением,  район очень хороший, парк в 5 минутах ходьбы, канал, удобная развязка, дороги все сделаны. Университеты, Мед.Академия, школа, садики, все рядом. 
Цена: 62000$
Тел:0558880220
","""42.8403""","""74.5992""",https://www.house.kg/details/76373916020d1658ac4a8-20967759,
"4-комн. кв., 144 м2","Бишкек, Токомбаева",$ 165 000,13 992 000 сом,$ 1 146/м2,97 167 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,298,от агента,"кирпичный, 2020 г.",9 этаж из 14,,144 м2,,элитка,центральное,под самоотделку (псо),возможно подключение,,раздельный,,,,,,,,,магистральный,,"домофон,                                             решетки на окнах,                                             сигнализация,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",,,3.3 м.,"пластиковые окна,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продаю 4- ком. квартиру ПСО в «Монако».
Наша квартира находится на 9 этаже, 14-этажного дома
Площадь - 144 м2
Дом клубный, премиум класса
Окна восток-юг
 Расположение: ул. Токомбаева, 1 линия, напротив Глобуса.
 В подарок готовый дизайн проект под ключ.

Жилой дом «Монако» — это превосходный клубный дом премиум класса, созданный по эксклюзивному проекту СК Авангард.
✔Утонченная архитектура, отличное расположение, безопасная территория, изысканный дизайн холла и подъездов.
✔Газификация, современная система отопления ю, двухуровневая парковка.
Цена: 165000$
Тел :0558880220
","""42.8197""","""74.6208""",https://www.house.kg/details/79189876016d9671ef119-41452965,
"3-комн. кв., 132 м2","Бишкек, Филармония",$ 105 000,8 904 000 сом,$ 795/м2,67 455 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,282,от агента,кирпичный,8 этаж из 10,,132 м2,,элитка,центральное,хорошее,есть,,раздельный,,,,,,,,,магистральный,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю 3х
Количество комнат: 3х 
Застройщик: ""Иска Строй""
Год постройки: 2011г
Тип строение: кирпичный
Адрес: В районе Филармонии
Серия: элитка
Этаж:  8 из 10
Площадь:  132м²
Комуникации: центральные
Состояние: хорошее
Документы: техпаспорт
Цена:105000$ 

Подробности: состояние хорошее,тихий спальный район, частично остаётся мебель,
Двор огорожен,детская площадка,
В шаговой доступности: кофейни ,школы,садики  и.т.д
Транспортная развязка развита
Контакты: 0558880220

#кыргызстан#недвижимостьбишкек
#квартирабишкек#жилье#куплюпродам
#бишкек
","""42.8788""","""74.5862""",https://www.house.kg/details/911960760177a14e653a3-80013147,
"4-комн. кв., 153 м2","Бишкек, Манаса/Ахунбаева",$ 155 000,13 144 000 сом,$ 1 013/м2,85 908 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,256,от агента,кирпичный,2 этаж из 11,,153 м2,,элитка,электрическое,хорошее,,,раздельный,,,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",,,,,,,,"

                                    Описание от продавца                            
Продаётся кв. 4 ком.
Комнат:4
Площадь:153
Этаж:2/11
Тип строения :новостройка 
Состояние :с ремонтом
Район:политех 
Ком: центральное 
Отопление электр
Дополнительно:продаю 4 ком.кв в ЖК “Сымбат Классик”рядом с отелем “Ак-Кеме”.Просторная ,светлая и уютная .Большой двор с подземной и обычной парковкой.Усиленная охранная система ,автоматические ворота,шлагбаум ,3 въезда ,детская и баскетбольная площадки.
Цена:155000
Тел:0558880220
","""42.8396""","""74.584""",https://www.house.kg/details/878327601aa5f8e5e630-91766411,
"2-комн. кв., 67 м2","Бишкек, Горького",$ 26 500,2 247 200 сом,$ 396/м2,33 540 сом/м2,Добавлено 9 дней назад,Поднято 3 дня назад,79,от агента,кирпичный,6 этаж из 11,,67 м2,,элитка,,под самоотделку (псо),,,,,,,,,,,,,,,,,,,,,рассмотрю варианты,,"""42.856""","""74.6346""",https://www.house.kg/details/8397711605076ade08411-16076410,
"Участок, 4 соток","Бишкек, Январь/Кустанайская",$ 30 000,2 544 000 сом,,,Добавлено 2 месяца назад,Поднято 3 дня назад,434,от агента,,,,,4 соток,,,,,,,,,,"свет,                                             газ,                                             интернет,                                             отопление,                                             вода,                                             канализация",,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается участок со старым домом 
Адрес : Кызыл Аскер Ул. 9-е Января пересекает Кустанайская.
В 2-х минутах от главной трассы по второй линии.
Участок : 4.7 соток ( по факту 5 соток ) .
Коммуникации : Канализация центр, электричество, вода ( газ будет в этом году ) .
Документы : Техпаспорт и Красная книга.
Цена : 30.000$$$
Тел :0558880220
","""42.8751""","""74.5123""",https://www.house.kg/details/545836601e3455b37525-18734385,
"2-комн. кв., 72 м2","Бишкек, VEFA, Горького/Советская",$ 58 000,4 918 400 сом,$ 806/м2,68 311 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,233,от агента,"кирпичный, 2017 г.",7 этаж из 9,,72 м2,,элитка,центральное,хорошее,есть,adsl,совмещенный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             кодовый замок,                                             консьерж,                                             видеонаблюдение",пустая,линолеум,3 м.,"пластиковые окна,                                             неугловая,                                             комнаты изолированы,                                             удобно под бизнес,                                             тихий двор,                                             улучшенная",,есть,,"

                                    Описание от продавца                            
Продаётся кв. 2 ком.
Комнат:2
Площадь:72
Этаж:7/9
Тип строения :элитка
Состояние :хорошее
Район:Вефа-Центр 
Ком: центральное
Год постройки -2017
Интернет :проводной
Санузел:совмещённый 
Газ:магистральный 
Балкон:1
Входная дверь :бронь
Мебель:пустая
Пол:линолеум 
Высотка потолков :3м
Безопасность:решетки на окнах,домофон,охрана,кодовый замок,видеонаблюдение,консьерж 
Разное:пластиковые окна,неугловая,тихий двор 
Возможность ипотеки :есть
Застройщик Креакон

Дополнительно:Советская+Горького +Тыныстанова (Вефа 50 метров),очень удобная развязка ,квартира с лёгким ремонтом,натяжной потолок,квартира неугловая очень тёплая на 7-этаже,дом утеплён базальтом,красивый снаружи и очень качественно построен .Лифт сквозной бесшумный ,везде видеокамеры,детская площадка,
Цена:58000$
Тел:0558880220
","""42.858""","""74.6088""",https://www.house.kg/details/87209296020c4237662a9-98442831,
"3-комн. кв., 120 м2","Бишкек, 6 м-н, Каралаева",$ 92 500,7 844 000 сом,$ 771/м2,65 367 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,329,от агента,"кирпичный, 2019 г.",2 этаж из 10,,120 м2,,элитка,центральное,евроремонт,возможно подключение,,раздельный,застекленный балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             кодовый замок",,,,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             комнаты изолированы,                                             тихий двор",,,,"

                                    Описание от продавца                            
Серия элитка
Дом кирпичный, 2019 г.
Этаж 2 этаж из 10
Площадь120 м2
Отопление смешанное
Состояние евроремонт
Телефон возможно подключение
Санузел 2 с/у и более
Газ магистральный
Балкон застекленный балкон
Входная дверь бронированная
Мебель пустая
Пол ламинат
Высота потолков 2.9 м.
Безопасность домофон, кодовый замок
Разное пластиковые окна, улучшенная, новая сантехника, кондиционер, комнаты изолированы, кладовка, тихий двор
Возможность рассрочки нет
Цена : 92500 $$$ 
Тел:0558880220


6 микр по Каралаева, застройщик Азат групп. 3х ком, 2 этаж, 120 кв м.
Очень качественный евро ремонт.
","""42.8212""","""74.626""",https://www.house.kg/details/9831192601b754966b2a6-55129545,
"3-комн. кв., 62 м2","Бишкек, Аламедин-1 м-н",$ 50 000,4 240 000 сом,$ 806/м2,68 387 сом/м2,Добавлено 7 месяцев назад,Поднято 3 дня назад,1211,от собственника,панельный,6 этаж из 9,,62 м2,,105 серия улучшенная,,хорошее,есть,,раздельный,лоджия,,рядом охраняемая стоянка,,,,,,,,,частично меблирована,,,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продается 3ëх комнатная квартира. Район Аламедин-1 начало. Садики, школы в шаговой доступности. Хороший двор с качелями, горками, песочницами, которые постоянно обновляются. Рядом два базарчика и множество кружков для деток. Район очень свежий, зеленый. 
В квартире имеется свежий ремонт в детской и кухне.
","""42.8769""","""74.6829""",https://www.house.kg/details/42501545f55f646bec666-54150164,
"2-комн. кв., 49 м2","Бишкек, Парк Ататюрк, Ахунбаева/Душанбинская",$ 34 000,2 883 200 сом,$ 694/м2,58 841 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,450,от собственника,кирпичный,2 этаж из 4,,49 м2,,хрущевка,центральное,среднее,,,совмещенный,балкон,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продается 2комн.кв, 49кв.м, цена 34000$, 2эт.из 4, не угловая, балкон застеклённый, адрес: Душанбинская (пер.Ахунбаева), ориентир Ата-Турк парк, инфраструктура развита: рядом гос.детские сады, школы, продуктовые магазины, клиники, лаборатории, салоны красоты, транспортная развязка
","""42.8429""","""74.5919""",https://www.house.kg/details/38401396022620cc9fec5-40917315,
"1-комн. кв., 40 м2","Бишкек, Суванбердиева/Пудовкина",$ 33 500,2 840 800 сом,$ 838/м2,71 020 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,267,от собственника,панельный,4 этаж из 9,,40 м2,,105 серия,центральное,хорошее,,,совмещенный,лоджия,бронированная,,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",полностью меблирована,,,"неугловая,                                             пластиковые окна",,,,"

                                    Описание от продавца                            
Продается 1комнатнатную квартиру в районе 
Октябрьское РОВД
Суванбердиева д108//
Ж. Пудовкина

Общая - площадь- 40м2.
Серия - 105.
Этаж- 4/9.
Лоджия -1.
Сушилка огорожена  на 2 квартиры.
Мебель и техника все остается.
Коммуникации - центральные. 
Квартира - не угловая.
В квартире очень тепло.
Санузел - совмещенный.
Квартира светлая и уютная.
Состояние - хорошее.
Документы в порядке.

Цена- $33500
Тел. 0558880220
Вся инфраструктура в шаговой доступности. Транспорт во все стороны города
","""42.8313""","""74.6137""",https://www.house.kg/details/819683160236f16b4c2f8-19184637,
"4-комн. кв., 132 м2","Бишкек, Тоголок Молдо/Токтогула",$ 131 000,11 108 800 сом,$ 992/м2,84 158 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,183,от собственника,"кирпичный, 2015 г.",10 этаж из 11,,132 м2,,элитка,центральное,хорошее,есть,adsl,раздельный,,бронированная,,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Продается 4 -кв. 132кв. м ремонт делали для себя. везде натяжные потолки,испанская плитка,итал. обои и корея. австрийский ламинат. техника вся аристоновская. теплые полы на кухне и в сан. узлах. Тоголок-Молдо Токтогула.Над Наватом. Променад .Самый центр. В шаговой доступности все. Бишкек парк,Россия,Кардио центр,народный,Глобус ,парки и мн. другое. университ.
Год постройки 2015 
Этаж 10из 11 
СК Юнис Курулуш
","""42.8731""","""74.5962""",https://www.house.kg/details/7804286028f625e09e01-21175100,
"Коммерческая недвижимость, 570 м2","Бишкек, 7 м-н",$ 180 000,15 264 000 сом,$ 316/м2,26 779 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,221,от собственника,кирпичный,,,570 м2,,,центральное,свободная планировка,возможно подключение,,,,,,,,,,,,,"решетки на окнах,                                             охрана,                                             видеонаблюдение",,,3 м.,,нет,,,,"""42.8292""","""74.6161""",https://www.house.kg/details/77741146014f771a79413-45651686,
"Коммерческая недвижимость, 718 м2","Бишкек, 7 м-н",$ 1 150 000,97 520 000 сом,$ 1 602/м2,135 822 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,244,от собственника,кирпичный,,2,718 м2,20 соток,,центральное,хорошее,есть,adsl,,,,,,,,,,,,,,,,,,,,,"""42.8276""","""74.6139""",https://www.house.kg/details/94702106026669f03baf0-76433348,
"2-комн. кв., 70 м2","Бишкек, Токтогула/Исанова",$ 71 500,6 063 200 сом,$ 1 021/м2,86 617 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,200,от собственника,"кирпичный, 2013 г.",10 этаж из 12,,70 м2,,элитка,центральное,хорошее,есть,adsl,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продаю 2х квартиру в золотом квадрате
Токтогула-Исанова
Застройщик:Авангард
Общая площадь: 70м²
Серия:Элитка 2013г
Этаж:10 из 12
Сан.узел:раздельный
Состояние: хорошее
Коммуникации: все центральные
Документы: тех паспорт

Цена: 71.500

Подробнее: есть лоджия, парковка,не угловая квартира,комнаты изолированные,улучшенная сантехника,домофон, Охрана.
Тел:0558880220
","""42.8727""","""74.5915""",https://www.house.kg/details/96274160267741a8a414-95978465,
"4-комн. кв., 103 м2","Бишкек, Московская/Шопокова",$ 87 000,7 377 600 сом,$ 845/м2,71 627 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,158,от собственника,панельный,2 этаж из 9,,103 м2,,105 серия,центральное,среднее,есть,adsl,раздельный,,,,,,,,,магистральный,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продаю 4х +суш. квартиру в Центре.
ул.Московская//Шопокова.

Общая площадь - 103м2.
Этаж - 2/9.
Серия - 105.
Санузел - раздельный.
Тип строения - панель.
Состояние хорошее.
Мебель - частично.
Комуникации -  центральные.

Цена - $87000
Тел.- 0558880220
Дополнительно :Квартира со светлой и благоприятной аурой. Дружные соседи,покупая квартиру покупаешь соседей. Тихий,зеленый двор.
Рядом с домом лучший рынок ""Ак-Эмир"". Всегда
свежие продукты,свежая выпечка,что придает немного радости вашей жизни.Вся инфраструктура в шаговой доступности
","""42.8697""","""74.6149""",https://www.house.kg/details/82192356028f764177426-67058217,
"3-комн. кв., 99 м2","Бишкек, Боконбаева/Турусбекова",$ 107 000,9 073 600 сом,$ 1 081/м2,91 653 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,140,от собственника,кирпичный,8 этаж из 9,,99 м2,,элитка,центральное,евроремонт,,,раздельный,,бронированная,,,,,,,магистральный,,"домофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",частично меблирована,ламинат,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 3 ком.

Количество комнат: 3
Адрес: Боконбаева/Турусбекова
Серия: Элитка 
Этаж: 8 из 9
Тип строения: Кирпичный
Площадь: 99м²
Комуникации: Центральные
Отопление: Центральное
Застройщик СК ""Авангард""
Состояние: С ремонтом
Мебель: Полностью мебелирована
Документы: На руках
Цена: 120000$
Тел:0558880220
","""42.8682""","""74.5842""",https://www.house.kg/details/153349602b6859633932-89454933,
"3-комн. кв., 94 м2","Бишкек, Манаса/Боконбаева",$ 82 000,6 953 600 сом,$ 872/м2,73 974 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,136,от собственника,"кирпичный, 2015 г.",2 этаж из 9,,94 м2,,элитка,центральное,евроремонт,есть,adsl,совмещенный,,бронированная,,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение,                                             кодовый замок",частично меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю 3х комнатную квартиру в Золотом квадрате
Манаса//Боконбаева

Год постройки - 2015.
Документы- техпаспорт на руках.
Количество жилых комнат - 3.
Общая площадь - 94м2.
Серия - элитка.
Этаж - 2/9
Тип строения - кирпич.
Санузел - совмещеный.
Комуникации - центральные.
Отопление - ТЕЦ.
Состояние - отличное.
Мебель - частично.

Цена - $82000
 Тел- 0558880220

Рядом Школы гимназии #13 и #70
Вся инфраструктура в шаговой доступности.Транспорт во все стороны города
","""42.8677""","""74.5877""",https://www.house.kg/details/587805602e442d91a8d0-69165963,
"3-комн. кв., 100 м2","Бишкек, Рыскулова/Шевченко",$ 117 000,9 921 600 сом,$ 1 170/м2,99 216 сом/м2,Добавлено 1 месяц назад,Поднято 3 дня назад,196,от собственника,"кирпичный, 2016 г.",5 этаж из 10,,100 м2,,элитка,центральное,евроремонт,,,раздельный,,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение",частично меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Продаю 3х
Количество комнат: 3х 
Адрес: Рыскулова // Шевченко
Застройщик Бийк Курулуш
Год постройки: 2016
Серия: Элит
Этаж:  5 из 10
Площадь:  100м²
Комуникации: центральные
Состояние: хорошее
Документы: техпаспорт
Цена:117000$* 

Подробности: состояние хорошее, частично остаётся мебель, окна выходят юг-запад  ,охрана,домофон , видеонаблюдение 24/7,В пешей доступности, Транспортная развязка развита

Контакты: 0558880220

#кыргызстан#недвижимостьбишкек
#квартирабишкек#жилье#куплюпродам
#бишкек
","""42.8822""","""74.5836""",https://www.house.kg/details/4016296024e7071d79b1-45754196,
"2-комн. кв., 78 м2","Бишкек, Филармония, Турусбекова/Чуй",$ 68 000,5 766 400 сом,$ 872/м2,73 928 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,310,от собственника,кирпичный,9 этаж из 10,,78 м2,,элитка,центральное,евроремонт,,,раздельный,,бронированная,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продается квартира: 2 комнаты, 78 кв. м
Количество комнат:2 комнаты
Площадь (м. кв.):78
Этаж:9
Количество этажей:10
Тип здания:Новостройка
Тип предложения:от собственника
Состояние:С ремонтом
Район:Филармония
В центре города ,  (ориентир турусбекова/чуй).
Дом новый , сдан в эксплуатацию (заселение 80%). Квартира новая , ремонт свежий, сделан из дорогих материалов , никто не жил.
9 этаж из 10. Квартира находится на солнечной стороне, не угловая.
2 санузла, комнаты большие. Готова для заезда.
Центральное отопление, газ. В скором времени будет охрана, двор огорожен с детской площадкой.
Есть подземная парковка, можно также взять место в аренду.
Цена: 68000$ 
Тел:0558880220
","""42.8767""","""74.5848""",https://www.house.kg/details/768684260211ba2af9e08-81995377,
"4-комн. кв., 78 м2","Бишкек, Восток 5",$ 57 500,4 876 000 сом,$ 737/м2,62 513 сом/м2,Добавлено 2 месяца назад,Поднято 3 дня назад,237,от собственника,кирпичный,8 этаж из 9,,78 м2,,106 серия,центральное,хорошее,возможно подключение,,раздельный,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 4х комн кв 
Адрес. Восток 5
Общая  площадь- 78
Серия - 106
Этаж- 8/9
Лоджия - 3 лоджии утеплена и застеклена
Квартира - НЕ угловая
Санузел - РАЗДЕЛЬНЫЙ.
Квартира светлая и уютная.
Состояние - свежий ремонт.
Коммуникации: - центральные
Документы в порядке.
Дополнительно: 
Цена-  57500
Тел:0558880220
","""42.8724""","""74.6433""",https://www.house.kg/details/440045160127ac49c7005-66274401,
