title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"2-комн. кв., 68 м2","Бишкек, Тунгуч м-н, Анкара/Ауэзова",$ 32 900,2 789 920 сом,$ 484/м2,41 028 сом/м2,Добавлено 17 дней назад,Поднято 4 часа назад,160,от собственника,"монолитный, 2022 г.",7 этаж из 12,,68 м2,,элитка,центральное,черновая отделка,есть,проводной,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение",пустая,,3 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",,,обмен не предлагать,"

                                    Описание от продавца                            
БП!Продаю 2-комнатную Элитную квартиру в Микрорайоне Тунгуч (Анкара/ Ауэзова); 
Этаж 7 из 12;
Дом Комфорт+ Класса;

Застройщик: Строительная Компания «Элеганс»
Жилой Комплекс: «Анкара»
Дом Кирпичный;

Состояние Квартиры ПСО 4 Квартал 2021года;
Коммуникации в Доме все Центральные
Утепление дома из Базальтового Волокна;
Фасад дома снаружи из травертина (Сары Таш);

Общая Площадь квартиры: 68м2
Срочная Цена: 32900$ 


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8544""","""74.6903""",https://www.house.kg/details/9623547604639e9e77019-36228989,
"1-комн. кв., 37 м2","Бишкек, Исакеева/Виноградная",$ 19 800,1 679 040 сом,$ 535/м2,45 379 сом/м2,Добавлено 9 дней назад,Поднято 4 часа назад,80,от собственника,"монолитный, 2021 г.",4 этаж из 10,,37 м2,,элитка,центральное,под самоотделку (псо),есть,adsl,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",пустая,,2.8 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 1-комнатную Элитную квартиру в Тунгуче; 
Этаж 4 из 10;
Дом Комфорт Класса;

Застройщик: Строительная Компания «Кут»
Жилой Комплекс: «Келечек»
Дом Кирпичный;

Состояние Квартиры Под Самоотделку; 
Ремонт можно  начитать уже в конце лета этого года;
Коммуникации в Доме все Центральные;
Утепление дома из Базальтового волокна;
Фасад дома снаружи из Декора и Сары таша;

Общая Площадь квартиры: 37м2
Цена: 19800$ по 540$ за м2 


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8605""","""74.6668""",https://www.house.kg/details/29375466050a2f1014173-08185519,
"2-комн. кв., 62 м2","Бишкек, Исакеева",$ 33 000,2 798 400 сом,$ 532/м2,45 135 сом/м2,Добавлено 15 дней назад,Поднято 4 часа назад,169,от собственника,"монолитный, 2020 г.",5 этаж из 7,,"62 м2, кухня: 12 м2",,элитка,,черновая отделка,есть,adsl,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",пустая,,3 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             комнаты изолированы,                                             тихий двор",есть,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 2-комнатную Элитную квартиру в Тунгуче; 
Этаж 5 из 7;
Дом Комфорт Класса;

Застройщик: Строительная Компания «Айт групп»
Жилой Комплекс: «Ала-Тоо»
Дом Кирпичный;

Состояние Квартиры Под Самоотделку;
Коммуникации в Доме все Центральные
Утепление дома из Базальтового волокна;
Фасад дома снаружи из Декора и Сары таша;

Общая Площадь квартиры: 62м2
Цена: 35500 $


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8585""","""74.6815""",https://www.house.kg/details/39260856048b4f552d6d6-40760618,
"3-комн. кв., 104 м2","Бишкек, Асанбай м-н, Сухэ Батора/Южная Магистраль",$ 78 000,6 614 400 сом,$ 750/м2,63 600 сом/м2,Добавлено 5 месяцев назад,Поднято 4 часа назад,524,от собственника,"монолитный, 2022 г.",10 этаж из 16,,104 м2,,элитка,центральное,под самоотделку (псо),есть,adsl,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",пустая,,3.3 м.,"улучшенная,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 3-комнатную Элитную квартиру в Асанбае Рядом С школой Газпрома; 
Этаж 10 из 15;
Дом ПРЕМИУМ Класса;

Застройщик: Строительная Компания «Нурзаман»
Жилой Комплекс: «Белгравия»
Дом Кирпичный;

Состояние Квартир ПСО в 2022, 2 квартал;
Коммуникации в Доме все Центральные
Утепление дома из Базальтового Волокна;
Фасад дома снаружи из Сары Таша;

Общая Площадь квартиры: 105м2
Цена: 78000$


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8222""","""74.6176""",https://www.house.kg/details/70319175f9a8debed2bb4-67710565,
"Коммерческая недвижимость, 208 м2","Бишкек, Джал-29 м-н, Тыналиева",$ 166 192,14 093 082 сом,$ 799/м2,67 755 сом/м2,Добавлено 23 дня назад,Поднято 4 часа назад,92,от собственника,"монолитный, 2019 г.",,1,208 м2,25 соток,,центральное,под самоотделку (псо),есть,adsl,,,,,,,,,,,,"домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",,,3.3 м.,,нет,нет,обмен на авто,"

                                    Описание от продавца                            
Продаю Помещение свободного назначения в Джал-29 напротив Китайской Школы рядом с клиникой Асымбековой;
Этаж 1 из 9;

Застройщик: Строй Компания ""Атабей Групп""
Все коммуникации Центральные;
Можно под Магазин, Салон Красоты, Кофейню, ресторан, и.т.д.

С Базальтовым утеплением и фасадом из Сары Таша;
Состояние помещений под самоотделку;
В эксплуатацию сдан дом и заселён;

Площадь помещений: 208м2 
Цена: 799$ за м2 торг после осмотра


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8319""","""74.5665""",https://www.house.kg/details/5358887603e65879660c9-54938335,
"Коммерческая недвижимость, 66 м2","Бишкек, Джал-29 м-н, Тыналиева",$ 36 000,3 052 800 сом,$ 545/м2,46 255 сом/м2,Добавлено 23 дня назад,Поднято 4 часа назад,173,от собственника,"монолитный, 2020 г.",,1,66 м2,25 соток,,центральное,черновая отделка,есть,adsl,,,,,,,,,,,,"сигнализация,                                             видеонаблюдение",,,4 м.,,есть,есть,обмен на авто,"

                                    Описание от продавца                            
Продаю Цокольное Помещение свободного назначения в Верхнем Джале напротив Китайской Школы (рядом с клиникой Асымбековой)	

Этаж; Цокольный с окнами в 9 этажном доме;

Застройщик: Строй Компания ""Ата-Бей Групп""
Все коммуникации Центральные;
Высота Потолков 4 метра; 

С Базальтовым утеплением и фасадом из декоративной шубы и Сары Таша;

В Эксплуатацию дом сдан;
Состояние Под Самоотделку;

Площадь: 66м2
Цена: 550 за м2 


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8318""","""74.5664""",https://www.house.kg/details/3593342603e64019b7608-77707652,
"3-комн. кв., 101 м2","Бишкек, Панфилова/Боконбаева",$ 84 000,7 123 200 сом,$ 832/м2,70 527 сом/м2,Добавлено 23 дня назад,Поднято 4 часа назад,151,от собственника,"монолитный, 2018 г.",3 этаж из 12,,101 м2,,элитка,центральное,евроремонт,есть,adsl,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 3-комнатную Элитную Студийную квартиру на Боконбаева (Чуйкова)/ Панфилова; 
Этаж 3 из 12;
Дом Класса Комфорт+;

Застройщик: Строительная Компания «Памир Строй»
Жилой Комплекс: «Роял Центр»
Дом Кирпичный;

Состояние Квартиры С евро ремонтом и частично с мебелью;
Коммуникации в Доме все Центральные
Утепление дома из Базальтового Волокна;
Фасад дома снаружи из Керамогранита;

Общая Площадь квартиры: 101м2
Цена: 84000$ 


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.865""","""74.5998""",https://www.house.kg/details/3514440603e62528cb408-19478765,
"3-комн. кв., 83 м2","Бишкек, 8 м-н, Донецкая",$ 61 000,5 172 800 сом,$ 735/м2,62 323 сом/м2,Добавлено 23 дня назад,Поднято 4 часа назад,316,от собственника,"монолитный, 2021 г.",7 этаж из 8,,83 м2,,элитка,центральное,евроремонт,есть,adsl,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             кодовый замок",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             встроенная кухня,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 3-комнатную Элитную квартиру в 8 микрорайоне; 
Этаж 7 из 8;

Застройщик: Жилищный кооператив«Рассвет»
Дом Кирпичный;

Состояние Квартиры с ремонтом;
Фасад дома снаружи из жидкого травертина;

Общая Площадь квартиры: 83м2
Цена: 61000$ 


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.831""","""74.6105""",https://www.house.kg/details/839268603e60200a8ed1-01507532,
"Коммерческая недвижимость, 100 м2","Бишкек, Кок-Жар ж/м, Молдокула/Ахунбаева",$ 115 000,9 752 000 сом,$ 1 150/м2,97 520 сом/м2,Добавлено 23 дня назад,Поднято 4 часа назад,107,от собственника,"монолитный, 2021 г.",,1,100 м2,83 соток,,на газе,черновая отделка,есть,проводной,,,,,,,,,,,,"сигнализация,                                             охрана,                                             видеонаблюдение",,,,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаю Помещение свободного назначения на Молдокула/ Ахунбаева 
Этаж 1 из 9; первая линия по Молдокула;

Застройщик: Строй Компания ""Эмаком""
ЖК «Family House»
Все коммуникации Центральные, отопление газовая котельная;
Можно под Магазин, Салон Красоты, Кофейню, ресторан, и.т.д.

С Базальтовым утеплением и фасадом из Керамогранита;
Состояние помещений под самоотделку;

Площадь помещений: 100м2 
Цена: 1150 за м2 торг после осмотра


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8392""","""74.6437""",https://www.house.kg/details/8458094603e5d6b488386-47656247,
"Коммерческая недвижимость, 100 м2","Бишкек, Кок-Жар ж/м, Молдокула/Ахунбаева",$ 115 000,9 752 000 сом,$ 1 150/м2,97 520 сом/м2,Добавлено 23 дня назад,Поднято 4 часа назад,109,от собственника,"монолитный, 2021 г.",,1,100 м2,83 соток,,на газе,черновая отделка,есть,проводной,,,,,,,,,,,,"сигнализация,                                             охрана,                                             видеонаблюдение",,,,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаю Помещение свободного назначения на Молдокула/ Ахунбаева 
Этаж 1 из 9; первая линия по Молдокула;

Застройщик: Строй Компания ""Эмаком""
ЖК «Family House»
Все коммуникации Центральные, отопление газовая котельная;
Можно под Магазин, Салон Красоты, Кофейню, ресторан, и.т.д.

С Базальтовым утеплением и фасадом из Керамогранита;
Состояние помещений под самоотделку;

Площадь помещений: 100м2 
Цена: 1150 за м2 торг после осмотра


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8392""","""74.6437""",https://www.house.kg/details/8458094603e5d6b488386-47656247,
"1-комн. кв., 50 м2","Бишкек, 5 м-н, Каралаева/Донецкая",$ 34 500,2 925 600 сом,$ 690/м2,58 512 сом/м2,Добавлено 23 дня назад,Поднято 4 часа назад,181,от собственника,"монолитный, 2020 г.",6 этаж из 12,,50 м2,,элитка,на газе,черновая отделка,есть,adsl,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",пустая,,3.3 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 1- комнатную Элитную квартиру в 5 микрорайоне (по Набережной); 
МОЖНО ПЕРЕПЛАНИРОВАТЬ в 2-х КОМНАТНУЮ Студию;
Этаж 6 из 12;
Дом бизнес Класса;

Застройщик: Строительная Компания «Pro Group»
Жилой Комплекс: «Green Land»
Дом Кирпичный;

Состояние Квартир ПСО
Коммуникации в Доме все Центральные
Утепление дома из базальтового Волокна;
Фасад дома снаружи из Керамогранита;

Общая Площадь квартиры: 50м2
Цена: 34500$


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8334""","""74.6318""",https://www.house.kg/details/4182650603e573ea1f640-48562874,
"1-комн. кв., 47 м2","Бишкек, Мира/Ахунбаева",$ 34 310,2 909 488 сом,$ 730/м2,61 904 сом/м2,Добавлено 23 дня назад,Поднято 4 часа назад,124,от собственника,"монолитный, 2022 г.",9 этаж из 12,,47 м2,,элитка,центральное,черновая отделка,есть,проводной,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",пустая,,3.15 м.,"улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 1-комнатную Элитную квартиру на Мира/ Ахунбаева (Р-н Политеха); 
Этаж 9 из 12;
Дом Премиум Класса;

Застройщик: Строительная Компания «Golden Stroy»
Жилой Комплекс: «Crystal»
Дом Кирпичный;

Состояние Квартиры ПСО Конец 2021г;
Коммуникации в Доме все Центральные
Утепление дома из Базальтового волокна;
Фасад дома снаружи из Сары Таша и Керамогранита;

Общая Площадь квартиры: 47м2
Цена: 34000$ торг на месте;


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8467""","""74.5859""",https://www.house.kg/details/328026603e5058e26e82-30104906,
"2-комн. кв., 86 м2","Бишкек, Юж.Магистраль/Бакаева",$ 53 800,4 562 240 сом,$ 626/м2,53 049 сом/м2,Добавлено 23 дня назад,Поднято 4 часа назад,234,от собственника,"монолитный, 2021 г.",6 этаж из 11,,"86 м2, кухня: 15 м2",,элитка,электрическое,евроремонт,есть,adsl,раздельный,балкон,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 2-комнатную Элитную квартиру в на Юж. Магистраль /Бакаева;
Этаж 6 из 13;
Дом бизнес Класса;

 

Застройщик: СК «Бийиктик Инвест»
ЖК: «Сакура»


Дом Кирпичный;

 

Состояние Квартир С евро ремонтом;
Коммуникации в Доме все Центральные (Отопление электрическое)
Утепление дома из Базальтового;
Фасад дома снаружи из Декоративной Шубы;

 

Общая Площадь квартиры: 86м2
Цена: 53800$


Обращайтесь по телефону:
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8299""","""74.5773""",https://www.house.kg/details/8750489603e491be5a494-32662015,
"1-комн. кв., 22 м2","Бишкек, Адышева/Фруктовая",$ 12 000,1 017 600 сом,$ 545/м2,46 255 сом/м2,Добавлено 1 месяц назад,Поднято 4 часа назад,349,от собственника,"монолитный, 2021 г.",10 этаж из 10,,22 м2,,элитка,центральное,под самоотделку (псо),есть,adsl,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",пустая,,2.8 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             неугловая,                                             встроенная кухня,                                             тихий двор,                                             удобно под бизнес",,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 1-комнатную Студийную Элитную квартиру в Пишпеке Адышева/ Фруктовая; 
Этаж 10 из 10;
Дом эконом Класса;

Застройщик: Строительная Компания «Мунара строй»
Жилой Комплекс: «Маэстро сити»
Дом Кирпичный;

Состояние Квартиры ПСО Май;
Коммуникации в Доме все Центральные
Утепление дома из Базальтового Волокна;
Фасад дома снаружи из Керамогранита;

Общая Площадь квартиры: 22м2
Цена: 12000$ 


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8581""","""74.5395""",https://www.house.kg/details/555528460311da171fbb8-04078407,
"3-комн. кв., 94.1 м2","Бишкек, Моссовет, Московская/Усенбаева",$ 85 000,7 208 000 сом,$ 903/м2,76 599 сом/м2,Добавлено 2 дня назад,Поднято 4 часа назад,46,от собственника,кирпичный,5 этаж из 5,,"94.1 м2, кухня: 15.5 м2",,индивид. планировка,центральное,хорошее,есть,оптика,раздельный,застекленный балкон,бронированная,гараж,,,,,,магистральный,,"домофон,                                             кодовый замок,                                             видеонаблюдение",полностью меблирована,паркет,2.55 м.,"пластиковые окна,                                             кондиционер,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",,,с доплатой продавца,"

                                    Описание от продавца                            
Прод. 3-комн.кварт. на Моссовете, инд.проект, площадь 94,1 кв.м, все коммуникации центральные, большая кухня, 3 лоджии, 2 кладовки под гардероб и книжную, пласт.окна, натур.паркет, утеплен вкруговую, этажность 5 из 5, крытый гараж. Рядом 3 школы, поликлиники, базар Ак-Эмир, Мегакомфорт, подмагазины, аптеки, фут.поле, детск.секции.
","""42.8696""","""74.6137""",https://www.house.kg/details/64105216059f6d2784fa7-68028776,
"2-комн. кв., 74 м2","Бишкек, Асанбай м-н, Юж.Магистраль/Куттубаева",$ 56 000,4 748 800 сом,$ 757/м2,64 173 сом/м2,Добавлено 1 месяц назад,Поднято 4 часа назад,180,от собственника,"монолитный, 2021 г.",4 этаж из 12,,74 м2,,элитка,автономное,под самоотделку (псо),есть,adsl,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",пустая,,,"улучшенная,                                             новая сантехника,                                             кондиционер,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продаю 2-комнатную Элитную квартиру в Асанбай напротив Барашка; 
Этаж 4 из 12;
Дом Премиум Класса;

Застройщик: Строительная Компания «АюПремиумСтрой»
Жилой Комплекс: «Тамир»

Состояние Квартиры ПСО 2021 год 4 квартал;
Коммуникации в Доме все Центральные (отопление Газовая котельная)
Утепление дома из базальтового волокна;
Фасад дома снаружи из Керамогранита;
Окна Алюминиевый профиль теплой серии;

Общая Площадь квартиры: 74м2
Цена: 56000$ 


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8177""","""74.622""",https://www.house.kg/details/157927260311276ef31f4-60075281,
"1-комн. кв., 48 м2","Бишкек, Шоокум/Алматинка",$ 27 360,2 320 128 сом,$ 570/м2,48 336 сом/м2,Добавлено 1 месяц назад,Поднято 4 часа назад,185,от собственника,"монолитный, 2021 г.",7 этаж из 12,,48 м2,,элитка,центральное,под самоотделку (псо),есть,adsl,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",пустая,,3 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка",,,обмен на авто,"

                                    Описание от продавца                            
Продаю 1-2-3 комнатные Элитные квартиры в Микрорайоне Кок Жар по Алматинке;
Дом Класса Комфорт+
Перечень квартир:
1-ком 48,61м2 Цена 27700 $ этаж 11 из 12;
1-ком 52,38м2 Цена 29850$ этаж 7 из 12;
1-ком 53,72м2 Цена 29850$ этаж 10 из 12;
1-ком 52,07м2 Цена 29850$ этаж 8 из 12;
2-ком 78,25м2 Цена 44600$ этаж 9 из 12;
3-ком 89,58м2 Цена 51000$ этаж 7 из 12;

Застройщик: Строительная Компания «Elegance Stroy»
Жилой Комплекс: «Аманат»
Дом Кирпичный;

Состояние Квартир ПСО 2021 4 Квартал;
Коммуникации в Доме все Центральные
Утепление дома из базальтового волокна;
Фасад дома снаружи из Сары таш;


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.85""","""74.6347""",https://www.house.kg/details/18612560310305385802-63860217,
"2-комн. кв., 68 м2","Бишкек, Тунгуч м-н, Анкара",$ 37 400,3 171 520 сом,$ 550/м2,46 640 сом/м2,Добавлено 1 месяц назад,Поднято 4 часа назад,199,от собственника,"монолитный, 2022 г.",7 этаж из 12,,68 м2,,элитка,центральное,черновая отделка,есть,adsl,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",пустая,,3 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,,обмен на авто,"

                                    Описание от продавца                            
в Продаже:	
1 и 2 комнатные квартиры в Микрорайоне Тунгуч по улице Анкара;
Перечень квартир: 
2-комнатная 65,84м2 Этаж: 5 из 12;
2-комнатная 71,21м2 Этаж: 5 из 12;
2-комнатная 68,23м2 Этаж: 5 из 12;
1-комнатная 51м2   Этаж: 9 из 12;
Дом На Стадии Строительства;
Под Самоотделку Сдаётся в конце 2021 года;
Застройщик: Строительная Компания: «Elegance Stroy»
Жилой Комплекс: «Анкара»
В Жилом Комплексе Предусмотрено:
1)	Центральные Коммуникации;
2)	Монолитный Каркас с Кирпичным Заполнение;
3)	Подземный и гостевой Паркинг;
4)	Детская Площадка и зона отдыха;
5)	Утепление и Дорогая качественная облицовка Фасада;
6)	Бесшумные Скоростные лифты;

Цена за квадратный метр 550 $ (при 100% оплате сделаем Хорошую скидку)

Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.855""","""74.6836""",https://www.house.kg/details/116018602e5053afc099-57558735,
"3-комн. кв., 90 м2","Бишкек, Асанбай м-н, Юж.Магистраль/Куттубаева",$ 66 000,5 596 800 сом,$ 733/м2,62 187 сом/м2,Добавлено 5 месяцев назад,Поднято 4 часа назад,727,от собственника,"монолитный, 2021 г.",5 этаж из 12,,90 м2,,элитка,автономное,под самоотделку (псо),есть,проводной,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",пустая,,,"улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 3-комнатную Элитную квартиру в Асанбае Рядом с парком, напротив Барашка; 
Этаж 5 из 10;
Дом Премиум Класса;

Застройщик: Строительная Компания «Аю Курулуш»
Жилой Комплекс: «Тамир»

Состояние Квартир ПСО в конце 2020;
Коммуникации в Доме все Центральные
Утепление дома из базальтового Волокна;
Фасад дома снаружи из Керамогранита, алюминиевые окна, с большой территорией;

Общая Площадь квартиры: 90м2
Цена: 750$$ 


Обращайтесь по телефону: 
0558232374 (Whats app / звонки)
0702645312 (Whats app / звонки)
","""42.8177""","""74.622""",https://www.house.kg/details/89143185f996014ea4a43-88249843,
