title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"4-комн. кв., 164 м2","Бишкек, Асанбай м-н, Магистраль",$ 205 000,17 384 000 сом,$ 1 250/м2,106 000 сом/м2,Добавлено 3 месяца назад,Поднято 1 день назад,513,от агента,монолитный,8 этаж из 15,,164 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3.3 м.,,,,,"

                                    Описание от продавца                            
Продам Шикарную 4 комнатную квартиру от Avangard
В жк Монако
 8 этаж
164 м2 по документам, по факту 170 м2
Готовый ДИЗАЙН проект+ПАРКОВОЧНОЕ место
Цена : 205 000$
О ЖИЛОМ КОМПЛЕКСЕ
0556199178
Жилой дом «Монако» — это превосходный клубный дом премиум класса, созданный по эксклюзивному проекту. Утонченная архитектура, отличное расположение, безопасная территория, изысканный дизайн холла и подъездов, наличие всех инженерных коммуникаций – все это лишь малая часть особенностей дома.
","""42.8228""","""74.6149""",https://www.house.kg/details/6701315feb5d3f3df391-31359308,
"Дом, 4-комн., 320 м2","Бишкек, Матросова/Суванбердиева",$ 290 000,24 592 000 сом,$ 906/м2,76 850 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,363,от собственника,кирпичный,,3,320 м2,5 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю! Особняк на
Матросова\Суванбердиева

2
уровня+Цокольный этаж-Жилой

Общая квадратура
320 м2

Участок 4,3 сот.

Отопление комбинированное: электро и газ

Добротные стены в 2 кирпича

В доме сделан Дорогой Дизайнерский ремонт!

Можно с мебелью и без

На 2 этаже : 3 спальни и в каждом предусмотрены индивидуальные сан узлы

 цена 290 000 $

Более подробные инф. Можете получить по тел.: 0709 162579, 0777 228-774

Дом, Аристократ, Матросова,Бишкек
","""42.8481""","""74.6186""",https://www.house.kg/details/95617946017e117d68c80-94586196,
"Дом, 4-комн., 100 м2","Бишкек, Ак-Ордо ж/м, тагай бий/Ахунбаева",$ 57 000,4 833 600 сом,$ 570/м2,48 336 сом/м2,Добавлено 3 месяца назад,Поднято 1 день назад,390,от собственника,"другое, 2014 г.",,1,100 м2,,,на твердом топливе,,,,,,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продам дом с удобствами в жм Ак Ордо
Р-н Ахунбаева/Тагай Бий

Участок 5 соток
Дом 2014 г.п
Материал постройки: саман
3 спальни, большой холл, прихожая с кухней и просторный сан узел
Топка

Ремонт делали для себя: окна пластиковые, ламинат, обои
Участок огорожен полностью
Осталось доделать наружную часть. 
Газ проходит по улице- можно подключиться, Ц/канализация проходит по соседней улице

Прошу 57 000$ реальному покупателю уступлю 
Есть варианты обмена на квартиру
0556199178, 0709162579
","""42.8421""","""74.5025""",https://www.house.kg/details/68697195fe6df125da438-56059011,
"Дом, 4-комн., 210 м2","Бишкек, Арча-Бешик ж/м",$ 130 000,11 024 000 сом,$ 619/м2,52 495 сом/м2,Добавлено 3 месяца назад,Поднято 1 день назад,576,от агента,"кирпичный, 2020 г.",,2,210 м2,,,смешанное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
*Продам* особняк в жм *Арча-Бешик* 300 м выше Магистрали
2 уровня+подвал
Участок 4 сотки
Размер дома 10+10
Отопление комбинированное

Газ подведён-можно подключить, за *ц/к* уже вынесли деньги

*Ремонт* отличного качества! 
Утепление базальтом, снаружи травертин 
Стены 1.5 кирпича

Цена за нал $130 000
На обмен дороже
","""42.8236""","""74.5412""",https://www.house.kg/details/85148315ff9ca21c9c278-88804135,
"2-комн. кв., 52 м2","Бишкек, Магистраль",$ 44 000,3 731 200 сом,$ 846/м2,71 754 сом/м2,Добавлено 21 день назад,Поднято 1 день назад,179,от агента,кирпичный,2 этаж из 4,,52 м2,,элитка,на газе,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продам 2к.квартиру в районе Китайского посольства, ориентир Мира\Магистраль

В новом клубном доме, всего 11 квартир- Для тех кто любит тишину )

Двор огорожен!

Квартира Студийная- 52 м2

2 этаж из 4

Хороший ремонт, с  мебелью

Отопление газовое

Тех паспорт имеется

Прошу 44 000$ есть обмен на 1 к.кв.106 серии с Вашей доплатой

0556 199-178, 0709 162-579
","""42.8233""","""74.5818""",https://www.house.kg/details/53198616040aa43b05323-08045821,
"2-комн. кв., 52 м2","Бишкек, Магистраль",$ 44 000,3 731 200 сом,$ 846/м2,71 754 сом/м2,Добавлено 21 день назад,Поднято 1 день назад,181,от агента,кирпичный,2 этаж из 4,,52 м2,,элитка,на газе,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продам 2к.квартиру в районе Китайского посольства, ориентир Мира\Магистраль

В новом клубном доме, всего 11 квартир- Для тех кто любит тишину )

Двор огорожен!

Квартира Студийная- 52 м2

2 этаж из 4

Хороший ремонт, с  мебелью

Отопление газовое

Тех паспорт имеется

Прошу 44 000$ есть обмен на 1 к.кв.106 серии с Вашей доплатой

0556 199-178, 0709 162-579
","""42.8233""","""74.5818""",https://www.house.kg/details/53198616040aa43b05323-08045821,
"Дом, 3-комн., 127 м2","Бишкек, Арча-Бешик ж/м, Ахунбаева",$ 67 500,5 724 000 сом,$ 531/м2,45 071 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,400,от агента,другое,,1,127 м2,8 соток,,смешанное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продам Дом  или меняю на авто, квартиры в Джале и микрорайонах!
Адрес:  в жм Арчабешик (район Ахунбаева/Репина)
Участок 7,5 сот. (Квадрат)

На участке дом и времянка
Ц/канализация и 3 фазка подключены, газ по улице проходит.
Площадь дома 127 м2.
Времянка 2 уровня- 1этаж- гараж баня очок кана
2 этаж - 3 комнаты.
В доме 2 спальни
2 зала, кухня, сан узел
Материал постройки- саман.
Прошу 67500$ 
Звоните! 0556 199-178, 0709 162-579
","""42.8432""","""74.5508""",https://www.house.kg/details/86664060053315858100-73182768,
"4-комн. кв., 81 м2","Бишкек, Асанбай м-н, Асанбай/Магистраль",$ 76 000,6 444 800 сом,$ 938/м2,79 565 сом/м2,Добавлено 3 месяца назад,Поднято 1 день назад,650,от собственника,панельный,6 этаж из 9,,81 м2,,106 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продам 3 кв+сушилка (по факту 4х комнатная)
Асанбай
6 этаж из 9
106 серия
Отличное состояние!
Не угловая
Остается мебель+техника

Цена $ 76 000
0709 162579
","""42.8218""","""74.6194""",https://www.house.kg/details/13163735fd4b1a32d0814-84169549,
"1-комн. кв., 35 м2","Бишкек, Асанбай м-н",$ 29 000,2 459 200 сом,$ 829/м2,70 263 сом/м2,Добавлено 10 дней назад,Поднято 1 день назад,50,от агента,панельный,1 этаж из 5,,35 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продается 1 комнатная квартира в микрорайоне Асанбай
1 из 5 этаж
105 серия
Угловая, но очень теплая
Лоджия застекленная утепленая
Решетки на окнах
Нужен небольшой косметический ремонт
Окна, трубы пластик
Кафель нового образца 100%
Решетки на окнах
Пустая
Заезд со стороны старой дороги
Цена: 29000$ окончательно

0556 199-178
0709 162-579
","""42.8172""","""74.6273""",https://www.house.kg/details/4349051604eff8d7a1955-07025937,
"Дом, 3-комн., 136 м2","Бишкек, Кок-Жар ж/м, Алматинская/Ахунбаева",$ 145 000,12 296 000 сом,$ 1 066/м2,90 412 сом/м2,Добавлено 2 месяца назад,Поднято 1 день назад,426,от агента,кирпичный,,2,136 м2,6 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продам 2 уровневый дом+подвал

в жм Кок-Жар, недалеко от Кольца-100 м от Ахунбаева\Алматинская

Участок 6 соток

136 м2

Все коммуникации
145 000$ (Можем рассмотреть обмен с Вашей доплатой)

0556 199-178, 0709 162-579
","""42.8424""","""74.6406""",https://www.house.kg/details/1137983600c0d0b8c70a4-93241358,
"3-комн. кв., 55 м2","Бишкек, 1000 мелочей",$ 32 500,2 756 000 сом,$ 591/м2,50 109 сом/м2,Добавлено 9 дней назад,Поднято 1 день назад,66,от агента,панельный,5 этаж из 12,,55 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продам 2кв. Индивид. план. Жибек-Жолу-222/ Суюмбаева, этаж 5 из 12, Площадь 46,3 м2 + 3 лоджии, итого Площадь с лоджиями 55м2, (кухня= 7,9м2), год постройки 1989 год. Санузел раздельный, комнаты изолированные, 3 лоджии застекленные, лифт работает, электро приготовление. Цена 32500$ торг. Тел. :0556 199-178, 0709 162-579
","""42.8848""","""74.6222""",https://www.house.kg/details/14248860504f8e578068-46367489,
"2-комн. кв., 44 м2","Бишкек, Политех, Ахунбаева/Мира",$ 33 500,2 840 800 сом,$ 761/м2,64 564 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,35,от агента,кирпичный,4 этаж из 4,,44 м2,,хрущевка,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно! Продам 2 к.квартиру в р-е Политех, Мира\Ахунбаева
Кирпич- хрущевка
4 этаж из 4
Квартира в Отличном состоянии: бронированная дверь, пластиковые окна, в ванной полный кафель, балкон не застеклен

Прошу 33 500$ мини торг. чисто на оформление
0556 199-178, 0709 162579 Звоните!
","""42.8438""","""74.5861""",https://www.house.kg/details/7625133605462b4b9d4f0-32655795,
"3-комн. кв., 90 м2","Бишкек, Джал-29 м-н",$ 47 000,3 985 600 сом,$ 522/м2,44 284 сом/м2,Добавлено 5 дней назад,Поднято 1 день назад,50,от агента,кирпичный,6 этаж из 9,,90 м2,,106 серия,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продам 3 к.квартиру в мкр ср. Джал

Дом 106 серии

Этаж 6 из 9 

Прошу 47 000$ торга нет
0556 199-178, 0709 162-579
","""42.834""","""74.5655""",https://www.house.kg/details/3914603605581f50f34e5-30377585,
"1-комн. кв., 40 м2","Бишкек, Тунгуч м-н",$ 30 000,2 544 000 сом,$ 750/м2,63 600 сом/м2,Добавлено 5 дней назад,Поднято 1 день назад,46,от агента,кирпичный,5 этаж из 9,,40 м2,,элитка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1 комнатная квартира в микрорайоне Тунгуч
Застройщик Elite house
Этаж 5 из 9
Хороший ремонт
40м² +лоджия
С тех.паспортом
Пустая
Двор огорожен

Цена:30000$
0556 199-178, 0709 162-579
","""42.8579""","""74.6814""",https://www.house.kg/details/2773008605596c0bf3191-39836261,
"2-комн. кв., 44 м2","Бишкек, 4 м-н, Карла Маркса",$ 32 000,2 713 600 сом,$ 727/м2,61 673 сом/м2,Добавлено 4 дня назад,Поднято 1 день назад,44,от агента,панельный,4 этаж из 4,,44 м2,,104 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Очень Срочно! Продам!

Цена 32 000$

 2 к.квартиру в 4 мкр

104 серии

4 этаж из 4

Комнаты изолированы

Балкон не застеклен
32 000$

0556 199-178, 0709 162-579
Койбогарова, Карла Маркса, Набережная, Ортосайский рынок, Донецкая
","""42.8382""","""74.6256""",https://www.house.kg/details/54866816057320e4f5931-81062260,
"2-комн. кв., 43 м2","Бишкек, Карла Макса 3",$ 41 500,3 519 200 сом,$ 965/м2,81 842 сом/м2,Добавлено 23 дня назад,Поднято 1 день назад,119,от агента,"панельный, 1975 г.",3 этаж из 4,,"43 м2, жилая: 29 м2, кухня: 6.4 м2",,104 серия,центральное,хорошее,есть,проводной,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,частично меблирована,ламинат,2.6 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продам!

2 комнатную  квартиру в 3 микрорайоне.

По Юнусалиева ( Карла Маркса )

104 серия 3 этаж из 4

.Лоджия  утеплена расширена

.Квартира с ремонтом + мебель + бытовая техника. 

                             Сан. узел 100% кафель. на кухне рабочая стена и пол кафель. 

                             Новые межкомнатные двери. Стены обои. Пол новый линолеум.

Цена 41500$

телефон  0559995879
","""42.8394""","""74.6219""",https://www.house.kg/details/827088603e27d1b3aaa2-27834013,
"2-комн. кв., 67 м2","Бишкек, Чингиза Айтматова 82а/Магистраль",$ 45 000,3 816 000 сом,$ 672/м2,56 955 сом/м2,Добавлено 23 дня назад,Поднято 1 день назад,142,от агента,"панельный, 2017 г.",6 этаж из 10,,"67 м2, жилая: 40 м2, кухня: 10 м2",,индивид. планировка,электрическое,среднее,нет,проводной,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,нет,,"домофон,                                             видеодомофон,                                             видеонаблюдение",пустая,ламинат,2.8 м.,пластиковые окна,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продам!

2 комнатную квартиру элитка .

Проспект Манаса выше  Магистрали

. Строительная компания АДС Строй.

Дом сдан в эксплуатацию 2117 году.

6 этаж из 10 , не угол,

Жилое состояние

Отопление электро, свет, вода

. экологически чистый район

. Цена 45000$

  телефон 0559995879  0700799000
","""42.8242""","""74.5862""",https://www.house.kg/details/5384819603e15779f1121-71716665,
"3-комн. кв., 60 м2","Бишкек, Городок энергетиков, г.Энергетиков 13/Зеленая",$ 41 000,3 476 800 сом,$ 683/м2,57 947 сом/м2,Добавлено 23 дня назад,Поднято 1 день назад,103,от агента,"кирпичный, 1977 г.",5 этаж из 5,,"60 м2, жилая: 41 м2, кухня: 8 м2",,индивид. планировка,центральное,требует ремонта,есть,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,частично меблирована,дерево,2.8 м.,"пластиковые окна,                                             кондиционер,                                             неугловая,                                             встроенная кухня,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продам 3 комнатную квартиру в городке Энергетиков.

По улице Зеленой

 Кирпичный дом ( чешский проект) .

Площадь 60 кв.м Кухня 12 кв.м

1 лоджия+  1 балкон застеклены .

5 этаж из 5 .С крышей проблем нет( крыша шатровая)

.Обычное состояние( требуется косметический ремонт)  Конечная 152 маршрута. Базарчик , магазины, дет.сад  в шаговой доступности

Цена 41000$ телефон 0559995879
","""42.8772""","""74.6942""",https://www.house.kg/details/6595318603e137b2a7ae3-99141406,
"3-комн. кв., 125 м2","Бишкек, Сыдыкова/Коенкозова",$ 250 000,21 200 000 сом,$ 2 000/м2,169 600 сом/м2,Добавлено 5 дней назад,Поднято 1 день назад,40,от агента,монолитный,3 этаж из 15,,125 м2,,элитка,центральное,евроремонт,есть,проводной,2 с/у и более,лоджия,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             видеодомофон,                                             охрана,                                             видеонаблюдение,                                             консьерж",полностью меблирована,,3.2 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,есть,,"

                                    Описание от продавца                            
Продаю 3к кв Киевская /Исанова. СК ""Авангард стиль"" ЖК""Манхэттон"" Сдан в эксплуатацию, все коммуникации центральные. Квартира на 3 этаже из 15, Общая площадь 125м2, 2 с/у, 2 гардеробные.
Сделан качественный дизайнерский Евроремонт. Огороженный двор, подземный паркинг, детская площадка, футбольное поле, беседки. Круглосуточная охрана.  Цена : 250000 $ 0709891850
","""42.8744""","""74.5932""",https://www.house.kg/details/2131556055ba9128d045-24857601,
"Дом, 5-комн., 104 м2","Бишкек, Менделеева 172/Льва Толстого",$ 99 999,8 479 915 сом,$ 962/м2,81 538 сом/м2,Добавлено 11 месяцев назад,Поднято 1 день назад,1484,от собственника,кирпичный,,1,104 м2,6 соток,,смешанное,хорошее,,оптика,,,,,,,центральная,центральное водоснабжение,есть,магистральный,,решетки на окнах,,,2.5 м.,,,,,"

                                    Описание от продавца                            
В предисловии хотел бы сказать что дом очень уютный, продумано все до мелочей. Смотрите обзор где мы постарались подробно вам всё рассказать;)

https://youtu.be/tZ5Yhy58-Qk

Продаю дом в центре города  с участком и готовым бизнесом - р-н Восток-5 , 6 соток, 5 комнат ( спальная, зал, детская, гостевая, кухня и большая прихожая) + сауна отдельно которая состоит из трёх помещений.

1.Очень удобная локация. Дом находится на пересечении Менделеева и Путепроводная (продолжение улицы Льва Толстого) - удобно перемещаться по городу с этой точки т.к. рядом главные улицы  + делают дорогу ул. Путепроводная. (участок будет соединять ул. Алматинская с ул. Чолпонатинской)

2.На территории есть готовый бизнес - продуктовый магазин,который работает и его можно продолжать развивать. Сейчас учитывая то что дорога не достроена и он уже приносит хорошую прибыль, то на перспективу когда сделают дорогу, а ее сделают в этом году, то соответственно там можно смело масштабировать бизнес. Можно окупить вложения + остается очень комфортный и крутой дом  с отдельной сауной и с хорошим участком.

Инфраструктура района развита.

Участок можно рассматривать и на перспективу , и он будет дорожать так как будет построена новая дорога по примеру отрезка от ул. Правды до ул. Алмаатинской открылись очень много значимых мест такие как ""Два Прораба"", спортивные магазины, ""Глобус"", конференц зал. И вы можете использовать участок как магазин + дом(часть территории отвести под бизнес) либо в дальнейшем этот участок под любой другой бизнес, который Вам нужен например автосалон, крупный магазин и масса различных примеров 

3.Территорию можно использовать просто под жилье это в любом случае очень удобный и продуманный дом с ландшафтным озеленением, имеется красная книга, центральная канализация в доме и в магазине ,отопление всех видов топлива (газ, дрова/уголь, электричество ,трехфазная система электропитания дома и отдельно магазина, двор выложен брусчаткой, дом в отличном состоянии, окна пластиковые, санузел в доме, в санузле 100% кафель нового образца. Мебель и техника в доме может быть оставлена на усмотрение покупателя в зависимости от договоренной цены.

Всё очень продумано и грамотно сделано! 

ЦЕНА: 99999 $ 

Всю информацию вы можете получить по номеру: +996551788705  Звонки; WhatsApp; Telegram.

Смотри обзор в детальных подробностях;) на моём YouTube канале Kirill Sergeevich. OK Ccылка на видео: 

https://youtu.be/tZ5Yhy58-Qk
","""42.8672""","""74.6425""",https://www.house.kg/details/97958075e96a84d99eeb3-10406759,
"2-комн. кв., 46 м2","Бишкек, Линейная",$ 34 000,2 883 200 сом,$ 739/м2,62 678 сом/м2,Добавлено 23 дня назад,Поднято 1 день назад,136,от агента,"кирпичный, 1975 г.",1 этаж из 5,,46 м2,,индивид. планировка,центральное,хорошее,нет,проводной,совмещенный,нет,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"решетки на окнах,                                             домофон",частично меблирована,ламинат,2.8 м.,"пластиковые окна,                                             кухня-студия",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продам 2к.кв. в Центре!!! Квартира инд.планировки 46м2, в отличном состоянии не уг. на 1/5 эт. Дом расположен возле бывш. Первомайского суда. Хорошая инфроструктура, рядом бульвар Эркиндик. Отлично для проживания , под сдачу а так же можно под Офис !!! Цена34000
 / 0990.90.15.00 / 0505.90.15.00 а.н.
","""42.8645""","""74.6103""",https://www.house.kg/details/9249218603e1210b63e35-02509525,
"Дом, 6 и более комнат, 123 м2","Бишкек, Богратиона 3/Рижская",$ 98 000,8 310 400 сом,$ 797/м2,67 564 сом/м2,Добавлено 11 месяцев назад,Поднято 1 день назад,1831,от собственника,кирпичный,,1,123 м2,10 соток,,смешанное,хорошее,есть,оптика,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,решетки на окнах,частично меблирована,дерево,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
ПОЛНЫЙ ВИДЕО ОБЗОР НА ЭТОТ ДОМ, НА МОЁМ YouTube канале Kirill Sergeevich. OK

ССЫЛКА: https://youtu.be/vIkejb-NIjE

Продаю дом  - первомайский р-н, 10 соток, 2 строения 1-е - (кухня, гостиная, с/у внутри), основной дом(5 комнат) + сауна отдельно которая состоит из трёх помещений, сад. 

1.Удобная локация. Дом находится на пересечении Багратиона и Рижская, Богратиона 3(примерно 200 метров от улицы Комунарова) - имеется вся необходимая инфраструктура - школа, детский сад, магазины, рядом речка Ала-Арча, тихий район т.к. улица  не проездная. Район западного автовокзала. 

2.По всей территории ведётся видеонаблюдение, добротный забор из шлакоблока по всему периметру отдельный декоративной штукатуркой, автоматические ворота(очень удобно),тёплый кирпичный дом, двор выложен брусчаткой(и на улице въезд), навес, складсике помещения, вольер - очень комфортный и крутой дом  с отдельной сауной и с хорошим участком.

3.Центральная канализация,отопление - твёрдое топливо, газ при желании можно подключить электричество, т.к. имеется трехфазная система электропитания ,дом в хорошем состоянии, окна пластиковые. В Кухне, гостиной и сан. узле тёплые полы. Мебель и техника в доме может быть оставлена на усмотрение покупателя в зависимости от договоренной цены.
Всё очень продумано, грамотно и аккуратно сделано! 

ЦЕНА: 98000 $ 

Рассмотрю варианты обмена с доплатой мне! на квартиру в Бишкеке или автомобиль.

Всю информацию вы можете получить по номеру: 0551788705 Звонки; WhatsApp; Telegram.

ПОЛНЫЙ ВИДЕО ОБЗОР НА ЭТОТ ДОМ, НА МОЁМ YouTube канале Kirill Sergeevich. OK

ССЫЛКА: https://youtu.be/vIkejb-NIjE
","""42.8932""","""74.562""",https://www.house.kg/details/31595495ead1b57171147-35663603,
"3-комн. кв., 103 м2","Бишкек, 12 м-н, 12 мкр",$ 87 000,7 377 600 сом,$ 845/м2,71 627 сом/м2,Добавлено 3 дня назад,Поднято 1 день назад,33,от агента,монолитный,8 этаж из 10,,103 м2,,элитка,центральное,евроремонт,нет,проводной,2 с/у и более,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,полностью меблирована,ламинат,2.8 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продаю 3к кв 12 мкр, Новый дом, сдан в эксплуатацию, все коммуникации центральные. Квартира на 8 этаже из 10, Общая площадь 103 м2,
Евроремонт.
87000 $ 0709891850
","""42.8127""","""74.6372""",https://www.house.kg/details/3304621605954c715bd84-85990781,
"3-комн. кв., 162 м2","Бишкек, Политех",$ 121 000,10 260 800 сом,$ 747/м2,63 338 сом/м2,Добавлено 26 дней назад,Поднято 1 день назад,108,от агента,"кирпичный, 2005 г.",6 этаж из 7,,"162 м2, жилая: 90 м2, кухня: 20 м2",,элитка,центральное,под самоотделку (псо),возможно подключение,проводной,2 с/у и более,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             видеодомофон,                                             охрана,                                             видеонаблюдение",пустая,пробковое,3.5 м.,"пластиковые окна,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 3-х комн  квартиру
ПСО общая площадь 161,8 м2.
Расположение дома в очень хорошем месте (район Политеха) на улице Табалдиева 110/ Ахунбаева.
Дом сдан в эксплуатацию в 2005 году.
Тихий, охраняемый двор. Шикарный вид из окон.
Квартира находится на 6 этаже семиэтажного дома. Окна на юг и север. Планировка идеальная. Все коммуникации центральные. (газ, свет, горячая вода, отопление, канализация)
Общая 161,8 м2,
Жилая 99,4 м2,
кухня 21.1м2
две большие лоджии.
Возможен обмен на 1-2 ком квартиру с доплатой!!!
Цена 121 500 $, ( 1 м2=750$)  торг минимальный.
Телеф 0559995879
","""42.8475""","""74.5901""",https://www.house.kg/details/1308998603a147a67eed7-68709942,
"1-комн. кв., 45 м2","Бишкек, Тунгуч м-н, Горького 36/2",$ 34 000,2 883 200 сом,$ 756/м2,64 071 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,32,от агента,"панельный, 2007 г.",7 этаж из 9,,45 м2,,106 серия улучшенная,центральное,хорошее,нет,проводной,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,,ламинат,2.8 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             тихий двор",,есть,,"

                                    Описание от продавца                            
Продаю 1к кв мкр. Тунгуч 1, по ул. Горького., возле маг. Глобус. Огороженный двор, парковка, детская площадка. Квартира на 7 этаже из 9, Общая площадь 45м2. Хорошее состояние, Все коммуникации центральные.
34000 $ 0709891850
","""42.8547""","""74.6842""",https://www.house.kg/details/5301201605425464a0497-08861015,
"3-комн. кв., 67 м2","Бишкек, Ибраимова 29/Боконбаева",$ 45 000,3 816 000 сом,$ 672/м2,56 955 сом/м2,Добавлено 26 дней назад,Поднято 1 день назад,119,от агента,"кирпичный, 1980 г.",5 этаж из 5,,"67 м2, жилая: 42 м2, кухня: 7.5 м2",,индивид. планировка,центральное,требует ремонта,возможно подключение,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,частично меблирована,дерево,2.8 м.,"неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продам!!!

3 комнатную квартиру  Ибраимова  Боконбаева .

Общая площадь 66 м.кв + 13 м.кв. лоджии.

Индивидуальный проект 5 этаж из 5 ( крыша после капитального ремонта).

Лоджии застеклены проходят по периметру квартиры.

Сан. узел раздельно.  Коммуникации все центральные .

Квартира требует ремонта.

Цена 45000$

 Телефон 0559995879.
","""42.8659""","""74.6173""",https://www.house.kg/details/7925497603a128e2c31a3-48069211,
"Дом, 6 и более комнат, 144 м2","Бишкек, Фучика/Ленская",$ 199 000,16 875 200 сом,$ 1 382/м2,117 189 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,27,от агента,кирпичный,,1,144 м2,6.56 соток,,на газе,евроремонт,нет,проводной,совмещенный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,,ламинат,3 м.,"пластиковые окна,                                             баня,                                             хозпостройки,                                             навес",,,,"

                                    Описание от продавца                            
Продаю дом ул. Фучика /Ленская. Уч. 6,56 сот, красная книга, Дом кирпичный, 144м2, 6 комнат.Высота потолков 3 м. Качественный ремонт, пластиковые окна, бронированная дверь, тёплые полы. Все коммуникации центральные, газ, свет, вода, канализация.
На участке есть хоз постройки, баня, навес, сарай. Есть готовый проект на 2ой этаж. Въезд с ул. Фучика, Дом можно использовать как для жилья, так и для коммерческих целей: частный дет. сад, мед. центр.
Отличная транспортная развязка, Рядом школы 41 и 54, мед. центр ""Vedanta"", строит. рынок "" Элит"", спорт комплекс ""Динамо""
Цена : 199000 $
","""42.884""","""74.5518""",https://www.house.kg/details/371600560556b4e80e207-33504168,
"2-комн. кв., 75 м2","Бишкек, Мед.Академия, Абая/Ахунбаева",$ 37 500,3 180 000 сом,$ 500/м2,42 400 сом/м2,Добавлено 1 день назад,,24,от агента,"монолитный, 2021 г.",7 этаж из 12,,75 м2,,элитка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 2 ком квартиру 75 кв м
📌СК < Асма >
📌 ЖК < Достук >
Этаж 7/12
Район с развитой инфраструктурой
Ахунбаева/ Абая. По близости расположены Школы, садики, университеты, супермаркеты
Дом на стадии строительства
Срок сдачи 2 квартал 2022г
 🔥 Цена 500$

☎ 0707 32 48 74  0220 62 63 99
","""42.845""","""74.6013""",https://www.house.kg/details/1550132605ac2dc9acf91-96021527,
