title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"2-комн. кв., 70 м2","Бишкек, Улан-2 м-н, мкр Улан-2",$ 45 000,3 816 000 сом,$ 643/м2,54 514 сом/м2,Добавлено 2 месяца назад,,158,от агента,монолитный,9 этаж из 9,,70 м2,,106 серия улучшенная,автономное,евроремонт,,,,,бронированная,,,,,,,магистральный,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
С мебелью
","""42.8448""","""74.6334""",https://www.house.kg/details/1412946601374540fe169-04759936,
"3-комн. кв., 125 м2","Бишкек, Сыдыкова / Коенкозова",$ 112 500,9 540 000 сом,$ 900/м2,76 320 сом/м2,Добавлено 2 месяца назад,,145,от собственника,"монолитный, 2021 г.",8 этаж из 14,,125 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Цена:  900 USD  Город: Бишкек
Площадь (кв.м.): 125  Этаж: 8
Обмен: Да  Готовность: Строительство
Продаётся квартира от Застройщика: Авангард стиль.
ЖК» «Арбат»  2х- комнатная (55м2)
3х- комнатная (125м2)   этаж-8
4х- комнатная (145м2)  этаж-10  цена 900$/м2 Торг
Рассмотрим варианты обмена на авто или вторичного жилья (недвижимость меньшей стоимостью)  Варианты рассрочки с не менее 50% первоначального взноса в удобные для вас сроки  Тел: 0703141819 (есть what's up)   0555492055   0779652899   (От Партнёра Авангард стиль)
","""42.8733""","""74.5918""",https://www.house.kg/details/5017152601356c64dc140-41298785,
"3-комн. кв., 100 м2","Бишкек, Рыскулова./Турзбекова",$ 110 000,9 328 000 сом,$ 1 100/м2,93 280 сом/м2,Добавлено 2 месяца назад,,144,от собственника,кирпичный,7 этаж из 10,,100 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
3- ком. (100м2) Квартира с ремонтом и с мебелью. 

Продаются Квартиры от Застройщика: Авангард Стиль Бийик Курулуш. ул. Рыскулова. Пер. Турзбекова  3- ком. (100м2) Квартира с ремонтом и с мебелью. 
0703141819 Whatsapp    0555492055  7- этаж из 10  цена 110.000$
","""42.8792""","""74.585""",https://www.house.kg/details/102214960134d5a6ebf24-10892126,
"3-комн. кв., 65 м2","Бишкек, xeq/Турусбекова",$ 41 000,3 476 800 сом,$ 631/м2,53 489 сом/м2,Добавлено 2 месяца назад,,145,от собственника,кирпичный,5 этаж из 5,,65 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся квартира 3-ком.(студия) 105 серия 5/5 этаж 
(65м2) С мебелью но чуть требуется ремонт. 
Адрес: Чуй пер. Турусбекова
Цена: 41,000$
Тел. +996703141819
","""42.8767""","""74.5847""",https://www.house.kg/details/276932860134848767028-52455238,
"Коммерческая недвижимость, 147 м2",Бишкек,$ 220 500,18 698 400 сом,$ 1 500/м2,127 200 сом/м2,Добавлено 2 месяца назад,,185,от собственника,кирпичный,,,147 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Торговое помещение Офис  (147м2) (237м2)
Продаются Коммерческая недвижимость (Торговое помещение,офис)от Застройщика: Авангард Стиль ЖК "" Авангард сити’’ «Avangard CITY» – Торговое помещение Офис  (147м2) (237м2)
цена 1500$/м2 Торг  Рассмотрим варианты обмена на авто или вторичного жилья (недвижимость меньшей стоимостью)  Варианты рассрочки с не менее 50% первоначального взноса в удобные для вас сроки  Есть Whatsapp 0703141819 ,055549205, 077965289  От партнёра Авангард стиль)
","""42.8603""","""74.573""",https://www.house.kg/details/6874626601343ead945d5-91174003,
"3-комн. кв., 220 м2",Бишкек,$ 176 000,14 924 800 сом,$ 800/м2,67 840 сом/м2,Добавлено 2 месяца назад,,122,от собственника,кирпичный,3 этаж из 10,,220 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Количество комнат: 3  Этаж: 3
Цена: 800 USD   Город: Бишкек
Площадь (кв.м.): 100  Количество комнат: 3  Этаж: 3
Обмен: Да   Готовность: Строительство
Подаётся квартиры от Застройщика «Авангард стиль»
ЖК» «Avangard CITY»   2x-комнатная (77 м2)
Блок 4-4,12 этаж  (81м2)
Блок 6-8 этаж         (73м2)
Блок 10-8 этаж       3х-комнатная  (100 м2)     Блок 1-2-3-4-5  цена 800$/м2 Торг     Рассмотрим варианты обмена на авто или вторичного жилья (недвижимость меньшей стоимостью)  Варианты рассрочки с не менее 50% первоначального взноса в удобные для вас сроки
Тел: 0703141819 (есть what's up)   0555492055    0779652899    (От Партнёра Авангард стиль)
","""42.8674""","""74.5791""",https://www.house.kg/details/192743560133fbf9423f5-86125204,
"5-комн. кв., 220 м2","Бишкек, 7 м-н, . А. Токомбаева",$ 253 000,21 454 400 сом,$ 1 150/м2,97 520 сом/м2,Добавлено 2 месяца назад,,176,от собственника,"монолитный, 2015 г.",12 этаж из 12,,220 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Цена:1150 USD
Город: Бишкек
Площадь (кв.м.): 220
Количество комнат: 5
Этаж: 12
Готовность: С ремонтом
Продаются Квартиры от Застройщика: Авангард Стиль ЖК "" 7-Небо "", ул. А. Токомбаева Глобус.
ПЕНТХАУС(220 м2) 12 и 13 этаж
С ремонтом без мебели.
цена 1150$м2 Торг
Рассмотрим варианты обмена на авто или вторичного жилья (недвижимость меньшей стоимостью)
Тел: 0703141819 (есть what's up)
0555492055
","""42.8242""","""74.6156""",https://www.house.kg/details/82919146013397b30a9d3-19572175,
"4-комн. кв., 220 м2","Бишкек,  ул. Уметалиева 99/1/Чуй",$ 195 000,16 536 000 сом,$ 886/м2,75 164 сом/м2,Добавлено 2 месяца назад,,117,от собственника,кирпичный,9 этаж из 10,,220 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Цена: 195000 USD
Город: Бишкек
Площадь (кв.м.): 220
Количество комнат: 4 
Этаж: 9
Обмен: Да
Готовность: С ремонтом
Продаются Квартиры
4- ком. (220 м2) Квартира с ремонтом.
ул. Уметалиева 99/1 пер. Чуй
Есть еще подземная ПАРКОВКА!
Рассмотрим варианты обмена на авто или вторичного жилья (недвижимость меньшей стоимостью)
Варианты рассрочки с не менее 50% первоначального взноса в удобные для вас сроки
Тел: 0703141819 (есть what's up)
0555492055
","""42.8762""","""74.5816""",https://www.house.kg/details/196283060132ef6b3a771-08751845,
"3-комн. кв., 111 м2",Бишкек,$ 89 000,7 547 200 сом,$ 802/м2,67 993 сом/м2,Добавлено 2 месяца назад,,159,от собственника,кирпичный,7 этаж из 7,,111 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Цена: 89000 USD
Город: Бишкек
Площадь (кв.м.): 111 Этаж: 7
Обмен: Да
Готовность: С ремонтом
Продается 3 ком. кв.,111 м2, 7/7 район: (политех)
Рядом с отелем «Ак-КемеКвартира с ремонтом Тех.паспорт Без мебели Цена: 89 000$
Рассмотрим варианты обмена на авто или вторичного жилья (недвижимость меньшей стоимостью) Варианты рассрочки с не менее 50% первоначального взноса в удобные для вас сроки  Тел: 0703141819 (есть what's up)  0555492055
","""42.8674""","""74.5815""",https://www.house.kg/details/4570939601321d647a450-32506849,
"4-комн. кв., 172 м2","Бишкек, Восток-5 м-н, А-АТИНКА/Чуй",$ 90 000,7 632 000 сом,$ 523/м2,44 372 сом/м2,Добавлено 2 месяца назад,,148,от агента,кирпичный,9 этаж из 10,,172 м2,,пентхаус,центральное,среднее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
По Срочной Ценен Продаю 4 ком.кв. Пентхаус 90 000$ в Жале
Адрес Тыналиева/Ахунбаева

От застройщика Орг Тех Строй 
Общая - 172 м2 + лоджия
Этаж 9-10, 11 тех этаж
Состояние квартиры чисто и аккуратно
Все комнаты изолированные 
Дорогой паркет
Коммуникации все центрвльные 
Отопление электро и газ
Очень развитая инфраструктура, все в пешей доступности
магазины, аптеки, школы и детски сады.
","""42.8762""","""74.6365""",https://www.house.kg/details/8733906012e6f9a4e321-93012959,
"1-комн. кв., 18 м2","Бишкек, Восток-5 м-н, Пр.Чуй 119/Т.Айтматова",$ 15 000,1 272 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 2 месяца назад,,203,от собственника,"кирпичный, 1990 г.",4 этаж из 5,,"18 м2, жилая: 18 м2, кухня: 18 м2",,сталинка,центральное,хорошее,есть,,,,металлическая,,,,,,,,,,,дерево,280 м.,,,,обмен не предлагать,"

                                    Описание от продавца                            
Срочно прдаю квартиру гостиничного типа 18кв.м. прошу 15000 дол.сша расположено в очень хорошем месте не солнечная сторона 0703302006
","""42.8758""","""74.6269""",https://www.house.kg/details/18276856012dce99e8253-21090657,
"1-комн. кв., 30 м2","Бишкек, Токтоналиева/Ахунбаева",$ 24 800,2 103 040 сом,$ 827/м2,70 101 сом/м2,Добавлено 8 месяцев назад,Поднято 2 месяца назад,1139,от собственника,кирпичный,3 этаж из 4,,"30 м2, жилая: 17 м2, кухня: 5 м2",,хрущевка,центральное,среднее,есть,проводной,совмещенный,нет,,,,,,,,магистральный,,,,,,,,,обмен не предлагать,"

                                    Описание от продавца                            
Срочно! 1-к. хрущевка. Ахунб/Душанб. 3 эт/4. хор сост. 24800$ 0500288282
","""42.8404""","""74.6158""",https://www.house.kg/details/33877735f2945f0a5a9f7-05043948,
"3-комн. кв., 90 м2","Бишкек, Сыдыкова/Коенкозова",$ 125 000,10 600 000 сом,$ 1 389/м2,117 778 сом/м2,Добавлено 2 месяца назад,,232,от собственника,"монолитный, 2018 г.",8 этаж из 15,,90 м2,,элитка,центральное,евроремонт,,,,,бронированная,,,,,,,,,"консьерж,                                             охрана,                                             домофон",полностью меблирована,ламинат,3.2 м.,"кондиционер,                                             встроенная кухня",,,,"

                                    Описание от продавца                            
Продаётся квартира в жилом комплексе Манхэттен от лучшего застройщика «Авангард-стиль»
8 этаж из 15
2шка переделанная в 3шку
Все коммуникации центральные.
Дорогой ремонт, делали для себя, не жалели денег.
Плита и вытяжка Gorenje, два холодильника LG( один встроенный в шкаф), посудомоечная машина LG. Есть 3 кондиционера SAMSUNG зима-лето. Два телевизора LG. 
Очень хороший район, все в шаговой доступности. Караван, Бишкек парк, Филармония, КГНУ. Торгуемо. В цену не входит диванах
","""42.874""","""74.5932""",https://www.house.kg/details/80628426012da28973771-69873125,
Гараж,"Бишкек, молодая гвардия- бчк/молодая гв.-бчк.",$ 1 100,93 280 сом,,,Добавлено 2 месяца назад,,205,от собственника,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
большой джиповский гараж разборный.
","""42.8966""","""74.5653""",https://www.house.kg/details/61528076012d42012cf23-93962246,другое
"2-комн. кв., 44 м2","Бишкек, 9 м-н, советская Донецкая 6 а́/Донецкая",$ 37 500,3 180 000 сом,$ 852/м2,72 273 сом/м2,Добавлено 2 месяца назад,,191,от собственника,"панельный, 1965 г.",3 этаж из 4,,"44 м2, жилая: 30 м2, кухня: 6 м2",,104 серия,центральное,среднее,есть,проводной,совмещенный,балкон,бронированная,паркинг,,,,,,магистральный,,домофон,частично меблирована,ламинат,2.75 м.,неугловая,,,,"

                                    Описание от продавца                            
СРОЧНО ПРОДАЮ КВАРТИРУ В 9 МКР
","""42.837""","""74.6051""",https://www.house.kg/details/71714246012cf8a856827-10015925,
"Участок, 6 соток","Бишкек, Кырман ж/м, Достук 5/Кырман",$ 57 000,4 833 600 сом,,,Добавлено 2 месяца назад,,212,от собственника,,,,,6 соток,,,,,,,,,,"свет,                                             интернет,                                             вода,                                             канализация",,,,,,,,,,,"удобно под коммерцию,                                             дом,                                             все документы,                                             возможна аренда",нет,нет,,"

                                    Описание от продавца                            
Учкун конушунан Үй сатылат..  5 соток  8 комната бар. 5 комната 15кв.м, 3 комната 18 кв.м
 5комната 4000сомдон, 3 комната 5000сомдон  квартиранттар турушат. Айына 35000 с доход берет. Короодо баня бар мужской, женский отдельно..  Суу бар, центральная канализация, асфальт жол, трассага 5- мин.
","""42.86""","""74.6995""",https://www.house.kg/details/42780156012c9559e3108-27344030,
"2-комн. кв., 48 м2","Бишкек, Интергельпо 9 кв4/Московская",$ 26 000,2 204 800 сом,$ 542/м2,45 933 сом/м2,Добавлено 10 месяцев назад,Поднято 2 месяца назад,1802,от собственника,кирпичный,2 этаж из 2,,48 м2,,сталинка,центральное,хорошее,возможно подключение,,совмещенный,балкон,металлическая,паркинг,,,,,,магистральный,,,частично меблирована,дерево,3 м.,"пластиковые окна,                                             комнаты изолированы,                                             тихий двор",есть,есть,рассмотрю варианты,,"""42.8736""","""74.5576""",https://www.house.kg/details/16935855ec806ba1a7156-30933047,
"4-комн. кв., 142 м2","Бишкек, Средний Джал м-н, ул. Тыналиева, 1/3",$ 89 000,7 547 200 сом,$ 627/м2,53 149 сом/м2,Добавлено 2 месяца назад,,188,от собственника,"монолитный, 2017 г.",12 этаж из 13,,142 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаётся двухуровневый 4-х ком пентхаус 142,3 м2 с учётом балконов
Микрорайон Джал 
Застройщик «Аалам Строй»
12 и 13 этажи, есть тех этаж
Центральные коммуникации
Квартира с ремонтом,  два балкона
Остаётся встроенная мебель
Большой , закрытый двор с детской площадкой
Есть возможность пользования большой террасой, где можно проводить время с друзьями 
Посадить Цветы или карликовые деревья
Красивый вид из окон на горы!!!
Террасой пользуется только верхний этаж

Цена 89 000 $ торг символический
","""42.838""","""74.5683""",https://www.house.kg/details/6518266012b4f4e671a1-16911714,
"2-комн. кв., 47 м2","Бишкек, Тимур Фрунзе/Ахунбаева",$ 22 000,1 865 600 сом,$ 468/м2,39 694 сом/м2,Добавлено 5 месяцев назад,Поднято 2 месяца назад,828,от собственника,"монолитный, 2019 г.",1 этаж из 5,,47 м2,,элитка,центральное,под самоотделку (псо),,,,,,,,,,,,,,,,,3 м.,,,,,,"""42.8527""","""74.535""",https://www.house.kg/details/23941425f87e1c3929e61-72536697,
"2-комн. кв., 32 м2",Бишкек,$ 29 500,2 501 600 сом,$ 922/м2,78 175 сом/м2,Добавлено 5 месяцев назад,Поднято 2 месяца назад,633,от собственника,кирпичный,2 этаж из 3,,32 м2,,индивид. планировка,,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Уютная 2-х комнатная квартира с хорошим ремонтом по низкой цене!!! Т.Молдо/Баялинова 2 ком студия, 32м2 , кух гарнитур, 2/3, кирпич, газовые котлы, вода Аристон, на данный момент квартира пустая. 29500$
","""42.8921""","""74.5973""",https://www.house.kg/details/56917075fa92912481d15-03753209,
"1-комн. кв., 15 м2",Бишкек,$ 12 550,1 064 240 сом,$ 837/м2,70 949 сом/м2,Добавлено 5 месяцев назад,Поднято 2 месяца назад,510,от собственника,кирпичный,3 этаж из 4,,15 м2,,малосемейка,центральное,евроремонт,,,,,,,,,,,,,,,полностью меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
СРОЧНО!!! Уютная, теплая и комфортабельная  квартира! Низкая цена!!! Однокомнатная квартира гостиничного типа на пересечении ул. Жаманбаева/Душанбинка Все коммуникации центральные. С евроремонтом и мебелью имеется душевая кабина, стиральная машинка, аристон на 50 л, двуспальный кровать, шкаф, стол и.т.д... Все для комфортной жизни!
","""42.8492""","""74.5921""",https://www.house.kg/details/69855445f97c65c794e09-59744484,
"Участок, 7.5 соток",Бишкек,$ 29 500,2 501 600 сом,,,Добавлено 2 месяца назад,,333,от собственника,,,,,7.5 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю участок с 4комнатным саманным домом
район Жибек Жолу/ Фучика ( Фучика/Ленский переулок )
площадь дома 46,7 м2
участок 7.5 соток 
газ имеется 
отопление газ и твердое топливо
состояние дома требует ремонт
большая территория позволяет постройку нового дома 
цена 29 500 миниторг
","""42.8923""","""74.5537""",https://www.house.kg/details/37630776012b047430e30-17464339,
"2-комн. кв., 74.14 м2","Бишкек, Асанбай м-н, сухэ батора/Аалы Токомбаева",$ 63 019,5 344 011 сом,$ 850/м2,72 080 сом/м2,Добавлено 2 месяца назад,,223,от собственника,"монолитный, 2021 г.",7 этаж из 8,,74.14 м2,,элитка,центральное,под самоотделку (псо),возможно подключение,проводной,раздельный,балкон,,рядом охраняемая стоянка,,,,,,магистральный,,,,,3 м.,,нет,есть,обмен на авто,"

                                    Описание от продавца                            
Квартира продается от собственника
без посредников
Возможен частичный обмен на авто.
Цена отличная

2-х комнатная квартира, блок «Сан Ремо».
7 этаж, окна на юг, планировка с 4мя окнами и балконом. 74.14 м2

Продается по цене: 850 $м2,цена окончательная. последняя свободная кв в этом комплексе. Блок «Сан Ремо» один из почти завершенных, ПСО в феврале 2021 года

Все документы в порядке. 
- Экологически чистый район в верхней части города
- Монолитный железо-бетонный каркас, стены из жженого кирпича.
- Ландшафтный дизайн в зоне отдыха, архитектурно-исторические монументы, фонтан, круглогодичная беседка, современная детская площадка , спортивная зона, беговая дорожка и велодорожка, мини-футбольная площадка. Отделка фасада натуральным камнем (травертин)
- Подземный паркинг на 80 автомобилей, наземный паркинг– на 80 автомобилей
- Видеонаблюдение, противопожарная система, закрытая охраняемая территория
- Дополнительные удобства: консьерж-служба, фитнес-зал, автоматическое ночное освещение, развитая инфраструктура,
","""42.8181""","""74.6164""",https://www.house.kg/details/67654166012af85e38c70-11632745,
"3-комн. кв., 83 м2",Бишкек,$ 77 000,6 529 600 сом,$ 928/м2,78 670 сом/м2,Добавлено 2 месяца назад,,301,от собственника,кирпичный,4 этаж из 9,,83 м2,,элитка,центральное,евроремонт,,,раздельный,застекленный балкон,бронированная,паркинг,,,,,,,,"домофон,                                             видеонаблюдение",,,3 м.,"новая сантехника,                                             комнаты изолированы,                                             тихий двор,                                             удобно под бизнес",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Аллея Эркиндик. Соседи замечательные. Полная гарантированная тишина во дворе. Бесплатная парковка машин. Школа, детский шаговая доступность.
","""42.8824""","""74.6059""",https://www.house.kg/details/42633406012ae4691d3a5-23306147,
"3-комн. кв., 150 м2","Бишкек, ул. Чокморова, 164",$ 187 500,15 900 000 сом,$ 1 250/м2,106 000 сом/м2,Добавлено 2 месяца назад,,250,от собственника,"монолитный, 2017 г.",5 этаж из 12,,150 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаю трехкомнатную квартиру по Эркендик 
Сердце Золотого квадрата
Бабек ЛТД премиум класс
Эркиндик / Чокморова 
площадью 150 М2 
ПСО 
этаж 10
Цена1250 $ за М2
","""42.868""","""74.6071""",https://www.house.kg/details/93718306012adb5323198-38514512,
"3-комн. кв., 101 м2","Бишкек, ул. Панфилова 190/1",$ 76 500,6 487 200 сом,$ 757/м2,64 230 сом/м2,Добавлено 2 месяца назад,,157,от собственника,"монолитный, 2017 г.",6 этаж из 16,,101 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,3.2 м.,,,,,"

                                    Описание от продавца                            
Продаю элитную 3-х ком квартиру под самоотделку
Панфилова / Фрунзе
ЖК ""Панфилов-3""
Застройщик ""Борсан Констракшн""
Площадь 101 М2
6 этаж из 13
Тех паспорт на руках
Окна север/восток
Все коммуникации центральные
Большой , закрытый , охраняемый двор
Бассейн, детские площадки
Хорошая инфраструктура 
Цена: 76 500 $
","""42.8822""","""74.6003""",https://www.house.kg/details/62550166012a869f3ea21-52993654,
"Коммерческая недвижимость, 61 м2",Бишкек,$ 230 000,19 504 000 сом,$ 3 770/м2,319 738 сом/м2,Добавлено 2 месяца назад,,173,от собственника,"другое, 2015 г.",,,61 м2,6 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается действующий бизнес автосервис и помещения  
Тоголок Молдо/ Жибек Ж.
-автомойка оборудованная 
-химчистка оборудованная 
-автосервис (оборудованный включая автоподъёмник и тд )
-два помещения(41м2 и 20м2)  
-навес на 5 машин 
Все помещения сдаются и приносят прибыль ) 
6.5 сотки 
Красная книга 
230 тыс. (адекватный торг, обмен авто, недвижимость)
","""42.8838""","""74.5964""",https://www.house.kg/details/58648306012a33dd896a1-09128883,
"4-комн. кв., 111 м2","Бишкек, жукеева магистраль",$ 85 470,7 247 856 сом,$ 770/м2,65 296 сом/м2,Добавлено 2 месяца назад,,165,от собственника,"монолитный, 2020 г.",5 этаж из 8,,111 м2,,элитка,электрическое,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно продаю 4-х ком квартиру 111 м2 !!! 5 этаж из 8
цена всего 770$ 
псо первый квартал 2021 года
 жк ""ренессанс"" расположенный по адресу ул. Токомбаева 27/2, перес. Ул. Ж. Пудовкина.
Отопление электро (конвектора), газификация.
","""42.823""","""74.6126""",https://www.house.kg/details/961997260129de372ca81-66036468,
"1-комн. кв., 52.8 м2","Бишкек, Токомбаева-Куттубаева 16",$ 43 000,3 646 400 сом,$ 814/м2,69 061 сом/м2,Добавлено 2 месяца назад,,113,от собственника,"монолитный, 2021 г.",5 этаж из 13,,52.8 м2,,108 серия,автономное,,,,,,,,,,,,,,,,,,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
ВНИМАНИЕ!!! КВАРТИРА ПРОДАЕТСЯ ОТ СОБСТВЕННИКА!!!
Жилой комплекс ""Тамир"" - это комфортабельный многоквартирный жилой комплекс, расположенный в наиболее живописном, экологически чистом и активно развивающемся районе города Бишкек, в микрорайоне Асанбай по ул. Аалы Токомбаева пересекает ул.А.Куттубаева (напротив ресторана ""Барашек""). Он представлен 3 домами по 12 этажей.

Всего предусмотрено 210 квартир и офисных помещений разнообразных планировок. Возводятся: 1-но комнатные, 2-х комнатные, 3-х комнатные и 4-х комнатные квартиры улучшенной и индивидуальной планировки. Из окон квартир открывается полная панорама города и захватывающий вид на горы.

Жилой комплекс ""Тамир"" - спроектирован с учетом новейших мировых систем и современной архитектурной мысли.

В строительстве было применено монолитно-каркасные работы, которое считается одним из наиболее надежных, используются материалы которые зарекомендовали себя как экономически выгодные и экологически чистые, утепленные фасады домов делают дом теплым и снижает затраты на отопление квартир.

В комплексе предусмотрено:

-Холодное и горячее водоснабжение
-Автономное отопление
-Газификация
-Электроснабжение
-Интернет-телевидение
-Бесшумные скоростные лифты
-Бронированные подъездные двери и домофоны
-Удобная парковка и подземная стоянка
-Детская и спортивная площадки
-Огражденная территория
","""42.8177""","""74.6222""",https://www.house.kg/details/3273155601299af0158b3-97970964,
"2-комн. кв., 52 м2","Бишкек, Аламедин-1 м-н",$ 35 500,3 010 400 сом,$ 683/м2,57 892 сом/м2,Добавлено 2 месяца назад,Поднято 2 месяца назад,239,от агента,"панельный, 1980 г.",4 этаж из 5,,"52 м2, жилая: 30 м2, кухня: 6.5 м2",,105 серия,центральное,хорошее,есть,проводной,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,кодовый замок,частично меблирована,линолеум,,"пластиковые окна,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 2 ком.квартиру в мкр.Ал-1! На 4 этаже из 5-ти!
Полы линолеум,сан.узел 100 % кафель!
","""42.8792""","""74.6834""",https://www.house.kg/details/65098616010ff0d84b0a8-99759054,
"свободная планировка кв., 114 м2","Бишкек, 7 Апреля/Лев Толстой",$ 68 400,5 800 320 сом,$ 600/м2,50 880 сом/м2,Добавлено 7 месяцев назад,Поднято 2 месяца назад,622,от собственника,"монолитный, 2022 г.",1 этаж из 16,,114 м2,,элитка,,под самоотделку (псо),,,2 с/у и более,лоджия,,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение,                                             консьерж",пустая,,3 м.,"пластиковые окна,                                             тихий двор",есть,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаются 1, 2 и 3-х комнатные квартиры в строящемся жилом комплексе повышенного комфорта с развитой инфраструктурой и транспортной развязкой. Комплекс расположен по улице 7-Апреля, в 400 метрах от рынка ""Мадина"".
Расположение дома обеспечивает удобный выезд на центральные городские улицы. В шаговой доступности находится всё необходимое для полноценного проживания в комплексе.
Цена от 600$ за квадратный метр.
","""42.8689""","""74.6377""",https://www.house.kg/details/38271565f4609ef4f6dc9-96171773,
"3-комн. кв., 80 м2",Бишкек,$ 75 000,6 360 000 сом,$ 938/м2,79 500 сом/м2,Добавлено 2 месяца назад,,114,от собственника,панельный,5 этаж из 9,,80 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске   квартиры  , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно 7 мкр. 
Просторная 3 комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка. 


☑Этаж 5 из 9 тёплая и уютная квартира .

☑ 80 м2/ 105 серия

☑ сан.узел раздельный 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
75.000USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.835""","""74.6143""",https://www.house.kg/details/307655060126ba7cc74e5-82402907,
"2-комн. кв., 43 м2","Бишкек, 5 м-н",$ 38 500,3 264 800 сом,$ 895/м2,75 926 сом/м2,Добавлено 2 месяца назад,,200,от агента,панельный,3 этаж из 4,,43 м2,,104 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске   квартиры  , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно 5 мкр. 
Просторная 2 комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка. 


☑Этаж 3 из 4 тёплая и уютная квартира .

☑ 43 м2/ 104 серия

☑ сан.узел совмещённый 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
38.500USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8323""","""74.6286""",https://www.house.kg/details/658796460126a3ab597c1-78178465,
"3-комн. кв., 96 м2","Бишкек, Филармония, Турусбекова 124/Жибек жолу",$ 76 000,6 444 800 сом,$ 792/м2,67 133 сом/м2,Добавлено 2 месяца назад,,234,от собственника,"кирпичный, 2017 г.",9 этаж из 10,,"96 м2, жилая: 96 м2, кухня: 96 м2",,элитка,центральное,евроремонт,есть,adsl,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",полностью меблирована,ламинат,3 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             кондиционер,                                             комнаты изолированы,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",есть,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно продается 3х комнатная Элитная квартира
на Турусбекова/Жибек-Жолу
С ремонтом и мебелью
почти вся мебель останется
Имеется паркинг в подвале
96м2 с ремонтом
2 раздельных сан.узла
","""42.883""","""74.5848""",https://www.house.kg/details/646338160126750737e53-91923381,
