title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"1-комн. кв., 45 м2","Бишкек, пр. Чингиза Айтматова, 4",$ 35 500,3 010 400 сом,$ 789/м2,66 898 сом/м2,Добавлено 3 месяца назад,,175,от агента,"монолитный, 2019 г.",9 этаж из 12,,"45 м2, кухня: 10 м2",,элитка,,евроремонт,есть,,раздельный,балкон,бронированная,паркинг,,,,,,магистральный,,,пустая,паркет,3 м.,,нет,нет,,"

                                    Описание от продавца                            
Конт.тел. 0558071171 0508071171 0779200320 ан
Продаю 1 ком. квартиру в центре города
Ориентир Госрегистр
С/К Ихлас, Ж/К ""Ботанический сад""
S-45 кв.м.
9 этаж из 12
Не угловая
Окна выходят на восток
Все коммуникации центральные
Кирпичный дом. Утеплен.
Отделка Сары-Таш.
Отопление автономное - газовое. Объект будет загорожен по периметру, благоустроен и озеленён. Имеется подземный паркинг, имеются 2 лифта(грузовой, пассажирский).
Инфраструктура района очень развита, удобная транспортная развязка
Цена: $35500
","""42.8626""","""74.5883""",https://www.house.kg/details/54348165ff946e7d96cb5-66992001,
"2-комн. кв., 76 м2","Бишкек, Средний Джал м-н, Тыналиева 1/2",$ 58 000,4 918 400 сом,$ 763/м2,64 716 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,147,от собственника,"кирпичный, 2018 г.",4 этаж из 10,,"76 м2, жилая: 76 м2, кухня: 9 м2",,элитка,центральное,евроремонт,возможно подключение,проводной,2 с/у и более,лоджия,бронированная,рядом охраняемая стоянка,,,,,,,,,частично меблирована,ламинат,3 м.,,,,,,"""42.8389""","""74.5686""",https://www.house.kg/details/59835885ff867005e5b16-56884751,
"2-комн. кв., 70 м2","Бишкек, Улан-2 м-н, Шабдан Баатыра 2/23",$ 40 500,3 434 400 сом,$ 579/м2,49 063 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,265,от агента,панельный,9 этаж из 9,,70 м2,,106 серия улучшенная,электрическое,хорошее,возможно подключение,,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             кодовый замок",частично меблирована,линолеум,2.8 м.,"пластиковые окна,                                             улучшенная,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",нет,есть,,"

                                    Описание от продавца                            
Срочно продаю 2-х ком квартиру
в Улан 2
Застройщик ""Ак Тулпар""
Индивидуальная планировка
3 лоджии, с/ у раздельный
9этаж, есть технический этаж
Общая площадь 70м2.
Квартира с хорошим ремонтом
Не угловая
Все коммуникации центральные
0558071171     0508071171     0779200320
","""42.846""","""74.6321""",https://www.house.kg/details/2587295fe455642bea83-22918066,
"4-комн. кв., 75 м2","Бишкек,  улица Боконбаева 195",$ 61 500,5 215 200 сом,$ 820/м2,69 536 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,314,от агента,"панельный, 1990 г.",1 этаж из 5,,75 м2,,индивид. планировка,центральное,хорошее,возможно подключение,проводной,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             кодовый замок",частично меблирована,линолеум,2.8 м.,"пластиковые окна,                                             улучшенная,                                             кондиционер,                                             комнаты изолированы,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно продаю квартиру 4х комнатную, по ул.Ж.Боконбаева/Уметалиева.
 Индивидуалка  
 Площадь 76 кв.м
 Этаж 1 из 5
 Ремонт хороший 
 Окна пластиковые +решетка 
 с/у совмещенный 100% кафель
 кухня раб.кафель (+кух.гарнитура)  
 Центральное отопление, водоснабжение, канализация, полная газификация дома
 Гардеробная и кладовая 
 Детская площадка, рядом магазины, аптеки, бульвар 
Очень теплая и светлая квартира 
Цена: 61500 $ 
-----------------------------------------------
0558071171    0508071171    0779200320
","""42.8683""","""74.5817""",https://www.house.kg/details/447615fe46b9a0da145-85999023,
"Дом, 6 и более комнат, 160 м2","Бишкек,  улица Алма-Атинская 11",$ 75 000,6 360 000 сом,$ 469/м2,39 750 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,476,от собственника,"кирпичный, 2000 г.",,2,160 м2,7 соток,,смешанное,евроремонт,возможно подключение,,совмещенный,,,,,,септик,центральное водоснабжение,есть,магистральный,,решетки на окнах,полностью меблирована,линолеум,2.8 м.,"пластиковые окна,                                             баня,                                             сад,                                             хозпостройки,                                             навес,                                             гараж",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно! Продаю кирпичный дом с мансардой вдоль трассы Алма-Атинская( БЧК) ! От Аламединского рынка 2 минуты на транспорте. Участок 7 соток. Ремонт делали для себя! Заходи и живи! Удобная транспортная развязка. Отопление комбинированное(газ,электричество). Идеально для большой семьи или под бизнес!

0558071171      0508071171     0779200320
","""42.8954""","""74.6338""",https://www.house.kg/details/52532915fe46130497a63-93898942,
"2-комн. кв., 75 м2","Бишкек, Юг-2 м-н, Байтик Баатыра 53",$ 65 000,5 512 000 сом,$ 867/м2,73 493 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,327,от собственника,"кирпичный, 2018 г.",2 этаж из 10,,75 м2,,элитка,центральное,евроремонт,возможно подключение,,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             охрана,                                             кодовый замок",пустая,ламинат,3 м.,"пластиковые окна,                                             кондиционер,                                             комнаты изолированы,                                             кладовка",есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно! Дешево! Продам 2х ком. элитную кв ,на 2эт из 10,общ площадь 75.5кв м2. Квартира в отличном состоянии! Отличная транспортная развязка, в пешей доступности ТЦ Vefa,Наават. Развитая инфраструктура.
---------------------------------------------------------
0558071171    0508071171      0779200320
","""42.8576""","""74.611""",https://www.house.kg/details/79750295fe45de6344df2-89781210,
"2-комн. кв., 61 м2","Бишкек, Кок-Жар ж/м, Куйручук 26",$ 46 000,3 900 800 сом,$ 754/м2,63 948 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,255,от агента,"монолитный, 2018 г.",3 этаж из 12,,61 м2,,элитка,электрическое,хорошее,возможно подключение,,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,возможно подключение,,"домофон,                                             сигнализация,                                             видеодомофон,                                             охрана,                                             кодовый замок,                                             видеонаблюдение,                                             консьерж",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор,                                             удобно под бизнес",нет,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно продаю 2-х ком. кв. в ж/м Кок-Жар (ор. 88 школа, Ахунбаева/А.Атинская) , S - 61,5 кв.м., на 3 этаже из 12, с ремонтом
ЖК Шабдан Баатыр, СК КG групп, дом заселен, сдан в эксплуатацию.
Кирпично-монолитный дом, утепленный, отопление электрическое.
Круглосуточная охрана, видеонаблюдение, пожарная сигнализация, интернет, бесшумный лифт, большой двор, детская площадка, подземный паркинг, гостевой паркинг.
Рядом школа, детские сады, супермаркет, бот. сад. Хороший, спокойный район, свежий воздух .
0558071171    0508071171     0779200320
","""42.8454""","""74.6424""",https://www.house.kg/details/27032075fe43d0a28d9d6-06658764,
"1-комн. кв., 45 м2","Бишкек, Восток-5 м-н, Кийизбаева/Мамбетова",$ 33 500,2 840 800 сом,$ 744/м2,63 129 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,250,от агента,"панельный, 2020 г.",2 этаж из 9,,45 м2,,106 серия улучшенная,центральное,хорошее,возможно подключение,,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,возможно подключение,,"домофон,                                             охрана,                                             видеонаблюдение",частично меблирована,линолеум,2.8 м.,"пластиковые окна,                                             улучшенная,                                             встроенная кухня,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 1 ком. квартиру в Восток-5 по Кийизбаева, с отличными параметрами: 106 серия улучшенная,2 этаж из 9, неугловая, S- 45 м2, все коммуникации центральные. Развитая инфраструктура, рынок Мадина, школы, магазины, аптеки. По всем вопросам звоните по тел:

0558071171    0508071171    0779200320
","""42.8685""","""74.6324""",https://www.house.kg/details/61010465fe2e9ae86e6d9-90356806,
"Дом, 3-комн., 70 м2","Бишкек, Будьённого/Рыбинская",$ 30 000,2 544 000 сом,$ 429/м2,36 343 сом/м2,Добавлено 7 месяцев назад,Поднято 3 месяца назад,1504,от собственника,деревянный,,1,"70 м2, жилая: 55 м2, кухня: 6 м2",4.5 соток,,,среднее,нет,,,,,,,,септик,центральное водоснабжение,есть,магистральный,,,частично меблирована,дерево,2.75 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно  Срочно. продаю дома без
 посреднико
 Пол дом 3- комната рядом времянка 3-комната участок 4.50 сотык
 Ближе Аламединский рынок. 
Ул будьёного не доезжая Бчк
хорошее место под бизнес
Реальному клиенту будет уступка
скоро будет проведена центральная канализация есть вариант доплатой с недорогим авто остальное наличкой 


0703 16 94 46 вотцпп
","""42.8927""","""74.6385""",https://www.house.kg/details/47217415f4f7f08146746-66113116,
"4-комн. кв., 68 м2","Бишкек, Элебаева/геологический",$ 65 000,5 512 000 сом,$ 956/м2,81 059 сом/м2,Добавлено 3 месяца назад,,224,от агента,кирпичный,3 этаж из 4,,68 м2,,индивид. планировка,центральное,евроремонт,,,совмещенный,балкон,бронированная,,,,,,,магистральный,,,частично меблирована,,,,,,,"

                                    Описание от продавца                            
Продается 4-х комнатная квартира в кирпичном доме,в центре города,Элебаева/Геологический
Общая площадь-68м2
Этаж-3/5
Неугловая
Все коммуникации центральные
Техпаспорт на руках
Состояние квартиры отличное
Мебель остается частично
Вся инфраструктура в шаговой доступности, ориентир ""ВЕФА""

Цена -65000$

Тел.-0505802020
","""42.8582""","""74.6137""",https://www.house.kg/details/138885ff938d4816872-95444405,
"3-комн. кв., 61 м2","Бишкек, Сыдыкова 256/Уметалиева",$ 57 100,4 842 080 сом,$ 936/м2,79 378 сом/м2,Добавлено 3 месяца назад,,280,от собственника,кирпичный,5 этаж из 5,,61 м2,,106 серия,центральное,евроремонт,,проводной,раздельный,балкон,,,,,,,,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация",,,,"пластиковые окна,                                             кондиционер,                                             неугловая,                                             кладовка,                                             тихий двор",,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается квартира в центре города, с отличной геолакацией и транспортной развязкой, в пошаговой доступности есть все необходимое для комфортной жизни (детские сады, школы, торгово-развлекательные центры, салоны красоты, рынок, кинотеатры, пицерия, бассейны, банки, стоматология, ворк-аут площадки, места для пешей прогулки, фитнейс-залы), в то же время очень удачное расположение квартиры обеспечит уютное и споконое вечернее времяпровождение, в квартире сделан свежий ремонт, дружелюбные соседи, имеется дополнительное кладовое помещение на лестничном пролете, двойная входная дверь, также имеется возможность поставить квартиру на сигнализацию.
","""42.8743""","""74.5806""",https://www.house.kg/details/74754295ff8b20faff655-35889629,
"Дом, 5-комн., 133 м2","Бишкек, Колмо ж/м 76/Жеткинчек",$ 40 000,3 392 000 сом,$ 301/м2,25 504 сом/м2,Добавлено 3 месяца назад,,251,от собственника,"кирпичный, 2019 г.",,1,"133 м2, жилая: 80 м2, кухня: 15 м2",4 соток,,смешанное,хорошее,возможно подключение,проводной,совмещенный,,,,,,септик,центральное водоснабжение,есть,магистральный,,,пустая,паркет,270 м.,"пластиковые окна,                                             навес,                                             веранда,                                             3 фазы",нет,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 5 ком дом 🏠 с доходом 4 сот газ трёх фазка вада жм колмо первомайский район г Бишкек 80 м кв рядом школа и садик тел 0700689878
","""42.9076""","""74.5637""",https://www.house.kg/details/8775345ff8ae10548677-50775591,
"Коммерческая недвижимость, 305 м2","Бишкек, байтик баатыра/Горького",$ 230 000,19 504 000 сом,$ 754/м2,63 948 сом/м2,Добавлено 1 год назад,Поднято 3 месяца назад,954,от собственника,,,10,305 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
продаю или сдаю нежилое помещение 305кв.м в бизнес центре 
цокольный этаж из 10
","""42.8542""","""74.6095""",https://www.house.kg/details/61052085e42b4d2ca86c8-32854607,
"3-комн. кв., 130 м2","Бишкек, 7 м-н, ул. Токомбаева, 53/2",$ 133 000,11 278 400 сом,$ 1 023/м2,86 757 сом/м2,Добавлено 3 месяца назад,,276,от собственника,"монолитный, 2015 г.",1 этаж из 12,,"130 м2, жилая: 110 м2",,элитка,центральное,евроремонт,,,2 с/у и более,,,,,,,,,магистральный,,"охрана,                                             домофон,                                             видеонаблюдение,                                             кодовый замок",полностью меблирована,,3 м.,,,,,"

                                    Описание от продавца                            
Продаю 3х комнатную квартиру 
7 небо 
Авангард Стиль
Год-2015 
Общая площадь - 130 кв.  
110 жилая
Документы - техпаспорт.
Количество жилых комнат - 3
Этаж - 1/12
Тип строения - монолитный.
Санузел - 2 раздельных,
Состояние – хорошее.
Мебель + техника – полностью.
Коммуникации - центральные.
Отопление - центральное.
Газ - Магистральный 
Цена – 133 000$
светлая и тёплая квартира, домофон, видеодомофон, охрана, тихий двор.
Развитая инфраструктура всё в пешей доступности!
","""42.8242""","""74.6156""",https://www.house.kg/details/55223975ff88f61a6b863-81642647,
"Коммерческая недвижимость, 18 м2","Бишкек, Кулиева 20/Чуй",$ 25 000,2 120 000 сом,$ 1 389/м2,117 778 сом/м2,Добавлено 3 месяца назад,,259,от собственника,,,,18 м2,,,электрическое,евроремонт,возможно подключение,adsl,,,металлическая,паркинг,,,,,,,,"сигнализация,                                             охрана,                                             видеонаблюдение",,плитка,3 м.,"пластиковые окна,                                             удобно под бизнес",есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продам на Ошском рынке: Чуй+Кулиева д.20 напротив Кыял и Берекет-Гранда коммерческое помещение 18 кв/м в чистовой отделке. Расположение угловое на обе улицы. Одна часть стены сплошное панарамное окно. 3 этаж возле лифта. Кондиционер, вытяжка, камера видеонаблюдения есть. Массажный кабинет, стоматолог, нотариус, турфирма, интернет магазин, пункт выдачи товара, офис сетевого маркетинга все что хотите. Цена 25 000 $ сом.
","""42.878""","""74.5682""",https://www.house.kg/details/13182075ff88eef91c331-22777064,
"Дом, 5-комн., 200 м2","Бишкек, Ак-Ордо ж/м",$ 37 000,3 137 600 сом,$ 185/м2,15 688 сом/м2,Добавлено 3 месяца назад,,357,от собственника,"кирпичный, 2014 г.",,2,200 м2,4 соток,,без отопления,евроремонт,нет,,совмещенный,,,,,,септик,центральное водоснабжение,есть,магистральный,,решетки на окнах,пустая,ламинат,2.7 м.,пластиковые окна,,,,"

                                    Описание от продавца                            
СРОЧНО Продаю 2х этажный дом в Ак ордо все условия
","""42.8435""","""74.4895""",https://www.house.kg/details/34491055ff88a936bb043-61432671,
"4-комн. кв., 105 м2","Бишкек, ул. Токомбаева, 27/4, 27/5",$ 92 500,7 844 000 сом,$ 881/м2,74 705 сом/м2,Добавлено 3 месяца назад,,341,от агента,монолитный,9 этаж из 10,,"105 м2, жилая: 105 м2, кухня: 16 м2",,элитка,центральное,хорошее,есть,проводной,раздельный,,бронированная,паркинг,,,,,,,,"домофон,                                             охрана",частично меблирована,,3 м.,,,,,"

                                    Описание от продавца                            
Квартира продается 4-х ком квартира в новом доме, на этаже 9 этаже из 10 105м2 !
Адрес: ул.Калыя молдобасанова 13 , ориентир (глобус магистраль/сухе батора)
количество комнат : 4 ком
застройщик давос
площадь : 105 м2
новый дом, видеонаблюдение
техпаспорт есть! Дом заселенный, отопление газ электрическое
цена :
92500$ нал в руки
","""42.8201""","""74.6122""",https://www.house.kg/details/20152725ff86e42f38e93-07079948,
"1-комн. кв., 39 м2","Бишкек, Асанбай м-н, Токонбаева 7/5",$ 34 000,2 883 200 сом,$ 872/м2,73 928 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,539,от собственника,"монолитный, 2018 г.",3 этаж из 11,,39 м2,,элитка,на газе,евроремонт,возможно подключение,проводной,совмещенный,застекленный балкон,бронированная,паркинг,,,,,,возможно подключение,,"домофон,                                             охрана,                                             видеонаблюдение",пустая,паркет,3 м.,"пластиковые окна,                                             встроенная кухня,                                             тихий двор",нет,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Однокомнатная квартира в Асанбае от «TS GROUP»ЖД «САЙМАЛУУ ТАШ».
Хороший дизайнерский ремонт.
этаж:3/10
Площадь:39м2 
Автономное отопление(индивидуальный газовый котел),центральные коммуникации,тех паспорт на руках.
Расположен дом вдоль Южной магистрали, в шаговой доступности:от остановок с общественным транспортом, рядом супермаркеты, минирынки, детские сады, школы, университет «АУЦА», микрорайон Асанбай и 12 микрорайон.
Тихий элитный развивающийся район в южной части Бишкека, в близости от микрорайона «Асанбай». Район отличается благоприятной экологией, чистым воздухом и великолепным видом на горы.
Что находится по соседству:
средняя школа №71 — 11 минут пешком;
элитный клубный VIP городок «Ницца Residence»;
кампус «АУЦА»;
институт сейсмологии НАН КР;
VIP-городок «НИЦЦА»;
отделение банка «KICB»;
мечеть имени Айши — 14 минут пешком, 4 минуты на авто.
ЦЕНА:34000$ наличка!
телефоны:
0700505133(Звонки и WhatsApp)
0999133505(Звонки и WhatsApp)
","""42.8131""","""74.6268""",https://www.house.kg/details/70245275ff56d922eabd3-30569355,
"1-комн. кв., 38 м2","Бишкек, Асанбай м-н, Токонбаева 9/4",$ 33 000,2 798 400 сом,$ 868/м2,73 642 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,213,от собственника,"монолитный, 2020 г.",2 этаж из 10,,38 м2,,элитка,автономное,хорошее,возможно подключение,проводной,совмещенный,застекленный балкон,бронированная,рядом охраняемая стоянка,,,,,,возможно подключение,,"домофон,                                             охрана,                                             видеонаблюдение,                                             консьерж",пустая,паркет,2.8 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             встроенная кухня,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Однокомнатная квартира в Асанбае от «TS GROUP»ЖК «САЙМАЛУУ ТАШ».
Расположен дом вдоль Южной магистрали, в шаговой доступности:от остановок с общественным транспортом, рядом супермаркеты, минирынки, детские сады, школы, университет «АУЦА», микрорайон Асанбай и 12 микрорайон.
Тихий элитный развивающийся район в южной части Бишкека, в близости от микрорайона «Асанбай». Район отличается благоприятной экологией, чистым воздухом и великолепным видом на горы.
Что находится по соседству:
средняя школа №71 — 11 минут пешком;
элитный клубный VIP городок «Ницца Residence»;
кампус «АУЦА»;
институт сейсмологии НАН КР;
VIP-городок «НИЦЦА»;
отделение банка «KICB»;
мечеть имени Айши — 14 минут пешком, 4 минуты на авто.
Автономное отопление(индивидуальный газовый котел),центральные коммуникации,тех паспорт на руках.
Площадь:38м2
Этаж:2/10
33000$ нал в руки 
телефоны:
0700505133(звонки и WhatsApp)
0999133505(звонки и WhatsApp)
","""42.8138""","""74.6248""",https://www.house.kg/details/89254165ff56b13de39d9-31921648,
"1-комн. кв., 47 м2","Бишкек, Асанбай м-н, Токонбаева 9/4",$ 43 000,3 646 400 сом,$ 915/м2,77 583 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,211,от собственника,"монолитный, 2018 г.",2 этаж из 10,,47 м2,,элитка,на газе,евроремонт,возможно подключение,проводной,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,возможно подключение,,"домофон,                                             охрана,                                             видеонаблюдение",полностью меблирована,паркет,2.8 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             встроенная кухня",нет,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Однокомнатная квартира в Асанбае от «TS GROUP»ЖК «Кунгей».
Хороший дизайнерский ремонт.
этаж:2/9
Площадь:47м2 
Автономное отопление(индивидуальный газовый котел),центральные коммуникации,тех паспорт на руках.
Расположен дом вдоль Южной магистрали, в шаговой доступности:от остановок с общественным транспортом, рядом супермаркеты, минирынки, детские сады, школы, университет «АУЦА», микрорайон Асанбай и 12 микрорайон.
Тихий элитный развивающийся район в южной части Бишкека, в близости от микрорайона «Асанбай». Район отличается благоприятной экологией, чистым воздухом и великолепным видом на горы.
Что находится по соседству:
средняя школа №71 — 11 минут пешком;
элитный клубный VIP городок «Ницца Residence»;
кампус «АУЦА»;
институт сейсмологии НАН КР;
VIP-городок «НИЦЦА»;
отделение банка «KICB»;
мечеть имени Айши — 14 минут пешком, 4 минуты на авто.
ЦЕНА:43000$ наличка!
телефоны:
0700505133(Звонки и WhatsApp)
0999133505(Звонки и WhatsApp)
","""42.8138""","""74.6248""",https://www.house.kg/details/57169255ff56cad577ff6-88699897,
"1-комн. кв., 50 м2","Бишкек, пр. Ч.Айтматова 36 (пр. Мира)",$ 37 000,3 137 600 сом,$ 740/м2,62 752 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,170,от агента,"монолитный, 2018 г.",8 этаж из 10,,50 м2,,элитка,центральное,черновая отделка,возможно подключение,оптика,,нет,металлическая,паркинг,,,,,,,,,пустая,,3 м.,,нет,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Квартира в жилом доме ""Asia Palace""!
В минуте ходьбы от жилого комплекса расположен современный многофункциональный торгово-развлекательный центр ""ASIA MALL"".
------------
ЭТАЖ:8/10
комнат:1
площадь:50 m2
------------
-Кирпич-монолит
-Все коммуникации
-Скоростные бесшумные лифты
-Игровая детская площадка
-Холодное и горячее водоснабжение
-Высокий уровень шумоизоляции между квартирами
-Огражденная территория, зоны для отдыха
-Высокоскоростной интернет и телефонная линия
-Полная газификация дома
-Сейсмостойкость 8баллов
-Теплоизоляция и шумоизоляция наружных стен
-Круглосуточная охрана
-Эксклюзивные архитектурные решения
------------------------------------
Цена:37000$
0700505133(звонки и WhatsApp)
0999133505(звонки и WhatsApp)
","""42.8545""","""74.5884""",https://www.house.kg/details/41782725ff68ec46a2cf5-83492281,
"1-комн. кв., 56 м2","Бишкек, Ч. Айтматова и ул. Ы. Абдрахманова,",$ 46 000,3 900 800 сом,$ 821/м2,69 657 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,291,от собственника,"монолитный, 2020 г.",2 этаж из 12,,56 м2,,элитка,,черновая отделка,возможно подключение,проводной,совмещенный,балкон,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение",пустая,,3.1 м.,пластиковые окна,есть,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Продается одномнатная квартира в жилом комплексе ""Диплома"",премимум класса ""Royal Construtction""!
Дом находится в одном из самых престижных и благоустренных районов г.Бишкек,на углу проспекта Ч.Айтматова и ул.Ы.Абдрахманова,
который явлется уникальной эко зоной.
этаж:2/10
площадь:56 m2
все коммуникации центральные,дом завершен и сдан в эксплуатацию.
Тех паспорт на руках.
Условия:
*Подземный паркинг.
*Бесшумные лифты.
*Центральная канализация.
*Теплоизоляция наружных стен.
*Стальные подъездные двери.
*Полная газификация дома.
*Игровая детская площадка.
*Гостевая стоянка.
*Горячее-холодное водоснабжение.
*Высокоскоростной интернет во всем комплексе.
*Автономное двухконтурное отопление с возможностью индивидуальной регулировки.
цена:850$ за m2,цена окончательная.
телефоны:
0700505133(звонки и WhatsApp)
0999133505(звонки и WhatsApp)
","""42.8229""","""74.5842""",https://www.house.kg/details/38045985ff57aebea6845-69213235,
"3-комн. кв., 81 м2","Бишкек, Асанбай м-н, Токонбаева 7/5",$ 83 000,7 038 400 сом,$ 1 025/м2,86 894 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,554,от агента,"монолитный, 2018 г.",3 этаж из 11,,81 м2,,элитка,на газе,евроремонт,возможно подключение,проводной,раздельный,балкон,бронированная,паркинг,,,,,,возможно подключение,,"решетки на окнах,                                             домофон,                                             охрана,                                             видеонаблюдение",пустая,паркет,3 м.,"пластиковые окна,                                             кондиционер,                                             встроенная кухня,                                             тихий двор",есть,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно продаю 3ком.элитку с хорошим ремонтом 81м2 
Мкр Асанбай, ориентир АУЦА и ВИП городок Ницца ! 
В квартире сделан качественный ремонт, делали для себя, Французская  сантехника, смесители испания,обои италия. Теплые полы, окна меняли на металлопластик настоящие.
На территории предусмотрен : благоустроенный ограждённый двор, детская площадка, на цокольном этажах : коммерческое помещение
Характеристика объекта 
Благоприятный и экологически чистый район!
Сейсмостойкость 9 баллов по шкале рихтера 
Этажность 3 /10 
Конструкция: железобетонный каркас, заполнение кирпич
индивидуальные газовые котлы отопления
Высокий уровень шумоизоляции между этажами и квартирами 
Высококачественные строительные материалы и качество строительных работ
Хорошая транспортная доступность 
Квартиры оснащены: 
Природным газом 
Водоснабжением 
Системой канализации
Системой отопление 
Входной бронированной дверью.
Потрясающий вид на горы ! 
Дом заселён 
Прошу 83000$ , на обмен дороже 
телефоны:
0700505133(звонки и WhatsApp)
0999133505(звонки и WhatsApp)
","""42.8131""","""74.6268""",https://www.house.kg/details/62986065ff56f116a6123-19484130,
"Коммерческая недвижимость, 505 м2",Бишкек,$ 170 000,14 416 000 сом,$ 337/м2,28 547 сом/м2,Добавлено 3 месяца назад,Поднято 3 месяца назад,283,от собственника,кирпичный,,10,505 м2,,,,среднее,возможно подключение,проводной,,,,,,,,,,,,,,,,,нет,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Коммерческое помещение под любой вид бизнеса!
Цокольный этаж,по адресу Чынгыза Айтматова 82/3( Мира / Магистраль)
Площадь:505 m2, 350$ за m2 на обмен за 500$.
Ореинтир-ТЦ ""Ала-Арча""
телефоны:
0700505133(Звонки и WhatsApp)
0999133505(Звонки и WhatsApp)
Жандил!
","""42.8269""","""74.5865""",https://www.house.kg/details/59093385ff57e1a31b557-79584787,
