title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"1-комн. кв., 50 м2","Бишкек, Суйунбаева/Московская",$ 37 000,3 137 600 сом,$ 740/м2,62 752 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,234,от собственника,"кирпичный, 2012 г.",2 этаж из 10,,50 м2,,элитка,центральное,среднее,,,,,,,,,,,,,,,,,,,,есть,,"

                                    Описание от продавца                            
Срочно!!!! 🔊🔊🔊🔊
Продаётся 1 комнатная квартира, в центре! 
🔸Суйумбаева (Карпинка)/Московская
🔸S=50м2
🔸2/10
🔸не угловой
🔸с/к Бишкек курулуш 
🔸 с ремонтом 
Цена: 3️⃣7️⃣0️⃣0️⃣0️⃣💲
📞 0501104201
","""42.8688""","""74.624""",https://www.house.kg/details/2445380600859501d34f9-01416236,
"Дом, 6 и более комнат, 200 м2","Бишкек, Ала-Тоо м-н, Орто арык/Кок-кыя",$ 100 000,8 480 000 сом,$ 500/м2,42 400 сом/м2,Добавлено 1 месяц назад,,85,от собственника,"пеноблочный, 2014 г.",,2,"200 м2, жилая: 180 м2, кухня: 16 м2",6 соток,,на твердом топливе,хорошее,,,,,,,,,септик,центральное водоснабжение,есть,возможно подключение,,,,ламинат,280 м.,пластиковые окна,нет,есть,,,"""42.8657""","""74.471""",https://www.house.kg/details/795855560352bde235355-20598422,
"Дом, 2-комн., 40 м2","Бишкек, Дордой ж/м, хвойная 3",$ 31 500,2 671 200 сом,$ 788/м2,66 780 сом/м2,Добавлено 1 месяц назад,,155,от собственника,кирпичный,,1,"40 м2, жилая: 40 м2",6 соток,,на твердом топливе,,есть,,,,,,,,,центральное водоснабжение,есть,магистральный,,,частично меблирована,дерево,3 м.,сад,,,рассмотрю варианты,,"""42.9298""","""74.62""",https://www.house.kg/details/944553860352449968372-51238952,
"3-комн. кв., 56.7 м2","Бишкек, чуй 105/Алматинская",$ 45 000,3 816 000 сом,$ 794/м2,67 302 сом/м2,Добавлено 1 месяц назад,Поднято 1 месяц назад,90,от собственника,кирпичный,4 этаж из 5,,56.7 м2,,хрущевка,центральное,требует ремонта,есть,,совмещенный,застекленный балкон,металлическая,,,,,,,магистральный,,,частично меблирована,линолеум,260 м.,,,,,"

                                    Описание от продавца                            
продаю,без ремонта из мебели остается кухня,кондиционер в зале
","""42.8753""","""74.6358""",https://www.house.kg/details/2768312602e021dc41746-23482773,
"4-комн. кв., 97 м2","Бишкек, Гоголя 127/чуй",$ 108 000,9 158 400 сом,$ 1 113/м2,94 416 сом/м2,Добавлено 1 месяц назад,,87,от собственника,"панельный, 1986 г.",1 этаж из 5,,97 м2,,104 серия,центральное,хорошее,возможно подключение,оптика,совмещенный,лоджия,металлическая,,,,,,,магистральный,,,полностью меблирована,ламинат,260 м.,,,,,"

                                    Описание от продавца                            
под бизнес
","""42.8766""","""74.6205""",https://www.house.kg/details/187283760351ae06af503-33842346,
"Дом, 6 и более комнат, 85 м2","Бишкек, Бронированная 51,51а/Юдахина",$ 55 000,4 664 000 сом,$ 647/м2,54 871 сом/м2,Добавлено 10 месяцев назад,Поднято 1 месяц назад,1861,от собственника,другое,,1,"85 м2, жилая: 70 м2",4 соток,,смешанное,требует ремонта,возможно подключение,,,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,,пустая,дерево,2.7 м.,,,,,"

                                    Описание от продавца                            
продаю ,два пол дома Район НХЦ ,Азия мол ,25 школа и 74 Лицей ,Элитная Школа.
цена не окончательная.
","""42.8545""","""74.58""",https://www.house.kg/details/99626075ee25b9eae6576-94688561,
"1-комн. кв., 18 м2","Бишкек, 5 м-н, мкрн 5",$ 15 000,1 272 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 1 месяц назад,,225,от собственника,кирпичный,3 этаж из 5,,"18 м2, жилая: 18 м2",,элитка,центральное,,,,,,бронированная,,,,,,,магистральный,,домофон,полностью меблирована,ламинат,3 м.,"пластиковые окна,                                             неугловая",нет,нет,,"

                                    Описание от продавца                            
Комната гостиничного типа этаже из 5 5мкр рядом орто сайский рынок, поликлиника,  школа гимназия 17, школа 3, садик 138, 109 с евро ремонтам,  вода в комнате, центр газ
","""42.8346""","""74.6272""",https://www.house.kg/details/798735860350b32995622-29693318,
"Дом, 5-комн., 130 м2","Бишкек, Ак-Босого ж/м, чуй21 43/архитекторская",$ 70 000,5 936 000 сом,$ 538/м2,45 662 сом/м2,Добавлено 1 месяц назад,Поднято 1 месяц назад,104,от собственника,другое,,1,"130 м2, жилая: 100 м2",7 соток,,смешанное,евроремонт,,,совмещенный,,,,,,септик,центральное водоснабжение,есть,возможно подключение,,кодовый замок,частично меблирована,,,,,,,"

                                    Описание от продавца                            
продаю дом с евроремонт,  утеплённые снаружи, с большим участком, можно для любого бизнеса, две времянки по две комнаты, хозпостройка,дом  расположен по центральной улице где проезжает автобус,  от двух минут ходьбы школа, аптека, милиция, айыл өкмөтү,поликлиника,садик,остановка до маршрутки,гипермаркет глобус, туалет во дворе и дома, строили для себя, отличный тихий район, дружелюбные соседи
","""42.9256""","""74.5899""",https://www.house.kg/details/71194556034fe429c0338-90046890,
"Дом, 6 и более комнат, 158 м2","Бишкек, Арча-Бешик ж/м, Садыбакасова 92/Бердибаева",$ 85 000,7 208 000 сом,$ 538/м2,45 620 сом/м2,Добавлено 1 месяц назад,,155,от собственника,кирпичный,,2,"158 м2, жилая: 5 м2, кухня: 1 м2",4 соток,,без отопления,под самоотделку (псо),возможно подключение,,,,,,,,центральная,центральное водоснабжение,есть,возможно подключение,,,пустая,,,пластиковые окна,нет,нет,,,"""42.8218""","""74.5519""",https://www.house.kg/details/96373976034fc36620827-77888952,
"Дом, 6 и более комнат, 345 м2","Бишкек, с. Орто-Сай",$ 390 000,33 072 000 сом,$ 1 130/м2,95 861 сом/м2,Добавлено 5 месяцев назад,Поднято 1 месяц назад,535,от собственника,кирпичный,,3,345 м2,10 соток,,смешанное,хорошее,есть,оптика,2 с/у и более,,,,,,септик,центральное водоснабжение,есть,магистральный,,"решетки на окнах,                                             домофон",полностью меблирована,паркет,,"пластиковые окна,                                             навес,                                             гараж,                                             3 фазы",нет,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся особняк в элитном районе, рядом с ВИП-городками ""Ала-Арча"", ""Браво"", ""Ордо"". Имеется навес на 2 автомобиля, бильярд, 17 голубых елей, газон.
Отопление: газ/электричество
9 комнат
Идеально может подойти под бизнес.
Более подробная информация по тел.: +996 500 811 025
","""42.8079""","""74.5917""",https://www.house.kg/details/72032345fa2b79b25e5d6-22328977,
"6 и более комнат кв., 211 м2","Бишкек, Асанбай м-н, ул. Сухэ-Батора / А. Токомбаева",$ 219 000,18 571 200 сом,$ 1 038/м2,88 015 сом/м2,Добавлено 1 месяц назад,,85,от собственника,монолитный,13 этаж из 14,,211 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продам 6 комнатный пентхаус в ЖК""английский квартал""
Застройщик: Нурзаман
Год-2020
Общая площадь:210.8м²
Тип строения: кирпич
Серия: Элитка Премиум класса
Сан.узел:раздельный 
Состояние: со свежим ремонтом
Коммуникации: центральные, отопление автономное
Документы: договор долевого участия

Цена:219.000$
Контакты:


Подробнее: 
- окна восток - запад

- охранная система безопасности
- генератор резервного энергопитания
- подземная и гостевая парковка
- стильный ландшафтный дизайн
- детская площадка и Work Out площадка
- благоустроенный и безопасный двор
- бесшумные скоростные лифты

- все коммуникации
- квартире произведен качественный ремонт (итальянские обои, испанский  кафель)
","""42.8187""","""74.6134""",https://www.house.kg/details/92864346034fa1767d684-26725375,
"2-комн. кв., 29 м2","Бишкек, Керемет ж/м, Месароша 99/36",$ 18 000,1 526 400 сом,$ 621/м2,52 634 сом/м2,Добавлено 1 месяц назад,,170,от собственника,кирпичный,3 этаж из 3,,29 м2,,малосемейка,без отопления,евроремонт,возможно подключение,оптика,раздельный,нет,бронированная,паркинг,,,,,,нет,,,полностью меблирована,паркет,,,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продается квартира коридорного типа с ремонтом и мебелью, общей площадью 29 кв.м, имеется санузел, установлены теплые полы, отопления и газа нет.
Расположение: 3 этаж.
Адрес:  р-н Кызыл-Аскер, ул. Месароша д.99 кв.36
","""42.8816""","""74.5398""",https://www.house.kg/details/21682016034f9e6160ce0-85182515,
"2-комн. кв., 57 м2","Бишкек, Джал 15 м-н",$ 36 500,3 095 200 сом,$ 640/м2,54 302 сом/м2,Добавлено 1 месяц назад,,280,от агента,кирпичный,4 этаж из 6,,57 м2,,индивид. планировка,центральное,среднее,,,раздельный,лоджия,,,,,,,,,,,частично меблирована,,2.9 м.,"неугловая,                                             комнаты изолированы,                                             тихий двор",нет,есть,,"

                                    Описание от продавца                            
Продам 2к Квартиру , Ниж.Джал, 57м2, 4/6 ,36.5тыс$.
Продается Светлая и Тёплая 2 ком квартира Индивидуальной Планировки.
Удобное Расположение: Нижний Джал.
Квартира расположена на 4 этаже из 5.
Общая площадь квартиры 57м2.
Квартира в качественном доме с широкими кирпичными стенами.
1-	Отличная планировка.
2-	Изолированные комнаты.
3-	Раздельные Санузлы, 100%кафель.
4-	Центральное Отопление.
5-	3 лоджии + просторная прихожая.
Вариативная планировка квартиры для дизайнерского ремонта.
Квартира отлично подойдет для молодых семей, новобрачных и под сдачу!
Удобное расположение близ улицы Ахунбаева.
Рядом расположены: Школы, Курсы, Дет.Сады, 
Университеты Манас, Политех, БГУ неподалеку.
Понравилась квартира? Хотите посмотреть?
Звоните: 0705 74 43 43, 0550 68 15 24
","""42.8455""","""74.5643""",https://www.house.kg/details/69011026034f3812712c5-22233642,
"Коммерческая недвижимость, 115 м2","Бишкек, Гоин, Абдрахманова 215 215/Мичурина",$ 70 000,5 936 000 сом,$ 609/м2,51 617 сом/м2,Добавлено 1 месяц назад,,153,от собственника,"кирпичный, 2004 г.",,2,115 м2,1 соток,,на газе,хорошее,нет,,,,,,,,,,,,,,,,2.6 м.,,,,обмен не предлагать,"

                                    Описание от продавца                            
Офисное помещение в центре, 115 кв.м.; по первой линии по Советской. Кирп.; Ц.к; газ; 3ф; гор.тел.; ✅Документы в порядке. 
Наличие мебели:нет.
✅Тип предложения:От собственника
✅Площадь: 115(м.кв.) 
✅2этаж+6комнат
✅Район:Гоин
✅Цена:70000$ 
✅ Решетка за окном, металлическая защита двери офиса 
✅Паркинг
🔶Тел: 0771271985  0700 876 986 0220060818
","""42.8864""","""74.6121""",https://www.house.kg/details/17018566034f2228d5b19-08393626,
"Участок, 5 соток","Бишкек, Ала-Тоо м-н, Ташарык 51/Ала-Тоо",$ 25 000,2 120 000 сом,,,Добавлено 1 месяц назад,Поднято 1 месяц назад,203,от собственника,,,,,5 соток,,,,,,,,,,,в городе,,,,,,,,,,"хозпостройки,                                             все документы",,есть,,,"""42.8645""","""74.4828""",https://www.house.kg/details/16173560337dbfeb32e5-20689571,
"Дом, 6 и более комнат, 165 м2","Бишкек, Ала-Тоо м-н, Ташарык 53/Ала-Тоо",$ 65 000,5 512 000 сом,$ 394/м2,33 406 сом/м2,Добавлено 1 месяц назад,Поднято 1 месяц назад,100,от собственника,"кирпичный, 1996 г.",,2,"165 м2, жилая: 150 м2, кухня: 20 м2",5 соток,,смешанное,евроремонт,возможно подключение,,совмещенный,,,,,,септик,центральное водоснабжение,есть,возможно подключение,,решетки на окнах,частично меблирована,ламинат,,"хозпостройки,                                             пластиковые окна,                                             навес,                                             3 фазы",,есть,,,"""42.8646""","""74.4828""",https://www.house.kg/details/881678960337cc50a1bf4-92828630,
"Дом, 6 и более комнат, 205 м2","Бишкек, Ала-Тоо м-н, Таш арык/Алатоо 1",$ 85 000,7 208 000 сом,$ 415/м2,35 161 сом/м2,Добавлено 4 месяца назад,Поднято 1 месяц назад,464,от собственника,другое,,2,205 м2,10 соток,,смешанное,евроремонт,есть,adsl,2 с/у и более,,,,,,септик,центральное водоснабжение,есть,,,решетки на окнах,полностью меблирована,,,"пластиковые окна,                                             баня,                                             бассейн,                                             сад,                                             хозпостройки,                                             навес,                                             гараж",нет,нет,,"

                                    Описание от продавца                            
Продаётся 2-х этажный дом жил массив Ала Тоо 1 дом с Евро ремонтом уютный добротный дом на участке имеется хоз постройки времянка гараж бассейн топчан баня большой двор сад с Яблонями летний душ участок 10 соток
","""42.8644""","""74.4828""",https://www.house.kg/details/70124475fc393d4284be9-70745253,
"1-комн. кв., 28 м2","Бишкек, Политех, Ахунбаева",$ 24 500,2 077 600 сом,$ 875/м2,74 200 сом/м2,Добавлено 1 месяц назад,Поднято 1 месяц назад,234,от собственника,"кирпичный, 1970 г.",2 этаж из 4,,"28 м2, жилая: 18 м2, кухня: 6 м2",,хрущевка,центральное,среднее,нет,оптика,совмещенный,застекленный балкон,деревянная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,пустая,дерево,2.5 м.,,,есть,,"

                                    Описание от продавца                            
Продается 1 комнатная квартира 2/4 хрущевка( кирпичный дом ).Ахунбаева-Ш.Руставели.
Все коммуникации центральные.
Цена:24.500$.Тел:0550082837
","""42.8441""","""74.5823""",https://www.house.kg/details/3293937602fdbb77c5974-14608166,
"Дом, 3-комн., 70 м2","Бишкек, БГУ, 7я линия 43/Гагарина",$ 80 000,6 784 000 сом,$ 1 143/м2,96 914 сом/м2,Добавлено 1 месяц назад,,124,от собственника,другое,,1,"70 м2, жилая: 70 м2",6.5 соток,,смешанное,требует ремонта,есть,проводной,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,пустая,дерево,4 м.,,,,,"

                                    Описание от продавца                            
продаю дом или пол дома все коммуникации район Азия мол-нхц Мамакеева адрес 7линия43
","""42.8538""","""74.5781""",https://www.house.kg/details/59357356034cb56b64845-30482525,
"Дом, 6 и более комнат, 400 м2","Бишкек, Тыныстанова/Горького",$ 500 000,42 400 000 сом,$ 1 250/м2,106 000 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,231,от собственника,кирпичный,,3,400 м2,,,смешанное,хорошее,,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3-х уровневый шикарный особняк площадью 400 кв.м., земельный участок 5 соток. Хороший район, Тыныстанова/Горького.
","""42.8543""","""74.6077""",https://www.house.kg/details/13808195ffe9b6d827c50-61146891,
"Дом, 3-комн., 65 м2","Бишкек, Окрайная/Куренкеева",$ 47 000,3 985 600 сом,$ 723/м2,61 317 сом/м2,Добавлено 3 месяца назад,Поднято 1 месяц назад,553,от собственника,другое,,1,65 м2,4 соток,,смешанное,хорошее,есть,adsl,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,,дерево,,,,,,"

                                    Описание от продавца                            
Продаю пол дома. Район старого автовокзала. Имеется красная книга, все документы в порядке. Жилая площадь 70 кв.м. Участок 4 сотки ( огород, времянка, баня, теплый санузел на улице). Крытый двор на три авто, вольер для собаки. Центральная канализация, 3 вида отопления, 3 фазка, городской телефон, интернет. Все удобства в доме имеются ( санузел, душевая кабина). Подъездные пути удобные, без пробок.
","""42.8924""","""74.6207""",https://www.house.kg/details/3044445feec8962bca03-03156044,
"Дом, 5-комн., 90 м2","Бишкек, Кызыл-Аскер ж/м, Кызыл Аскер/Сельсоветская",$ 40 000,3 392 000 сом,$ 444/м2,37 689 сом/м2,Добавлено 1 месяц назад,,209,от собственника,"кирпичный, 2005 г.",,1,"90 м2, кухня: 1 м2",4 соток,,на твердом топливе,среднее,,,раздельный,,,,,,,,,возможно подключение,,,частично меблирована,линолеум,,,,,,,"""42.8741""","""74.5456""",https://www.house.kg/details/69120656034c600887793-50166902,
"2-комн. кв., 86 м2","Бишкек, 5 м-н, ул. Каралаева",$ 58 500,4 960 800 сом,$ 680/м2,57 684 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,169,от агента,"монолитный, 2020 г.",2 этаж из 12,,"86 м2, жилая: 85 м2, кухня: 20 м2",,элитка,центральное,,,,,,,,,,,,,,,,,,3.3 м.,,,,,"

                                    Описание от продавца                            
Срочно продается 2к.кв 5 мкр  ПСО 86м ЖК ""Green Land""  застройщик ПРОГРУПП, 58,5$
 
Дом премиум класса!
Площадь 86м
Этаж 2 из 12
Шикарная планировка с видом на ботанический сад
Все коммуникации
Просторная и огражденная территория
12 этажный кирпичный и утеплённый дом
Дизайнерский фасад с ночным освещением
Лифты пассажирский и грузовой
Паркинг гостевой и подземный
В комплексе детская площадка,зона отдыха и фонтан

В шаговой доступности школы, детсады поликлиника, р-к Ортосай, Beta stores 2, Cosmopark
 
Просим:58500 миниторг
тел:0709856206
","""42.8334""","""74.6318""",https://www.house.kg/details/1445719601283b62a5c19-98561387,
"3-комн. кв., 62 м2","Бишкек, профессора Зимы",$ 37 200,3 154 560 сом,$ 600/м2,50 880 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,316,от агента,"панельный, 2015 г.",3 этаж из 3,,"62 м2, жилая: 54 м2, кухня: 10 м2",,элитка,электрическое,хорошее,,,совмещенный,балкон,деревянная,,,,,,,возможно подключение,,,,ламинат,,,,,,"

                                    Описание от продавца                            
Срочно продаю 3к.кв клубный дом 54м2, Р-н церковь, 37200$

Квартира с хорошим ремонтом, теплая.
Окна пластиковые, балкон открытый.
Удобная планировка, общая площадь 54м2, 
3 этаж из 3-х
Подъезд чистый, ухоженный и не имеет запахов
Имеются парковочные места

Дом находится в чистом и спокойном районе,в шаговой доступности школы N°75,N°33, частные садики,филиалы КНУ, кафе ""фаиза"", магазины и филармония

Просим: 37200$
Тел: 0709856206
","""42.8878""","""74.5899""",https://www.house.kg/details/7907600fb4dd6e2789-01657975,
"2-комн. кв., 84 м2","Бишкек, 7 м-н",$ 65 000,5 512 000 сом,$ 774/м2,65 619 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,205,от агента,"кирпичный, 2010 г.",7 этаж из 10,,"84 м2, кухня: 13 м2",,элитка,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаю 2к.кв 84 м 7мкр, застройщик ""Азия Ордо"" 65т$

Продается элитная недвижимость 2к.кв в 7 мкр 83,5 м + кладовка 15м в отличном районе, р-н Асанбай-глобус,  от магистрали 50 м, расположение дома очень удобное, в шаговой доступности супермаркет глобус, кафе, аптеки,магазины,салоны, парк,банки, школа Газпрома,гимназия N20,частные и государственные детсады.
Хорошая транспортная развязка

Застройщик ""Азия Ордо"" сдан в эксплуатацию в 2011
Общая площадь 83,5+15(кладовка)
Санузел 2 ( 100%кафель)
Встроенная мебель и мягкая мебель остаётся
Коммуникации центральные
Этаж 7/10
Лифт есть
Документы (техпаспорт) есть

Просим:65000$
 тел:0709856206
","""42.8252""","""74.6164""",https://www.house.kg/details/5073107601a645fb028d2-07300480,
"2-комн. кв., 50 м2","Бишкек, 6 м-н",$ 38 300,3 247 840 сом,$ 766/м2,64 957 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,435,от агента,панельный,3 этаж из 4,,"50 м2, жилая: 43 м2, кухня: 5.8 м2",,104 серия,центральное,хорошее,,,совмещенный,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаю 2к.кв 104с в 6 мкр, 38,3$

Продаю 2 комнатную квартиру 104 серии.
Этаж 3 из 4. Не угловая.
Общая площадь 43м.+лоджия.

Квартира в хорошем состоянии, тёплая
Сан узел 100%кафель
Окна пластиковые, лоджия застеклённая
Подъезд чистый, ухоженный,не имеет запахов
Имеются преддомовые парковочные места

Дом находится в экологически чистом районе,по набережной, с хорошей транспортной развязкой
В шаговой доступности  школы N39, N56, садики N82,85,44, частные садики, парк  Ореховая роща, ботанический сад

Просим: 38300$
Тел: 0709856206
","""42.8256""","""74.63""",https://www.house.kg/details/90907746011067e01adc2-50454803,
"1-комн. кв., 39 м2","Бишкек, 8 м-н",$ 29 200,2 476 160 сом,$ 749/м2,63 491 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,451,от агента,кирпичный,5 этаж из 5,,"39 м2, жилая: 33 м2",,индивид. планировка,центральное,хорошее,,,совмещенный,застекленный балкон,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаю 1к.кв . 8 мкр. 
Этаж 5 из 5, кирпичный дом.
Общая площадь 33м.+балкон

Квартира с хорошим ремонтом,теплая.
Сан узел 100% кафель
Коммуникация центральная
Окна пластиковые, балкон застеклённый.
Подъезд чистый, ухоженный, не имеет запахов.
Имеются преддомовые парковочные места

Экологически чистый район. Хорошая транспортная развязка. В шаговой доступности детсады: N°111,N°112, N°142,частные садики, школы N°62, N°64
Аптеки,магазины,больныцы, кафе,продуктовый рынок
Просим 29200$ торг минимальный
 тел: 0709856206
","""42.835""","""74.6083""",https://www.house.kg/details/3962200600fc163cbc038-95081937,
"Участок, 6 соток","Бишкек, 1000 мелочей, старый вокзал",$ 107 000,9 073 600 сом,,,Добавлено 2 месяца назад,Поднято 1 месяц назад,207,от агента,,,,,6 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю участок под бизнес 5,9 соток в р-не старого вокзала, 107 т$

Продается участок 5,9, фактически 7 соток с жилым помещением под гостиничные номера, находится на первой линии, от Жибек- жолу 150 метров, участок отлично подойдёт под кафе, АЗС, супермаркет 
Общая площадь 251 м2
Коммуникация центральная
Площадь участка 5,9 по красной книге

Просим:107000$ торг уместен
Тел: 0709856206
","""42.8856""","""74.6296""",https://www.house.kg/details/8451341601911c01f28b2-25012675,
"3-комн. кв., 134 м2","Бишкек, ул. Ажыбек Баатыра / Джунусалиева",$ 168 000,14 246 400 сом,$ 1 254/м2,106 316 сом/м2,Добавлено 2 месяца назад,Поднято 1 месяц назад,214,от агента,"монолитный, 2020 г.",10 этаж из 10,,"134 м2, жилая: 133 м2, кухня: 20 м2",,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,3.1 м.,,,,,"

                                    Описание от продавца                            
Срочно продаю 3к.Кв 134м жк ""магнат"" застройщик capstroy kg, 168т$ ( пентхаус)

продается элитная 3к.Кв.134м.
В лучшем комплексе и в шикарном районе нашего города, р-н мира/ахунбаева , ак-кеме

общая площадь 134м2
просторные комнаты
высокие потолки 3.3м
интерьер - классика
современная бытовая техника,шикарная заказная мебель,
пол ламинат
стильные, качественные обои в светлых оттенках
материалы все натуральные высокого качества
кухня разделена на 2 зоны ( жаречная и гостевая кухня)+ балкон
квартира не требует вложения

 квартира находится в экологически чистом районе нашего города
панорамные большие окна  смотрят на восток и запад
квартира на 10 этаже (11 технический этаж)
в квартире 2 сан узла с душевой кабиной и ванной
коммуникация центральна + теплый пол

вся мебель и техника остаётся
охраняемая территория, детская площадка, подземный паркинг и гостевой паркинг имеется

хорошая транспортная развязка,в шаговой доступности школы, детсады, банки,парки,магазины,продуктовый рынок,кафе

просим: 168 000$
тел: 0709856206
","""42.8393""","""74.5813""",https://www.house.kg/details/1209750601289fc57f0a7-41473835,
"4-комн. кв., 54 м2","Бишкек, VEFA",$ 46 000,3 900 800 сом,$ 852/м2,72 237 сом/м2,Добавлено 1 месяц назад,,141,от собственника,кирпичный,4 этаж из 4,,54 м2,,индивид. планировка,,евроремонт,есть,проводной,совмещенный,балкон,бронированная,рядом охраняемая стоянка,,,,,,,,,полностью меблирована,линолеум,,,нет,нет,рассмотрю варианты,"

                                    Описание от продавца                            
• Продаем 3-комн. квартиру 
 • На 4-м этаже в 4-этажном доме
 • ул. Панфилова 
 • Неугловая. Очень теплая!
 • Площадью: 54 м2

 • Квартира с ремонтом, в отличном состоянии. 
 • Частично мебель и бытовая техника остаются.
 • Отлично подходит для проживания самим или сдачу в аренду.

 • Вблизи дома расположены: УК №61, несколько дет. садов, все в пошаговой доступности.
","""42.8573""","""74.6092""",https://www.house.kg/details/32895266034c4cf4bc546-56104676,
"Участок, 4 соток","Бишкек, Калыс-Ордо ж/м, 2 4",$ 17 000,1 441 600 сом,,,Добавлено 1 месяц назад,,136,от собственника,,,,,4 соток,,,,,,,,,,"свет,                                             вода",вдоль трассы,,,,,,,,,,"хозпостройки,                                             времянка,                                             удобный въезд",,,,"

                                    Описание от продавца                            
срочно прадам  участок времянкой  4 соток суу свет бар абиезднойдо
","""42.9477""","""74.5776""",https://www.house.kg/details/78343496034bba35baef5-73153203,
"Участок, 4 соток",Бишкек,$ 7 000,593 600 сом,,,Добавлено 2 месяца назад,Поднято 1 месяц назад,871,от собственника,,,,,4 соток,,,,,,,,,,,,,,,,,,,,,,есть,,,"

                                    Описание от продавца                            
Продаётся Участок Тец-2, Селекция
4 сотка под строительство дома. Баасы 7000.
","""42.8512""","""74.4805""",https://www.house.kg/details/572951160085cb82fc3e5-38048815,
"Коммерческая недвижимость, 228 м2","Бишкек, Тимирязева 119/Фрунзе",$ 273 600,23 201 280 сом,$ 1 200/м2,101 760 сом/м2,Добавлено 1 месяц назад,Поднято 1 месяц назад,1969,от собственника,"кирпичный, 2021 г.",,12,228 м2,228 соток,,,под самоотделку (псо),,,,,,,,,,,,,,,,,,,нет,есть,,,"""42.8825""","""74.5807""",https://www.house.kg/details/6638336603246021f07e4-96444543,
"2-комн. кв., 43 м2","Бишкек, Политех, пр.Манаса/Ахунбаева",$ 31 500,2 671 200 сом,$ 733/м2,62 121 сом/м2,Добавлено 1 месяц назад,Поднято 1 месяц назад,147,от агента,кирпичный,3 этаж из 3,,43 м2,,хрущевка,центральное,требует ремонта,,,совмещенный,балкон,,,,,,,,магистральный,,домофон,пустая,дерево,,"тихий двор,                                             удобно под бизнес",,есть,,"

                                    Описание от продавца                            
Срочно продам! 2 к.кв. в центре,  пр.Мира/Ахунбаева, 43м2. кирп. 31,5т$
Продается в отличном районе 2 к. кв,
Удачное расположение в районе Политеха,
Пр. Мира/Ахунбаева, на первой линии, 

Можете купить под ипотеку, полностью соответствует по требованиям банка,
Идеальный вариант под сдачу в аренду,
Расположение дома позволяет получать доход,
От аренды квартиры в размере от 200$-250$,
Квартиры в центре пользуются наибольшим рыночным спросом,
И поэтому в будущем именно эти квартиры проще продать,

Площадь квартиры 43 кв. метра,
Все коммуникации центральные,
Кирпичный, очень теплый дом,
Окна юг/север, 2 открытых балкона,
На 3 этаже из 3, шатровая крыша,
Квартира без ремонта, санузел кафель,

Чистый подъезд,
Большой, уютный двор,
Детская площадка,

В шаговой доступности: №64 Детсад, №47 Школа,
Кинотеатр «Манас», БГУ, Гипермаркет «Фрунзе»,
Политех, Кыргызско-Турецкий Университет Манас,

Просим: 31 500$
Звоните сейчас: 0552 606 204, 0500 606 204
Покажу в течение 1-2 часов
","""42.8438""","""74.5853""",https://www.house.kg/details/993771602f4bf4cfb927-49962867,
