title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"Дом, 5-комн., 150 м2","Бишкек, Кок-Жар ж/м, арстанбап 105/акылбекова",$ 85 000,7 208 000 сом,$ 567/м2,48 053 сом/м2,Добавлено 22 дня назад,,115,от собственника,"кирпичный, 2011 г.",,1,"150 м2, жилая: 130 м2, кухня: 25 м2",4 соток,,на газе,хорошее,нет,adsl,раздельный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,полностью меблирована,ламинат,2.65 м.,,,,,,"""42.8492""","""74.6472""",https://www.house.kg/details/9924494603f7eade95e98-27821038,
"Дом, 6 и более комнат, 148 м2","Бишкек, Щербакова ж/м, Залкар 11/Манаса",$ 58 000,4 918 400 сом,$ 392/м2,33 232 сом/м2,Добавлено 4 месяца назад,Поднято 22 дня назад,1440,от собственника,"кирпичный, 2015 г.",,2,"148 м2, жилая: 7 м2, кухня: 1 м2",4 соток,,автономное,хорошее,нет,проводной,раздельный,,,,,,септик,центральное водоснабжение,есть,магистральный,,решетки на окнах,полностью меблирована,,270 м.,пластиковые окна,нет,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 2 этажный 7-комнатный новый дом
Щербакова/Манаса
Дом строили для себя качественно, использована российская арматура.
Площадь 148 кв/м.
Участок фактич. 5 соток, гос акт 4 соток
Дом кирпичный, утеплён очень теплый.
Двор большой, вместимость на 4 машины
Имеется санузел, газ, свет, проводной Интернет, проект канализации одобрен УКС.
Очень удобный и тихий район, на  против дома новый парк, рядом находятся школа детский садик, аптеки, магазины. 
Отопление уголь/электричество/газ
Цена: 58.000$ +Разумный торг уместен (рассмотрю варианты на обмен 3-х ком.квартиры 105-106 серии) 
Тел. 0701969643, вотсап: 0779324043
","""42.9065""","""74.5875""",https://www.house.kg/details/78902805fcdfa47481143-35857767,
"Участок, 8 соток","Бишкек, Арча-Бешик ж/м, Узун-Булак 59/Тыналиева-юж. магисталь",$ 300 000,25 440 000 сом,,,Добавлено 22 дня назад,,145,от собственника,,,,,8 соток,,,,,,,,,,"свет,                                             газ,                                             вода,                                             телефон,                                             канализация",в городе,,,,,,,,,,"фундамент,                                             сад,                                             огорожен,                                             удобно под коммерцию,                                             дом,                                             времянка,                                             ровный,                                             удобный въезд,                                             все документы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продается дом с участком в уникальном месте (ПОД БИЗНЕС) УГЛОВОЙ ДОМ 8 соток имеется красная книга, есть все коммуникации. 
(торг имеется)
","""42.8289""","""74.5707""",https://www.house.kg/details/1069680603f73265e6156-77169564,
"2-комн. кв., 46 м2","Бишкек, Восток-5 м-н 10/5",$ 42 500,3 604 000 сом,$ 924/м2,78 348 сом/м2,Добавлено 22 дня назад,,66,от собственника,"панельный, 2013 г.",1 этаж из 9,,46 м2,,106 серия,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продам отличную 2х.к. квартиру 46 кв.м.  Охраняемый двор с камерами видеонаблюдения! Цена 42500$. Продаём сами без посредников.
","""42.8701""","""74.6322""",https://www.house.kg/details/6188623603f6f5a8b1432-47847569,
"Коммерческая недвижимость, 160 м2","Бишкек, Ак Кеме, Мира-Ахунбаева",$ 110 000,9 328 000 сом,$ 688/м2,58 300 сом/м2,Добавлено 22 дня назад,,97,от собственника,кирпичный,,5,160 м2,,,центральное,хорошее,,,,,,,,,,,,,,,,,2.8 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
1этаж высокий - 80м2, цоколь - 80м2, 2 с/у, два отдельных входа.  Идеально под офис, салон, мед.центр, образов.центр,, магазин, или любой другой бизнес.
цена $110т.
т.0995 877899
","""42.8422""","""74.587""",https://www.house.kg/details/268918603f67a316d6b7-45191543,
"1-комн. кв., 47 м2","Бишкек, ул. Ахунбаева, 186",$ 45 000,3 816 000 сом,$ 957/м2,81 191 сом/м2,Добавлено 1 месяц назад,Поднято 22 дня назад,341,от собственника,"монолитный, 2016 г.",8 этаж из 10,,47 м2,,элитка,центральное,хорошее,возможно подключение,,совмещенный,застекленный балкон,бронированная,,,,,,,магистральный,,,,ламинат,3 м.,,,,с доплатой продавца,"

                                    Описание от продавца                            
интересует только ОБМЕН на квартиру площадью 65-85 метров, с ремонтом в южных микрорайонах с нашей доплатой.
","""42.8428""","""74.5765""",https://www.house.kg/details/50435766023e13f291553-79722842,
"Коммерческая недвижимость, 350 м2",Бишкек,$ 7 000,593 600 сом,$ 20/м2,1 696 сом/м2,Добавлено 22 дня назад,,111,от собственника,кирпичный,,3,350 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
продаю действующий бизнес. Хостел на 40чел. рентабильный со своими постоянными клиентами. Помещение в долгосрочной , адекватной аренде.
","""42.8431""","""74.6185""",https://www.house.kg/details/6291832603f5abe154de4-89723822,
"Дом, 5-комн., 125 м2","Бишкек, Балтагулова 4/Джунусалиева",$ 90 000,7 632 000 сом,$ 720/м2,61 056 сом/м2,Добавлено 3 месяца назад,Поднято 22 дня назад,513,от собственника,другое,,2,"125 м2, жилая: 125 м2",4 соток,,смешанное,хорошее,есть,adsl,раздельный,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,решетки на окнах,частично меблирована,ламинат,,"пластиковые окна,                                             баня,                                             сад,                                             хозпостройки,                                             навес,                                             3 фазы",есть,есть,с доплатой покупателя,"

                                    Описание от продавца                            
Все вопросы по телефону.
","""42.8549""","""74.5812""",https://www.house.kg/details/22943905fdadfacce8d92-48836605,
"3-комн. кв., 58 м2","Бишкек, 5 м-н 63",$ 43 500,3 688 800 сом,$ 750/м2,63 600 сом/м2,Добавлено 22 дня назад,,77,от агента,панельный,4 этаж из 4,,58 м2,,104 серия,центральное,хорошее,нет,проводной,совмещенный,,,,,,,,,магистральный,,,частично меблирована,линолеум,2.5 м.,,,,,"

                                    Описание от продавца                            
Продаю 3 комнатную квартиру 5мкр. 
104 серия.
4 этаж из 4.
Квартира с ремонтом (лоджия расширенная)  тихий район.
Все условия центральные.
В шаговой доступности : Школа #3, Бета- Сторес 2, Орто-сай рынок. Супермаркеты и т д.

Цена 43500$

Разумный торг уместен.
","""42.8301""","""74.6272""",https://www.house.kg/details/2116053603f5692d8da03-17306581,
"3-комн. кв., 58 м2","Бишкек, 5 м-н 63",$ 43 500,3 688 800 сом,$ 750/м2,63 600 сом/м2,Добавлено 22 дня назад,,50,от агента,панельный,4 этаж из 4,,"58 м2, жилая: 42 м2, кухня: 6 м2",,104 серия,центральное,хорошее,нет,проводной,совмещенный,лоджия,бронированная,,,,,,,магистральный,,,частично меблирована,линолеум,2.5 м.,,,,,"

                                    Описание от продавца                            
Продаю 3 комнатную квартиру 5мкр. 
104 серия.
4 этаж из 4.
Квартира с ремонтом (лоджия расширенная)  тихий район.
Все условия центральные.
В шаговой доступности : Школа #3, Бета- Сторес 2, Орто-сай рынок. Супермаркеты и т д.

Цена 43500$

Разумный торг уместен.
","""42.8302""","""74.6273""",https://www.house.kg/details/5117827603f54ef29b5b0-52941702,
"2-комн. кв., 52 м2","Бишкек, 1000 мелочей",$ 38 800,3 290 240 сом,$ 746/м2,63 274 сом/м2,Добавлено 22 дня назад,,160,от собственника,панельный,4 этаж из 9,,52 м2,,106 серия,центральное,среднее,есть,,раздельный,,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продаю дёшево 2 комнатную квартиру 106 серии , центр    
Суюнбаева дом 2 (Карпинка) / Боконбаева (Штанброй) район Мечети    
4 этаж из 9 не угол 
Квартира без ремонта  
Окна на юг 
Площадь 52 М2 
Цена всего 38 800 $
","""42.8666""","""74.624""",https://www.house.kg/details/5817006603f4e2298a588-89366043,
"4-комн. кв., 125 м2","Бишкек, Токомбаева 33/Жукеева-Пудовкина",$ 90 000,7 632 000 сом,$ 720/м2,61 056 сом/м2,Добавлено 3 месяца назад,Поднято 22 дня назад,957,от собственника,"монолитный, 2017 г.",11 этаж из 12,,125 м2,,элитка,электрическое,евроремонт,,проводной,2 с/у и более,,бронированная,,,,,,,,,"домофон,                                             сигнализация,                                             охрана,                                             видеонаблюдение",частично меблирована,ламинат,3 м.,пластиковые окна,,,обмен не предлагать,"

                                    Описание от продавца                            
Продаю 4 комнатную квартиру 125 кв.м. в новом доме с ремонтом, частично с мебелью и техникой. Этаж 11/12. Район Жукеева Пудовкина/Южная Магистраль (Токомбаева). 2 ванные комнаты. Дом заселён. Качественные бесшумные лифты на 6 и 13 человек от корейской фирмы Hyundai. Отличный вид на город, окна выходят на север и восток. Удобный заезд с улицы Токомбаева. Детская площадка, паркинг, детские сады, несколько школ и школа Газпрома, Глобус, аптеки, велодорожки - это всё в шаговой доступности. Рядом строятся два новых парка. Продаем в связи с выездом. Заходи и живи. По всем остальным вопросам звонить.
Цена за кв.м. - $720 с ремонтом и частично с мебелью!
","""42.8239""","""74.6128""",https://www.house.kg/details/82058585fdf0f382f94a2-79872101,
"Дом, 6 и более комнат, 200 м2","Бишкек, окрайная 35 35/Куренкеева",$ 50 000,4 240 000 сом,$ 250/м2,21 200 сом/м2,Добавлено 3 месяца назад,Поднято 22 дня назад,428,от собственника,"кирпичный, 2020 г.",,2,200 м2,,,,недостроено,возможно подключение,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,пустая,плитка,2.7 м.,,есть,,рассмотрю варианты,"

                                    Описание от продавца                            
продаю дом недостроенный срочно
","""42.8939""","""74.6211""",https://www.house.kg/details/60839955feacc9ee54819-74676674,
"Дом, 4-комн., 38 м2","Бишкек, темировская/буурдинская",$ 40 000,3 392 000 сом,$ 1 053/м2,89 263 сом/м2,Добавлено 3 месяца назад,Поднято 23 дня назад,308,от собственника,кирпичный,,1,38 м2,580 соток,,,хорошее,есть,проводной,,,,,,,септик,центральное водоснабжение,есть,магистральный,,,полностью меблирована,ламинат,210 м.,,,,,"

                                    Описание от продавца                            
Продается дом!!!Кирпичный.двор можно поставить две машины,хоз постройки,баня,два погреба,сад молодой есть плодонасящие деревья и кустарники ,мебель, инструменты для домашнего использования,очень много банок в погребе, интернет. документы все порядке!
","""42.8924""","""74.5303""",https://www.house.kg/details/31990945fea0fb6c0eed4-25241765,
"2-комн. кв., 31 м2","Бишкек, Куренкеева/Турусбекова",$ 28 000,2 374 400 сом,$ 903/м2,76 594 сом/м2,Добавлено 2 месяца назад,Поднято 23 дня назад,280,от собственника,"кирпичный, 2020 г.",2 этаж из 3,,31 м2,,индивид. планировка,на газе,евроремонт,,,совмещенный,,металлическая,,,,,,,магистральный,,,,ламинат,,"пластиковые окна,                                             кухня-студия",,есть,,"

                                    Описание от продавца                            
Продаю 2 комнатную квартиру-студию в новом кирпичном доме.
","""42.8875""","""74.5802""",https://www.house.kg/details/606963160006adce18191-84695535,
"1-комн. кв., 17 м2","Бишкек, байтик батыра 5а/скрябина",$ 13 700,1 161 760 сом,$ 806/м2,68 339 сом/м2,Добавлено 1 месяц назад,Поднято 23 дня назад,249,от собственника,"кирпичный, 1978 г.",2 этаж из 5,,17 м2,,малосемейка,,среднее,возможно подключение,проводной,нет,лоджия,,,,,,,,,,,,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Срочно продаю! 1к. гостинку Советская/Скрябина. 2/5 н/у 17м+лоджия. цена 13.700 варианты
","""42.849""","""74.6098""",https://www.house.kg/details/791661160251a4ea70bf4-10113303,
"3-комн. кв., 95 м2","Бишкек, Молодая Гвардия, московская",$ 61 500,5 215 200 сом,$ 647/м2,54 897 сом/м2,Добавлено 1 месяц назад,Поднято 23 дня назад,130,от собственника,кирпичный,4 этаж из 9,,95 м2,,105 серия,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3х квартиру на улице Московская пересекает Ибраимова
Общая площадь:95м²
Этаж: 4 из 9
Серия: 105
Сан.узел: раздельный
Состояние: хорошее
Документы:тех.паспорт

Цена:61500
Контакты:0500293338

Дополнительно:
Квартира не угловая,есть лоджия и сушилка,в квартире кафель хороший,ламинат, пластиковые окна,так же увеличила ванная.
","""42.8693""","""74.5748""",https://www.house.kg/details/50159496029fa2028d355-29932053,
"Участок, 4 соток","Бишкек, Карла Маркса",$ 77 000,6 529 600 сом,,,Добавлено 26 дней назад,Поднято 23 дня назад,127,от собственника,,,,,4 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается участок 4 сотки .
Район : Белорусская/Сонкульский переулок ! 
Участок правильной формы .
Коммуникации : Газ , 3-х фазка и центральная канализация в этом районе .
Красная книга .
Назначение : строительство .
Цена : 77.000$ .
Тел :0500293338
","""42.8477""","""74.6231""",https://www.house.kg/details/8263140603a29c2945ad3-73663370,
"Коммерческая недвижимость, 35 м2","Бишкек, Тыналиева 14/3/магистраль",$ 6 599,559 595 сом,$ 189/м2,15 988 сом/м2,Добавлено 7 месяцев назад,Поднято 23 дня назад,930,от собственника,"другое, 2014 г.",,1,35 м2,2 соток,,электрическое,хорошее,нет,adsl,,,,,,,,,,,,,,,2.85 м.,,,,ключ на ключ,"

                                    Описание от продавца                            
Читайте внимательно!!!! продаю павильон. (не цокольный этаж ) или обмен на авто(обмен за 8500$) место муниципальный. внутри есть полки дорогие, 1 вертикальный витринный холодильник, 1 горизонтальный витринный холодильник. 1 морозильник.  дорогой новый кондиционер. (цена за весь комплект) кассовый маленький стол. двойной дверь. есть сигнализация. не серьезные прошу не беспокоить!!!!  реальным клиентам есть торг разумных пределах!!!
","""42.8311""","""74.5672""",https://www.house.kg/details/74049875f475b1d341ba7-21107023,
"2-комн. кв., 72 м2","Бишкек, курчатова 109",$ 50 000,4 240 000 сом,$ 694/м2,58 889 сом/м2,Добавлено 23 дня назад,,91,от агента,"монолитный, 2008 г.",6 этаж из 10,,"72 м2, жилая: 68 м2, кухня: 13 м2",,элитка,центральное,евроремонт,,,,,,,,,,,,магистральный,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно продается 2х комнатная квартира в среднем джале. 
Адрес: средний Джал, по Курчатова
Общая площадь: 70 м2
Этаж: 6/9
Застройщик: Аска Курулуш
⠀
Все коммуникации центральные
Документы в полном порядке
Тех паспорт на руках
Частично с мебелью
Квартира в хорошем состоянии
Дом 2008 года постройки
","""42.8346""","""74.5633""",https://www.house.kg/details/5804699603f3ad94857d8-53530054,
"Дом, 6 и более комнат, 150 м2",Бишкек,$ 80 000,6 784 000 сом,$ 533/м2,45 227 сом/м2,Добавлено 2 месяца назад,Поднято 23 дня назад,294,от собственника,"другое, 2016 г.",,1,150 м2,4 соток,,,хорошее,,,,,,,,,центральная,центральное водоснабжение,есть,возможно подключение,,,,дерево,2.9 м.,,,есть,,"

                                    Описание от продавца                            
Продаю квартирный бизнес на 9 квартирантов. Район Рыскулова/М.Гвардия. Участок позволяет построить еще комнаты и увеличить ежемесячный доход. Рядом 9 школа,Западный автовокзал, Ошский рынок, спрос есть всегда. Можно рассматривать как участок под строительство, по Красной Книге 4 сотки, по техпаспорту 9,67 соток. Торг при осмотре.
","""42.8811""","""74.5735""",https://www.house.kg/details/9411111600e660b2a7421-52966263,
"Дом, 6 и более комнат, 306 м2","Бишкек, Джал 15 м-н",$ 280 000,23 744 000 сом,$ 915/м2,77 595 сом/м2,Добавлено 23 дня назад,,89,от собственника,"кирпичный, 2012 г.",,2,306 м2,10 соток,,смешанное,хорошее,есть,проводной,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,"решетки на окнах,                                             домофон,                                             сигнализация,                                             видеодомофон,                                             видеонаблюдение",полностью меблирована,паркет,,"пластиковые окна,                                             баня,                                             сад,                                             навес,                                             сауна,                                             гараж,                                             3 фазы",нет,нет,рассмотрю варианты,"

                                    Описание от продавца                            
Продается светлый и уютный дом в экологически чистом районе Джал.
✔Двухэтажный дом 2012 года постройки.
✔Общая площадь дома 306 кв м, также имеется летняя кухня и сауна
✔3 санузла
✔Все виды топлива: газ, трехфазное отопление, дизтопливный котел (все итальянское)
✔Холл с гардеробной комнатой.
✔Большая кухня с барной стойкой, вся мебель встроенная, техника от ведущих брендов.
✔Высокие пластиковые окна, в доме много дневного света.
✔В каждой комнате имеются ролл ставни. 
✔Дом с прекрасным ремонтом, итальянские обои премиум класса, мебель итальянская. 
✔Двор дома озелененный, имеется гараж для 2х машин. 
✔В шаровой доступности супермаркет «Ярмарка» (работает круглосуточно), поликлиника, школа, детский сад. 
✔Дом теплый и качественно построенный (строили для себя), кирпичные толстые стены, имеется видеонаблюдение. 
✔цена продажи 280 000 долларов со всей мебелью и техникой (рассматривается вариант ОБМЕНА с доплатой)
✔✔✔ЗАЕЗЖАЙ И ЖИВИ✔✔✔
Чистая продажа, все документы в порядке 
Комфортный район для проживания всей семьи. Не упустите свой шанс.
‼️ Дом без посредников, продаем собственники‼️
0556777979
","""42.8457""","""74.5622""",https://www.house.kg/details/7877806603f26f872e850-95128093,
"1-комн. кв., 17 м2","Бишкек, Ошский рынок, Фучика 18 а",$ 15 000,1 272 000 сом,$ 882/м2,74 824 сом/м2,Добавлено 23 дня назад,,49,от собственника,кирпичный,1 этаж из 5,,17 м2,,малосемейка,центральное,среднее,нет,,,балкон,деревянная,,,,,,,нет,,,пустая,линолеум,,тихий двор,,,обмен не предлагать,"

                                    Описание от продавца                            
квартира гостиничного типа. прямо возле ошского рынка. уютная очень теплая.
","""42.8761""","""74.5652""",https://www.house.kg/details/8222434603f213ff30db8-56167372,
"2-комн. кв., 70 м2","Бишкек, Асанбай м-н, ул. Сухэ-Батора / А. Токомбаева",$ 73 000,6 190 400 сом,$ 1 043/м2,88 434 сом/м2,Добавлено 1 месяц назад,Поднято 23 дня назад,179,от агента,"монолитный, 2019 г.",7 этаж из 14,,70 м2,,элитка,центральное,евроремонт,возможно подключение,adsl,раздельный,,,,,,,,,автономный,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продается 2х комнатная квартира!!! Расположена по Токомбаевой.

Застройщик Нурзаман
СК ""Английский квартал ""
Год постройки - 2019
Общая площадь 70м²
Этаж - 7/14
Серия - элитка 
Тип строения - кирпич.
Состояние - евроремонт ( с дизайнерским ремонтом
в современном стиле).
Санузел - 2.
Документы долевые
Мебель и бытовая техника все остается.

Цена 73000$ окончательно
Вся инфраструктура шаговой доступности. Транспорт во все стороны города.(гу)
","""42.8187""","""74.6134""",https://www.house.kg/details/2246993602a4d207b09d1-93300612,
"2-комн. кв., 45 м2",Бишкек/московская - табышалиева,$ 35 500,3 010 400 сом,$ 789/м2,66 898 сом/м2,Добавлено 23 дня назад,,90,от собственника,панельный,5 этаж из 5,,45 м2,,104 серия,центральное,среднее,есть,проводной,совмещенный,застекленный балкон,металлическая,,,,,,,,,,,,,,,,обмен не предлагать,"

                                    Описание от продавца                            
квартира 104 серии, 5 этаж из пяти угловая но тёплая, на солнечной стороне, окна дерево, состояние среднее. Крыша новая покрыта профнастилом, балкон застеклён и утеплён. Канализация новая по всему стояку и в квартире. Трубы пластик . 13 школа через дорогу. Есть комната в подвале для всякой мелочи.  цена 35500 т.дол. небольшой торг.
","""42.8713""","""74.5857""",https://www.house.kg/details/4769254603f1c1a357272-18146917,
"1-комн. кв., 45 м2","Бишкек, ул. Гагарина 139 (пер. ул. Баха)",$ 31 000,2 628 800 сом,$ 689/м2,58 418 сом/м2,Добавлено 23 дня назад,,63,от агента,"панельный, 2019 г.",2 этаж из 9,,45 м2,,106 серия улучшенная,на газе,,,,,,,,,,,,,,,,,,2.8 м.,,,,,"

                                    Описание от продавца                            
Срочно продам!1к кв 106улуч серии 31,5$ Баха/Гагарина
Продается 1 к. кв. после ремонта,
Баха/Гагарина
ЖК Фрунзенец

Площадь квартиры 45кв метров,
на 2 этаже в 9 этажном доме
В квартире сделан хороший ремонт
После никто не жил,
Натяжной потолок,
Санузел 100% кафель
новая сантехника
Окна пластик/дерево,
Двойная входная дверь,
Коммуникации
газификация, водоснабжение, канализация, электроснабжение

Стены железобетон утепленный
Класс комфорт
Высота потолков 3м
Скоростные бесшумные лифты, огражденная территория
Сдан – 3 квартал 2019г

По соседству есть несколько магазинов продуктов, до ближайшего супермаркета не более пятисот метров. В двух минутах ходьбы расположена общеобразовательная школа №55 и детский сад «Чиполлино». Неподалеку находится городская клиническая больница скорой помощи №4. Рядом имеется итальянский ресторан, отделение банка, аптека и салоны красоты.

Документы все порядке
техпаспорт на руках
Заселиться можно сразу

Просим: 31 500$
Звоните сейчас:0702228000
Покажу в течение 1-2 часов
","""42.8525""","""74.5555""",https://www.house.kg/details/2563842603f1b84ee7b62-46947934,
"2-комн. кв., 50 м2","Бишкек, Турусбекова/Боконбаева",$ 57 000,4 833 600 сом,$ 1 140/м2,96 672 сом/м2,Добавлено 23 дня назад,,95,от собственника,"монолитный, 2019 г.",8 этаж из 15,,50 м2,,элитка,центральное,евроремонт,,,совмещенный,,,паркинг,,,,,,,,охрана,,ламинат,3.2 м.,,,есть,,,"""42.8682""","""74.5845""",https://www.house.kg/details/7206128603f1960f151a1-10774874,
"2-комн. кв., 44 м2","Бишкек, кипкалова 26а",$ 31 500,2 671 200 сом,$ 716/м2,60 709 сом/м2,Добавлено 23 дня назад,,66,от агента,"кирпичный, 2021 г.",2 этаж из 6,,44 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продам! 2 к. кв.Элит. Ахунбаева. 44м2. 31,5т$
Продается просторная 2 к. квартира,
Дом кирпичный,
Ахунбаева/Мурманская,

Площадь 44 кв. метров,
Квартира в хорошем состоянии,
На 2 этаже из 6,
С ремонтом
Строймат и двери хорошего качества
Ремонт делали для себя
Пластиковые окна, полы ламинат,
Свежие обои, натяжные потолки,
Санузел 100% кафель,Новая сантехника
Коммуникации центральные,
Отопление своя котельная

Просим: 31 500$ мини торг при осмотре
Звонить:0702228000
Покажу в течение 1-2 часа
","""42.8375""","""74.5266""",https://www.house.kg/details/7451528603f18f417f652-33636761,
"1-комн. кв., 15 м2","Бишкек, БГУ",$ 9 900,839 520 сом,$ 660/м2,55 968 сом/м2,Добавлено 23 дня назад,,101,от агента,кирпичный,5 этаж из 5,,15 м2,,индивид. планировка,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продам! 1 к. кв. БГУ. гост. 15 м2. 10.5т$
Продается светлая 1 к. гостиничного типа,
Секция на 4 комнат,
Хорошее расположение,
Айни пр Мира,

Площадь 15 кв. метров,
Комната в хорошем состоянии,
проблем с крышей нет,
Не угловая,
На 5 этаже из 5,
Кухня, санузел на 4 комнат,
Коммуникации все центральные,

Во дворе детская площадка,
Много места для парковки,

Хорошее месторасположение: Университеты
магазины, аптеки и тд.
Просим: 10 500$ мини торг при осмотре
Звоните: 0707543707
Покажу в течение 1- 2 часов
","""42.8507""","""74.5844""",https://www.house.kg/details/7897423603f17b063e214-98027814,
"Дом, 2-комн., 40 м2","Бишкек, Гоин, Маяковского 56",$ 23 000,1 950 400 сом,$ 575/м2,48 760 сом/м2,Добавлено 23 дня назад,,219,от собственника,кирпичный,,1,40 м2,4 соток,,на газе,хорошее,нет,,,,,,,,септик,центральное водоснабжение,есть,магистральный,,,полностью меблирована,линолеум,,,,,обмен не предлагать,"

                                    Описание от продавца                            
Это пол дома.Если хотите тихое уединенное место то этот домик для вас. Есть виноград и плодовые деревья. Участок не большой и уютный. Если захотите расширить дом то для этого есть возможность. Жить в тихом домике без крикливых соседей идиотов -что может быть лучше! Приходите уступки будут)))
","""42.8955""","""74.6103""",https://www.house.kg/details/7039550603f1331c478e7-94428858,
"2-комн. кв., 55 м2","Бишкек, Магистраль, Абрахманова 22а/Проспект Чынгыза Айтматова",$ 44 000,3 731 200 сом,$ 800/м2,67 840 сом/м2,Добавлено 23 дня назад,,225,от собственника,"кирпичный, 2020 г.",2 этаж из 4,,55 м2,,элитка,автономное,евроремонт,возможно подключение,adsl,совмещенный,балкон,бронированная,паркинг,,,,,,магистральный,,,полностью меблирована,паркет,3 м.,,,,с доплатой покупателя,"

                                    Описание от продавца                            
Новый клубный дом рядом с посольвом Китая. Квартира продаётся с мебелью. Только звонить 0770300297
","""42.823""","""74.5825""",https://www.house.kg/details/8101400603f00f22737e6-80853954,
"Участок, 1.5 соток","Бишкек, Асанбай м-н, м-н Асанбай. ул. Аалы Токонбаева 50/Нуркамал Жетикашевой",$ 45 000,3 816 000 сом,,,Добавлено 1 месяц назад,Поднято 23 дня назад,254,от собственника,,,,,1.5 соток,,,,,,,,,,"свет,                                             вода,                                             канализация",в городе,,,,,,,,,,удобно под коммерцию,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю участок 1,5 соток.под строительство бытового центра (магазин, парикмахерская, офис, и т,д. ). 152 кв.м. м-н Асанбай. ул. Аалы Токонбаева. Рядом с продуктовым рынком ""Пятачок""
","""42.8148""","""74.6294""",https://www.house.kg/details/814022060327247bca301-06602835,
"Коммерческая недвижимость, 580 м2","Бишкек, Парк Ататюрк, Ахунбаева 145/ул . Душанбинская .( Токтогалиева ).",$ 580 000,49 184 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 26 дней назад,Поднято 23 дня назад,163,от собственника,"кирпичный, 2020 г.",,2,580 м2,500 соток,,на газе,евроремонт,есть,проводной,,,,,,,,,,,,"решетки на окнах,                                             видеонаблюдение",,,3 м.,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Отдельно Стоящее Здание из 2х этажей .Площадь 580 м2 .находится в центре по первой линии . На углу Очень оживленного перекрёстка ул . Ахунбаева пересекает ул . Душанбинская .( Токтогалиева ).
В здании находится четыре заведения . На первом этаже магазин эко продуктов ,детский магазин , экспресс кафе японской кухни . Второй этаж полностью ресторан . Здание 2020 года постройки , современный ремонт, витражные окна на первом и втором этажах ., здание продаётся без мебели .Вся мебель арендаторов . Под зданием участок около 500м2 , Госакт (красная книга ). В здании все центральные коммуникации . Канализация , водопровод , так же имеется природный газ .Все документы в порядке , юридически чистый объект .
Здание продаётся с бизнесом пассивный доход. Договора аренды от 2х и до 5 лет ., 
Запрашиваемая цена 580 000$
","""42.8436""","""74.5913""",https://www.house.kg/details/4010467603a56b037ffe4-18416432,
"1-комн. кв., 49 м2","Бишкек, 6 м-н, Сухе Батора 8а/Саякбай Каралаев",$ 35 000,2 968 000 сом,$ 714/м2,60 571 сом/м2,Добавлено 23 дня назад,,151,от собственника,"панельный, 1993 г.",7 этаж из 9,,49 м2,,106 серия улучшенная,центральное,евроремонт,возможно подключение,проводной,совмещенный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,,частично меблирована,паркет,2.8 м.,,,,с доплатой покупателя,"

                                    Описание от продавца                            
Дом со свежим евро ремонтом. звонить по телефону 0770300297
","""42.8285""","""74.6301""",https://www.house.kg/details/3440768603efdcba06ca7-77831810,
"Дом, 3-комн., 60 м2","Бишкек, Токольдош ж/м, Октябрьская 176",$ 50 000,4 240 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 23 дня назад,,57,от собственника,кирпичный,,1,60 м2,5 соток,,,,,,совмещенный,,,,,,центральная,центральное водоснабжение,есть,возможно подключение,,,пустая,дерево,2.6 м.,,нет,есть,,,"""42.8646""","""74.6412""",https://www.house.kg/details/5717941603eb4bc8b3f04-86381246,
