title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"1-комн. кв., 34 м2","Бишкек, 10 м-н",$ 31 000,2 628 800 сом,$ 912/м2,77 318 сом/м2,Добавлено 22 дня назад,Поднято 4 дня назад,112,от агента,кирпичный,1 этаж из 5,,34 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 1 комнатную квартиру в 10 мкр
Индивидуальный проект
Общая площадь- 34м2
Этаж-1/5
Не угловая
Хорошее состояние
Вся инфраструктура в шаговой доступности 
Удобная транспортная развязка 
Цена: 31000$
","""42.8312""","""74.6038""",https://www.house.kg/details/1161010603f2c60971394-05107793,
"Участок, 24 соток",Бишкек,$ 500 000,42 400 000 сом,,,Добавлено 1 месяц назад,Поднято 4 дня назад,210,от агента,,,,,24 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается участок 
Адрес : Баха/Кара-Коо
Участок по факту 24 соток
По красной книге 16
8 соток прилегающий участок
Все коммуникации 
Полный пакет документов 
Цена 500000 $
ТОРГ приветствуется
","""42.8235""","""74.5469""",https://www.house.kg/details/53746466031087a02c1a3-26416032,
"3-комн. кв., 62 м2",Бишкек,$ 53 700,4 553 760 сом,$ 866/м2,73 448 сом/м2,Добавлено 28 дней назад,Поднято 4 дня назад,142,от агента,панельный,6 этаж из 9,,62 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся  3 комнатная квартира в Юг-2
105 серия
Общая площадь- 62м2
Этаж-6/9
Не угловая
Хорошее состояние 
Вся инфраструктура в шаговой доступности 
Удобная транспортная развязка 
Цена: 53700$
","""42.8593""","""74.6092""",https://www.house.kg/details/814389460376f45c63243-08762512,
"1-комн. кв., 22 м2","Бишкек, БГУ",$ 17 000,1 441 600 сом,$ 773/м2,65 527 сом/м2,Добавлено 14 дней назад,Поднято 4 дня назад,97,от агента,кирпичный,3 этаж из 5,,22 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
1-комнатная квартира гостиничного типа в районе БГУ
3/5
22 м2
Душ, туалет внутри на два хозяина 
Не угловая
Не требует вложений 
Цена: 17000$
","""42.8503""","""74.5848""",https://www.house.kg/details/74303436049e10c126a58-67995683,
"3-комн. кв., 58 м2","Бишкек, 6 м-н",$ 46 000,3 900 800 сом,$ 793/м2,67 255 сом/м2,Добавлено 14 дней назад,Поднято 4 дня назад,81,от агента,панельный,1 этаж из 4,,58 м2,,104 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаем 3 комнатную квартиру 104 серии,в 6-мкр.
Общая площадь-58м2
Этаж-1/4
Неугловая
Состояние квартиры хорошее,тихий спокойный район
Вся инфраструктура в шаговой доступности:рощи,школа,сады,су-пемаркет и т.д.
Мебель остается частично
Цена- 46000$
","""42.8237""","""74.626""",https://www.house.kg/details/74745326049e0a82f6469-12705297,
"2-комн. кв., 47 м2",Бишкек,$ 39 500,3 349 600 сом,$ 840/м2,71 268 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,213,от агента,кирпичный,5 этаж из 6,,47 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 2-комнатная Квартира в Московский/Умуталиева
Индивидуальный проект
Общая площадь 47,2 м2
5/6
Не угловая
Лоджия утеплена
Частично мебель 
Тихий район, всё в шаговой доступности, отличная транспортная развязка!
Цена: 39500
Торг при осмотре
","""42.8704""","""74.5806""",https://www.house.kg/details/903950160274f7248c761-95997039,
"1-комн. кв., 35 м2",Бишкек,$ 20 900,1 772 320 сом,$ 597/м2,50 638 сом/м2,Добавлено 14 дней назад,Поднято 4 дня назад,195,от агента,кирпичный,5 этаж из 5,,35 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 1-комнатная квартира районе 4-горбольницы
5/5 (с крышей проблем нет)
35 м2
Не угловая
Центральные коммуникации 
Хороший район, удобная транспортная развязка 
Срочная цена: 20900$
Минимальный торг
","""42.849""","""74.5482""",https://www.house.kg/details/33257196049c0649bd708-42313404,
"1-комн. кв., 35 м2",Бишкек,$ 20 900,1 772 320 сом,$ 597/м2,50 638 сом/м2,Добавлено 14 дней назад,Поднято 4 дня назад,197,от агента,кирпичный,5 этаж из 5,,35 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 1-комнатная квартира районе 4-горбольницы
5/5 (с крышей проблем нет)
35 м2
Не угловая
Центральные коммуникации 
Хороший район, удобная транспортная развязка 
Срочная цена: 20900$
Минимальный торг
","""42.849""","""74.5482""",https://www.house.kg/details/33257196049c0649bd708-42313404,
"2-комн. кв., 43 м2","Бишкек, 4 м-н",$ 39 500,3 349 600 сом,$ 919/м2,77 898 сом/м2,Добавлено 15 дней назад,Поднято 4 дня назад,74,от агента,кирпичный,3 этаж из 4,,43 м2,,104 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 2-комнатная квартира в 4 мкр
104 серия
Общая площадь-43 м2
Этаж-3/4
Не угловая
Балкон не застекленный
Тихий район, всё в шаговой доступности, отличная транспортная развязка!
Цена: 39500$
Торг при осмотре
","""42.8378""","""74.6264""",https://www.house.kg/details/445396960499e9df3dc24-81947153,
"Дом, 4-комн., 120 м2","Бишкек, Кок-Жар ж/м",$ 95 000,8 056 000 сом,$ 792/м2,67 133 сом/м2,Добавлено 22 дня назад,Поднято 4 дня назад,172,от агента,кирпичный,,,120 м2,4 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю дом в Кок-Жаре, рядом с круговой, 4 сотки, 120 кв.м., с ремонтом, коммуникации центральные, отопление комбинированное, дом очень тёплый с хорошим ремонтом,с хорошей планировкой,все комнаты светлые,кухня просторная Транспортная доступность транспорта.  Цена 95000$
","""42.8434""","""74.6432""",https://www.house.kg/details/2111183603f76926cfcd3-26239661,
"3-комн. кв., 58 м2","Бишкек, 10 м-н",$ 42 500,3 604 000 сом,$ 733/м2,62 138 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,214,от агента,кирпичный,1 этаж из 5,,58 м2,,104 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира в 10 мкр
104 серия
Общая площадь-58м2
Этаж-1/5
Не угловая
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-42500долл.
","""42.8312""","""74.6038""",https://www.house.kg/details/42533846023881348dcd3-49916850,
"1-комн. кв., 30 м2","Бишкек, БГУ",$ 29 500,2 501 600 сом,$ 983/м2,83 387 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,148,от агента,кирпичный,2 этаж из 5,,30 м2,,хрущевка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1 комнатная квартира в Политехе
Хрущевка
Общая площадь-30м2
Этаж-2/3
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-29500долл.
","""42.8503""","""74.5848""",https://www.house.kg/details/9262410602f4e86ae9610-89205477,
"1-комн. кв., 45 м2","Бишкек, Восточный автовокзал",$ 29 500,2 501 600 сом,$ 656/м2,55 591 сом/м2,Добавлено 2 месяца назад,Поднято 4 дня назад,303,от агента,панельный,5 этаж из 9,,45 м2,,106 серия улучшенная,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Подаётся 1-комнатная Квартира в районе Восточного автовокзала. 
106 серия улучшенная 
Панель 
Все коммуникации центральные
Развитая инфраструктура 
5/9
45 м2
Ремонт не требуется 
29500$
","""42.885""","""74.6302""",https://www.house.kg/details/7501077601fff1a2718a3-27253580,
"4-комн. кв., 123 м2","Бишкек, Джал 15 м-н",$ 107 000,9 073 600 сом,$ 870/м2,73 769 сом/м2,Добавлено 2 месяца назад,Поднято 4 дня назад,167,от агента,кирпичный,6 этаж из 6,,123 м2,,элитка,,,,,,,,,,,,,,,,,,,,,,,,,"""42.8463""","""74.5671""",https://www.house.kg/details/5288340601f6ed0eca844-68346742,
"3-комн. кв., 103 м2","Бишкек, 6 м-н",$ 91 000,7 716 800 сом,$ 883/м2,74 920 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,143,от агента,кирпичный,5 этаж из 10,,103 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира в элитном доме,в 6-мкр,по Каралаева
Общая площадь-103м2
Этаж-5/10
Ремонт хороший+мебель
Все коммуникации центральные
Техпаспорт на руках

Цена-91000долл.
","""42.8237""","""74.626""",https://www.house.kg/details/4182996602e2e8b047e55-83888433,
"3-комн. кв., 118 м2","Бишкек, Джал-29 м-н",$ 110 000,9 328 000 сом,$ 932/м2,79 051 сом/м2,Добавлено 28 дней назад,Поднято 4 дня назад,120,от агента,кирпичный,8 этаж из 10,,118 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся  3 комнатная квартира в ср.Джале
Год постройки- 2016 год
Застройщик- СК ""Эмарк строй""
Общая площадь-118м2
Этаж-8/10
Не угловая
Коммуникации центральные
Дом кирпичный
Частично мебель
Хорошее состояние 
Вся инфраструктура в шаговой доступности 
Удобная транспортная развязка 
Цена: 110.000$
","""42.8313""","""74.5669""",https://www.house.kg/details/22997126037730b2e3ea9-90874533,
"3-комн. кв., 128 м2","Бишкек, Золотой квадрат",$ 115 000,9 752 000 сом,$ 898/м2,76 188 сом/м2,Добавлено 24 дня назад,Поднято 4 дня назад,192,от агента,кирпичный,3 этаж из 10,,128 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся шикарная 3-комнатная Квартира в элитном доме
3/10
128 м2
Документы на руках 
Центральные коммуникации 
Два санузла. Окна выходят на восток, юг, запад - солнечная сторона! Центр города, развитая инфраструктура 
Застройщик «Залкар»
Цена: 115000$
","""42.8712""","""74.6041""",https://www.house.kg/details/2288079603ce35a330a68-58789822,
"3-комн. кв., 58 м2","Бишкек, 10 м-н",$ 42 000,3 561 600 сом,$ 724/м2,61 407 сом/м2,Добавлено 21 день назад,Поднято 4 дня назад,122,от агента,панельный,1 этаж из 5,,58 м2,,104 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 3 комнатную квартиру в 10 микрорайон
104-серия, 
Общая площадь- 58м2
Этаж-1/5
Не угловая
Хорошее состояние
Вся инфраструктура в шаговой доступности 
Удобная транспортная развязка 
Цена: 42000$
","""42.8312""","""74.6038""",https://www.house.kg/details/86724066041b9e66800f4-32849879,
"Дом, 6 и более комнат, 310 м2","Бишкек, Арча-Бешик ж/м",$ 210 000,17 808 000 сом,$ 677/м2,57 445 сом/м2,Добавлено 20 дней назад,Поднято 4 дня назад,163,от агента,кирпичный,,2,310 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается новый дом в ж/м Арча бешик, Чортекова/Эр Тайлак
Участок-4сотки
Общая площадь-310м2
Тип строения-1.5кирпич
Все коммуникации центральные: канализация, газ,свет 3-фазка
Документы в порядке, Красная Книга, техпаспорт

Цена-210000$
","""42.8278""","""74.5403""",https://www.house.kg/details/55770626041d4a83e6c04-93766438,
"3-комн. кв., 77 м2",Бишкек,$ 75 000,6 360 000 сом,$ 974/м2,82 597 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,174,от агента,кирпичный,9 этаж из 16,,77 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 3-комнатная СТУДИЯ Квартира в Токтогула/Исанова
 Элитка ""СК- Бай Таш""
Общая площадь-77 м2
Этаж-9/16
Не угловая
Лоджия расширенная
Вся мебель остаётся мебель , ТЕХПАСПОРТ НА РУКАХ!!!
Тихий район, всё в шаговой доступности.
Цена: 75000$
Торг при осмотре
","""42.8703""","""74.5909""",https://www.house.kg/details/4610603602c98633083b2-27514828,
"3-комн. кв., 62 м2","Бишкек, 7 м-н",$ 56 500,4 791 200 сом,$ 911/м2,77 277 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,162,от агента,панельный,8 этаж из 9,,62 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Поддаётся 3-комнатная Квартира в 7-мкр 
105-серия 
62 м2
8/9
Сан.узел раздельный, частично с мебелью, имеются 2 балкона.
Развитая инфраструктура. Все в шаговой доступности. Читый воздух.
56500$ 
Реальным клиентам уступим
","""42.8287""","""74.6179""",https://www.house.kg/details/466302560237bffeb9237-39167086,
"2-комн. кв., 57 м2","Бишкек, 12 м-н",$ 44 500,3 773 600 сом,$ 781/м2,66 204 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,335,от агента,кирпичный,3 этаж из 10,,57 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Срочно!Дёшево!2кв 57квМ Элитка 3/10эт н/угл. застр.Памир Строй 12мкр по южной магистрали Квартира с хорошим ремонтом Все коммуникации центральные  Цена 44500$
","""42.814""","""74.637""",https://www.house.kg/details/83448236026286c657338-15661971,
"1-комн. кв., 30 м2","Бишкек, Политех",$ 27 500,2 332 000 сом,$ 917/м2,77 733 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,155,от агента,кирпичный,1 этаж из 3,,30 м2,,хрущевка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1 комнатная квартира на Душанбинский/Айни
Хрущевка
Общая площадь-30м2
Этаж-1/3
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-27500долл.
","""42.845""","""74.5876""",https://www.house.kg/details/4128617602f5ebb3130e3-00281544,
"1-комн. кв., 34 м2","Бишкек, 5 м-н",$ 29 000,2 459 200 сом,$ 853/м2,72 329 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,201,от агента,панельный,8 этаж из 9,,34 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1 комнатная квартира в районе 5мкр
105 серия Малосемейка
Общая площадь-34м2
Этаж-8/9
Не Угловая
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-29000долл.
","""42.8319""","""74.6266""",https://www.house.kg/details/5645762602f4d2362aad1-67670580,
"3-комн. кв., 65 м2",Бишкек,$ 49 500,4 197 600 сом,$ 762/м2,64 578 сом/м2,Добавлено 8 дней назад,Поднято 4 дня назад,31,от агента,кирпичный,5 этаж из 5,,65 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 3-комнатная Квартира в районе Токтогула/Турусбекова
Индивидуальный проект
Общая площадь-65 м2
Этаж-5/5
Лоджия/Утеплена
Частично мебель
Тихий район, всё в шаговой доступности.
Цена: 49500$
Торг при осмотре
","""42.8737""","""74.5845""",https://www.house.kg/details/15194616051bacfac4224-69965538,
"2-комн. кв., 43 м2","Бишкек, 7 м-н",$ 34 700,2 942 560 сом,$ 807/м2,68 432 сом/м2,Добавлено 9 дней назад,Поднято 4 дня назад,41,от агента,панельный,4 этаж из 4,,43 м2,,104 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 2-комнатная квартира в 7-мкрн 
104-серия 
4/4
43 м2
Не угловая
Частично с мебелью 
С документами все в порядке 
Отличный район, всё в шаговой доступности 
Цена: 34700$
Торг по существу
","""42.8287""","""74.6179""",https://www.house.kg/details/57846960517c24385817-61251724,
"Коммерческая недвижимость, 50 м2","Бишкек, Асанбай м-н",$ 56 500,4 791 200 сом,$ 1 130/м2,95 824 сом/м2,Добавлено 29 дней назад,Поднято 4 дня назад,193,от агента,,,,50 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается помещение под бизнес в микрорайоне Асанбай
Общая площадь-50м2
Все коммуникации центральные
Имеются все документы на помещение,и на парикмахерскую
Удобное расположение,проходимое место,есть своя клиентская база

Цена-56500долл.
","""42.8186""","""74.6248""",https://www.house.kg/details/9332891603634b8937672-21867130,
"Коммерческая недвижимость, 50 м2","Бишкек, Асанбай м-н",$ 56 500,4 791 200 сом,$ 1 130/м2,95 824 сом/м2,Добавлено 29 дней назад,Поднято 4 дня назад,195,от агента,,,,50 м2,,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается помещение под бизнес в микрорайоне Асанбай
Общая площадь-50м2
Все коммуникации центральные
Имеются все документы на помещение,и на парикмахерскую
Удобное расположение,проходимое место,есть своя клиентская база

Цена-56500долл.
","""42.8186""","""74.6248""",https://www.house.kg/details/9332891603634b8937672-21867130,
"3-комн. кв., 116 м2","Бишкек, 7 м-н",$ 118 500,10 048 800 сом,$ 1 022/м2,86 628 сом/м2,Добавлено 2 месяца назад,Поднято 4 дня назад,228,от агента,кирпичный,2 этаж из 10,,116 м2,,элитка,,,,,,,,,,,,,,,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 3-комнатная Квартира в 7-мкр 
Элитка 
Общая площадь 116 м2
2/10
Развитая инфраструктура 
Все в шаговой доступности 
Застройщик: Мега-сити
Дом сдан в эксплуатацию , техпаспорт имеется. Есть место для парковки
Возможен обмен на авто/жильё 
118500$
","""42.8287""","""74.6179""",https://www.house.kg/details/3965853601e36479ff301-48114259,
"3-комн. кв., 68 м2","Бишкек, молдобасанова 13/токомбаева/молдобасанова",$ 62 800,5 325 440 сом,$ 924/м2,78 315 сом/м2,Добавлено 24 дня назад,Поднято 4 дня назад,142,от агента,монолитный,10 этаж из 10,,68 м2,,элитка,центральное,евроремонт,нет,проводной,совмещенный,лоджия,бронированная,паркинг,,,,,,магистральный,,охрана,полностью меблирована,ламинат,3 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",,,,"

                                    Описание от продавца                            
продаю 3х ком элитку. 10/10+тех этаж 68м2 2016гп неугл евроремонт полностью мебелирована все остается 
до ковров . прошу 62 800$
0700556844
0551556844
","""42.8203""","""74.6125""",https://www.house.kg/details/194689603d909f7c2ec9-81311158,
"4-комн. кв., 120 м2","Бишкек, 8 м-н",$ 125 000,10 600 000 сом,$ 1 042/м2,88 333 сом/м2,Добавлено 13 дней назад,Поднято 4 дня назад,76,от агента,кирпичный,3 этаж из 9,,120 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 4-комнатная квартира со свежим ремонтом!
8-мкрн, Советская/Донецкая
Центральные коммуникации 
3/9
120 м2
СК «Ихлас»
Район потрясающий, развитая инфраструктура, всё в шаговой доступности, окна выходят на юг и север
Надземный и подземный паркинг, огороженный двор.
Цена: 125000$
","""42.8323""","""74.611""",https://www.house.kg/details/3305591604b1d3d2cd9d4-98080798,
"1-комн. кв., 32 м2","Бишкек, 5 м-н",$ 32 300,2 739 040 сом,$ 1 009/м2,85 595 сом/м2,Добавлено 14 дней назад,Поднято 4 дня назад,81,от агента,кирпичный,1 этаж из 5,,32 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1 комнатная квартира в 5 мкр 
Индивидуальный проект
Общая площадь-32м2
Этаж-1/5
Не угловая
Все коммуникации центральные
Мебель остаётся 
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка

Цена-32300долл.
","""42.8319""","""74.6266""",https://www.house.kg/details/7553601604a45408f6977-10400967,
"2-комн. кв., 42 м2","Бишкек, Политех",$ 33 500,2 840 800 сом,$ 798/м2,67 638 сом/м2,Добавлено 24 дня назад,Поднято 4 дня назад,185,от агента,кирпичный,2 этаж из 4,,42 м2,,хрущевка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 2 комнатную квартиру на Ахунбаева-Малдыбаева
Хрущевка
Общая площадь- 42м2
Этаж-2/4
Хорошее состояние
Вся инфраструктура в шаговой доступности 
Удобная транспортная развязка 
Документы на руках. Тех паспорт есть
Цена: 33500$
","""42.8432""","""74.5994""",https://www.house.kg/details/7776607603cc316bef187-26038917,
"3-комн. кв., 90 м2","Бишкек, пр. Чингиза Айтматова, 4",$ 75 000,6 360 000 сом,$ 833/м2,70 667 сом/м2,Добавлено 24 дня назад,Поднято 4 дня назад,166,от агента,"монолитный, 2019 г.",9 этаж из 12,,90 м2,,элитка,,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продаётся 3-х комнатная квартира в новом элитном доме, со свежим отличным ремонтом
Застройщик : СК «ИХЛАС»
Жилой комплекс: «Ботсад»
Адрес : Горького/Белинка (Бот сад, район Гос регистра)
Этажность: 9 из 12, полностью готовый блок Блок «И»
Площадь: 90 м2
Количество комнат: 3
Коммуникации: центральное отопление, центральная канализация, городской газ.
Раздельные санузлы

Фасад дома из натурального травертина (сары таш);
Дом оснащён двумя бесшумными лифтами, теплоизоляция наружных стен,стальные подъездные двери, детская площадка, видеонаблюдение,охраняемая территория;
Окна выходят на восток,север и запад,
Район отличный, рядом ботанический сад, свежий воздух, отличная транспортная доступность, заезд с двух сторон. 
В шаговой доступности школы (Билимкана, Абитуриент и тд), детские сады, ТРЦ Азия Молл, супермаркет Фрунзе, остановка общественного транспорта и т.д.

Цена : 75000$
","""42.8626""","""74.5883""",https://www.house.kg/details/3739647603dd97d0088f3-82974321,
"3-комн. кв., 64 м2",Бишкек,$ 60 000,5 088 000 сом,$ 938/м2,79 500 сом/м2,Добавлено 28 дней назад,Поднято 4 дня назад,122,от агента,кирпичный,4 этаж из 5,,64 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся  3 комнатная квартира в Горького/Элебаева
Индивидуальный проект
Общая площадь- 64м2
Этаж-4/5
Не угловая
Хорошее состояние 
Вся инфраструктура в шаговой доступности 
Удобная транспортная развязка 
Цена: 60000$
","""42.8565""","""74.6132""",https://www.house.kg/details/889771960376e6b6eb536-98726355,
"Участок, 10 соток",Бишкек,$ 90 000,7 632 000 сом,,,Добавлено 1 месяц назад,Поднято 4 дня назад,245,от агента,,,,,10 соток,,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается участок 
Адрес : Алматинка/Магистраль 
Участок
10 соток
Форма участка
40 х 25
Все коммуникации 
Полный пакет документов 
Цена 90000 $
ТОРГ приветствуется
","""42.8126""","""74.6492""",https://www.house.kg/details/5060624603107b9a8e716-27695934,
"2-комн. кв., 70 м2",Бишкек,$ 72 000,6 105 600 сом,$ 1 029/м2,87 223 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,158,от агента,кирпичный,6 этаж из 12,,70 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 2-комнатная квартира в элитном доме в районе советская/Скрябина, с евроремонтом
С мебелью и техникой
6/12
70 м2
Застройщик: ТС групп 
Все коммуникации центральные
, отличный район!
Документы на руках
Цена: 72 000$
","""42.85""","""74.6092""",https://www.house.kg/details/9375971602750c6898c54-49562315,
"2-комн. кв., 50 м2","Бишкек, 10 м-н",$ 41 500,3 519 200 сом,$ 830/м2,70 384 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,156,от агента,панельный,2 этаж из 5,,50 м2,,105 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
🔥🔥 Продается 2-х комнатная квартира 105 серии,в 10-мкр.
Общая площадь-50м2
Этаж-2/5
Неугловая
Состояние квартиры хорошее
Вся мебель и бытовая техника
Вся инфраструктура в шаговой доступности
Удобная транспортная развязка

Цена-41500долл.
","""42.8312""","""74.6038""",https://www.house.kg/details/3813856602f7bdec36bc8-13856740,
"3-комн. кв., 58 м2","Бишкек, 11 м-н",$ 40 500,3 434 400 сом,$ 698/м2,59 214 сом/м2,Добавлено 24 дня назад,Поднято 4 дня назад,109,от агента,панельный,4 этаж из 4,,58 м2,,104 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 3-комнатная Квартира в 11 мкр
104 серия
Общая площадь-58 м2
Этаж-4/4
Не угловая
Частично мебель 
Тихий район, всё в шаговой доступности.
Цена: 40500$
Торг при осмотре
","""42.8189""","""74.6311""",https://www.house.kg/details/1386854603dda3fbf67d1-67563082,
"3-комн. кв., 130 м2",Бишкек,$ 130 000,11 024 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,151,от агента,кирпичный,3 этаж из 9,,130 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 3-комнатная Квартира в элитном доме.
Район Фатьянова/Горького 
3/9
130 м2
Частично мебелировано
Застройщик Юнис-Курулуш 
Все документы на руках и в полном порядке 
Цена : 130000$
","""42.8647""","""74.6101""",https://www.house.kg/details/4263089602e666eaf1650-54775630,
"1-комн. кв., 37 м2","Бишкек, 7 м-н",$ 34 500,2 925 600 сом,$ 932/м2,79 070 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,361,от агента,панельный,2 этаж из 9,,37 м2,,106 серия,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 1 комнатная квартира в районе Жукеева Пудовкина/Жигулевское
106 серия
Общая площадь-37м2
Этаж-2/9
Не Угловая
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-34500долл.
","""42.8287""","""74.6179""",https://www.house.kg/details/4335911602a12d9c468b2-58889236,
"1-комн. кв., 40 м2","Бишкек, Филармония",$ 35 300,2 993 440 сом,$ 883/м2,74 836 сом/м2,Добавлено 1 месяц назад,Поднято 4 дня назад,275,от агента,кирпичный,9 этаж из 12,,40 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 1-комнатная квартира в элитном доме в районе Филармонии, с евроремонтом
6/12
40 м2
Застройщик: Оомат-Строй
Все коммуникации центральные
Дом кирпичный, отличный район!
Документы: долевое участие
Цена: 35300$
","""42.8781""","""74.5876""",https://www.house.kg/details/290505460250c8b0982c2-93863934,
