title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link,Тип строения
"2-комн. кв., 50 м2","Бишкек, Асанбай м-н",$ 44 500,3 773 600 сом,$ 890/м2,75 472 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,142,от собственника,кирпичный,5 этаж из 5,,50 м2,,105 серия,центральное,хорошее,,,,,,,,,,,,магистральный,,,,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 2-комнатная квартира в Асанбай
105 серия
Общая площадь- 50м2
5/5
Не угловая.
Мебель частично 
Цена:44500$
","""42.8186""","""74.6248""",https://www.house.kg/details/64335286023729ec78a72-06020360,
"3-комн. кв., 95 м2","Бишкек, боконбаева/правда",$ 62 000,5 257 600 сом,$ 653/м2,55 343 сом/м2,Добавлено 2 месяца назад,Поднято 16 дней назад,235,от агента,монолитный,4 этаж из 9,,95 м2,,106 серия,центральное,хорошее,есть,adsl,раздельный,лоджия,бронированная,,,,,,,магистральный,,домофон,частично меблирована,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске   квартиры  , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно Боконбаева/Суюнбаева(Правда)+сушилка
Просторная 3 комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка. 


☑Этаж 4 из 9 тёплая и уютная квартира .

☑ 95 м2/ 105 серия

☑ сан.узел раздельный 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 64.000USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8664""","""74.6243""",https://www.house.kg/details/5500987600fcc49d9d508-80296572,
"3-комн. кв., 58 м2","Бишкек, 10 м-н",$ 41 800,3 544 640 сом,$ 721/м2,61 114 сом/м2,Добавлено 26 дней назад,Поднято 16 дней назад,122,от агента,панельный,1 этаж из 5,,58 м2,,104 серия,центральное,хорошее,возможно подключение,adsl,совмещенный,нет,,,,,,,,магистральный,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 3-комнатная Квартира в 10 мкр
104 серия
Общая площадь-58 м2
Этаж-1/5
Не угловая
Частично мебель 
Тихий район, всё в шаговой доступности.
Цена: 41800$
Торг при осмотре
","""42.8312""","""74.6038""",https://www.house.kg/details/18842603a346c415520-64119356,
"1-комн. кв., 32 м2","Бишкек, 10 м-н",$ 32 500,2 756 000 сом,$ 1 016/м2,86 125 сом/м2,Добавлено 2 месяца назад,Поднято 16 дней назад,292,от агента,монолитный,1 этаж из 5,,32 м2,,104 серия,центральное,хорошее,есть,,совмещенный,,,,,,,,,,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске  комфортной квартиры с отличным дизайном , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно в 10мкр. 
Просторная 1 комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка , все центральные коммуникации.
Место, куда Вы будете с гордостью звать гостей и не только.

☑ 1 из 5 тёплая и уютная квартира

☑ 32м2

☑ не угловая 

☑ Хорошее состояние

☑ сан.узел совмещённый  100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 32.500USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8312""","""74.6038""",https://www.house.kg/details/549083660095cb1497a93-47479821,
"2-комн. кв., 42 м2","Бишкек, фрунзе/Панфилова",$ 42 500,3 604 000 сом,$ 1 012/м2,85 810 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,177,от агента,кирпичный,3 этаж из 5,,42 м2,,индивид. планировка,центральное,хорошее,,,совмещенный,,,,,,,,,,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 2-комнатная Квартира в районе Фрунзе/Панфилова
Индивидуальный проект
Общая площадь-43 м2
Этаж-3/5
Балкон/Застеклен
Частично мебель 
Тихий район, всё в шаговой доступности.
Цена: 42500$
Торг при осмотре
","""42.8806""","""74.601""",https://www.house.kg/details/8682264602ce922c59ae1-39122233,
"2-комн. кв., 48 м2","Бишкек, уметалиева/московский",$ 39 000,3 307 200 сом,$ 813/м2,68 900 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,167,от собственника,кирпичный,5 этаж из 6,,48 м2,,индивид. планировка,центральное,хорошее,,,,,,,,,,,,магистральный,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 2-комнатная Квартира в Московский/Умуталиева
Индивидуальный проект
Общая площадь 47,2 м2
5/6
Не угловая
Лоджия утеплена
Частично мебель 
Тихий район, всё в шаговой доступности, отличная транспортная развязка!
Цена: 39000$
Торг при осмотре
","""42.8706""","""74.5807""",https://www.house.kg/details/32570602b3f7d772de8-98312531,
"1-комн. кв., 36 м2","Бишкек, Джал-23 м-н (Нижний Джал)",$ 29 999,2 543 915 сом,$ 833/м2,70 664 сом/м2,Добавлено 2 месяца назад,Поднято 16 дней назад,301,от собственника,кирпичный,1 этаж из 9,,36 м2,,106 серия,центральное,хорошее,есть,,,,,,,,,,,,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске   квартиры  , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно Нижний Джал. 
Просторная 1 комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка 
Место, куда Вы будете с гордостью звать гостей и не только.


☑Этаж 1 из 9 тёплая и уютная квартира .

☑ 36 м2/ 106 серия

☑ сан.узел совмещённый 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 30.000USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8422""","""74.5655""",https://www.house.kg/details/8843547600e857b77db21-35035664,
"3-комн. кв., 58 м2","Бишкек, 4 м-н",$ 43 000,3 646 400 сом,$ 741/м2,62 869 сом/м2,Добавлено 26 дней назад,Поднято 16 дней назад,134,от агента,панельный,3 этаж из 4,,58 м2,,104 серия,центральное,хорошее,возможно подключение,adsl,совмещенный,лоджия,,,,,,,,магистральный,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 3-комнатная Квартира в 4мкр
104 серия
Общая площадь-58 м2
Этаж-3/4
Не угловая
Частично мебель 
Тихий район, всё в шаговой доступности.
Цена: 43000$
Торг при осмотре
","""42.8378""","""74.6264""",https://www.house.kg/details/38382603a3517bebd24-27290702,
"3-комн. кв., 85 м2","Бишкек, ул. Ажыбек-Баатыра, 10в",$ 92 000,7 801 600 сом,$ 1 082/м2,91 784 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,182,от агента,"монолитный, 2018 г.",4 этаж из 12,,85 м2,,элитка,центральное,евроремонт,,,раздельный,,,паркинг,,,,,,магистральный,,,,,3 м.,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира в районе Ак-Кеме
Застройщик -СК ""Ихлас""
ЖК-""Касабелла""
Общая площадь-85м2
Этаж-4/10
Все коммуникации есть
Документы в порядке
Квартира с ремонтом
Вся инфраструктура в шаговой доступности

Цена-92000долл.
","""42.8403""","""74.5822""",https://www.house.kg/details/27602966030b7fa1c3f62-54542984,
"3-комн. кв., 120 м2","Бишкек, 6 м-н",$ 94 000,7 971 200 сом,$ 783/м2,66 427 сом/м2,Добавлено 3 месяца назад,Поднято 16 дней назад,573,от агента,кирпичный,2 этаж из 9,,120 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске роскошной и комфортной квартиры с отличным дизайном , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно в 6 мкр. 
Просторная 3-х комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка , все центральные коммуникации.
Место, куда Вы будете с гордостью звать гостей и не только.
Квартиру делали для себя , в качестве ремонта и отделки можете не беспокоится. Большой , закрытый двор с детской площадкой и круглосуточной охраной.
ЗАСТРОЙЩИК Азат строй 

☑ 2 из 9 тёплая и уютная квартира .

☑ 120 м2/Новостройка (Азат строй)  

☑ хороший ремонт , с  частичной техникой  

☑ сан.узел раздельный  100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 94.000USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8232""","""74.6241""",https://www.house.kg/details/70212775fe4554c690ce4-40250334,
"2-комн. кв., 43 м2","Бишкек, 7 м-н",$ 43 500,3 688 800 сом,$ 1 012/м2,85 786 сом/м2,Добавлено 21 день назад,Поднято 16 дней назад,61,от агента,панельный,1 этаж из 4,,43 м2,,104 серия,центральное,хорошее,возможно подключение,adsl,совмещенный,,бронированная,,,,,,,магистральный,,,полностью меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаю 2 комнатную квартиру в 7 мкр.
104 серия
Общая площадь- 43м2
Этаж-1/4
Не угловая
Хорошее состояние
Вся инфраструктура в шаговой доступности 
Удобная транспортная развязка 
Цена: 43500$
","""42.8287""","""74.6179""",https://www.house.kg/details/54054716041c34d3e7d36-17455892,
"3-комн. кв., 58 м2","Бишкек, 5 м-н",$ 45 000,3 816 000 сом,$ 776/м2,65 793 сом/м2,Добавлено 2 месяца назад,Поднято 16 дней назад,182,от собственника,панельный,1 этаж из 4,,58 м2,,104 серия,центральное,хорошее,,,совмещенный,,,,,,,,,магистральный,,,частично меблирована,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира  в 5 мкр
104 серия
Общая площадь-58м2
Этаж-1/4
Все коммуникации центральные
Состояние хорошее
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Имеется огороженная территория, видеонаблюдение,детская площадка
Цена-45000долл.
","""42.8319""","""74.6266""",https://www.house.kg/details/484564601e77bbaac9b8-26715189,
"5-комн. кв., 150 м2","Бишкек, 12 м-н",$ 96 999,8 225 515 сом,$ 647/м2,54 837 сом/м2,Добавлено 2 месяца назад,Поднято 16 дней назад,231,от собственника,монолитный,11 этаж из 11,,150 м2,,элитка,центральное,хорошее,есть,,,,,,,,,,,,,,частично меблирована,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске   квартиры  , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно 12 мкр. 
Просторная 5 комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка 
Застройщик СААБ строй

☑Этаж 11 из 11 тёплая и уютная квартира .

☑ 150 м2/Новостройка
Застройщик СААБ строй

☑ сан.узел раздельный 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 97.000USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.814""","""74.637""",https://www.house.kg/details/9554446600e98b6769332-31663334,
"2-комн. кв., 47 м2","Бишкек, 8 м-н",$ 45 000,3 816 000 сом,$ 957/м2,81 191 сом/м2,Добавлено 29 дней назад,Поднято 16 дней назад,97,от агента,кирпичный,4 этаж из 5,,47 м2,,индивид. планировка,центральное,хорошее,возможно подключение,adsl,раздельный,лоджия,бронированная,,,,,,,магистральный,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся  2 комнатная квартира в 8 мкр
Индивидуальный проект
Общая площадь- 47м2
Этаж-4/5
Не угловая 
Сан узел раздельный
Комнаты изолированные
Вся мебель 
Хорошее состояние 
Вся инфраструктура в шаговой доступности 
Удобная транспортная развязка 
Цена: 45000$
ТОРГ ПРИВЕТСТВУЕТСЯ
","""42.8323""","""74.611""",https://www.house.kg/details/3064059603748a0898646-93421806,
"3-комн. кв., 110 м2","Бишкек, Токтогула /Карпинка",$ 100 000,8 480 000 сом,$ 909/м2,77 091 сом/м2,Добавлено 22 дня назад,Поднято 16 дней назад,618,от собственника,"монолитный, 2016 г.",4 этаж из 10,,"110 м2, жилая: 73 м2, кухня: 14 м2",,элитка,центральное,евроремонт,,,2 с/у и более,,,,,,,,,,,"домофон,                                             решетки на окнах,                                             охрана,                                             кодовый замок",полностью меблирована,,3 м.,,,,,,"""42.8712""","""74.6245""",https://www.house.kg/details/5773225603f7209674090-25915216,
"2-комн. кв., 78 м2","Бишкек, Филармония, рыскулова/тимирязева",$ 52 900,4 485 920 сом,$ 678/м2,57 512 сом/м2,Добавлено 16 дней назад,,193,от агента,кирпичный,7 этаж из 10,,78 м2,,элитка,центральное,евроремонт,возможно подключение,adsl,раздельный,лоджия,бронированная,паркинг,,,,,,магистральный,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 2-х комнатная квартира в Рыскулова\Тимирязева
Новостройка- СК ОргТехстрой
Общая площадь-78м2
Этаж-7/10
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-52900долл.
","""42.8781""","""74.5876""",https://www.house.kg/details/198612960474105280d21-91864151,
"1-комн. кв., 39 м2","Бишкек, проспект Манаса 41",$ 33 019,2 800 000 сом,$ 847/м2,71 795 сом/м2,Добавлено 17 дней назад,Поднято 16 дней назад,63,от собственника,кирпичный,3 этаж из 9,,39 м2,,индивид. планировка,центральное,евроремонт,есть,проводной,совмещенный,балкон,бронированная,паркинг,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
был сделан кап.ремонт.
вся техника новая
","""42.8717""","""74.5884""",https://www.house.kg/details/95092296045ebb6caf144-73043900,
"3-комн. кв., 60 м2","Бишкек, панфилова/киевская",$ 60 000,5 088 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 2 месяца назад,Поднято 16 дней назад,297,от собственника,монолитный,2 этаж из 5,,60 м2,,индивид. планировка,центральное,хорошее,есть,,,,,,,,,,,,,,частично меблирована,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске   квартиры  , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно Киевская/Панфилова. 
Просторная 3 комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка. 


☑Этаж 2 из 5 тёплая и уютная квартира .

☑ 59 м2/ Индивидуальный проект

☑ сан.узел совмещённый 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 60.000USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8724""","""74.5973""",https://www.house.kg/details/714180160129b369dad48-40748102,
"Дом, 6 и более комнат, 224 м2","Бишкек, Арча-Бешик ж/м",$ 160 000,13 568 000 сом,$ 714/м2,60 571 сом/м2,Добавлено 24 дня назад,Поднято 16 дней назад,154,от агента,кирпичный,,2,224 м2,,,автономное,хорошее,возможно подключение,adsl,2 с/у и более,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,пустая,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 2-х уровневый кирпичный дом со всеми удобствами,в Арча -Бешике
Участок-5соток
Год постройки-2016
Площадь дома-224м2+58м2
На 1-этаже: 2зала,холл, кабинет,гостевая, кухня , санузел и топка
На 2-этаже:2-спальни с балконами,холл,детская, санузел
Во дворе дома есть навес на 4 авто,хозпостройки,очок на 3 казана, барбекю
Коммуникации: центральная канализация,газ,отопление комбинированное,3-фазы с разрешением
Красная Книга имеется

Цена-160000долл.

Тел.-0707660879
","""42.8278""","""74.5403""",https://www.house.kg/details/4012799603ce3e5709ac1-59908864,
"Дом, 6 и более комнат, 310 м2","Бишкек, Арча-Бешик ж/м",$ 210 000,17 808 000 сом,$ 677/м2,57 445 сом/м2,Добавлено 2 месяца назад,Поднято 16 дней назад,377,от собственника,кирпичный,,3,310 м2,,,,евроремонт,,,,,,,,,,,,,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается новый дом в ж/м Арча бешик, Чортекова/Эр Тайлак
Участок-4сотки
Общая площадь-310м2
Тип строения-1.5кирпич
Все коммуникации центральные: канализация, газ,свет 3-фазка
Документы в порядке, Красная Книга, техпаспорт

Цена-210000$
","""42.8278""","""74.5403""",https://www.house.kg/details/402501460194a12ba34c7-06563804,
"Дом, 6 и более комнат, 100 м2","Бишкек, Восток-5 м-н",$ 58 000,4 918 400 сом,$ 580/м2,49 184 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,453,от агента,кирпичный,,1,100 м2,,,центральное,хорошее,есть,adsl,совмещенный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,,частично меблирована,,,,есть,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продается дом,в Восток-5
Участок-4-соток
Общая площадь-100м2
 Кирпичный дом
Тип строения-2кирпича
Все коммуникации центральные!
Газ есть
Септик
Также имеются:склад, благоустроенный двор
Дом огорожен

Цена-58000
Рассматриваем любой вариант, обмен , ипотека и и д.
","""42.8717""","""74.632""",https://www.house.kg/details/91805160237cc943cc10-86276338,
"1-комн. кв., 34 м2","Бишкек, Тунгуч м-н",$ 24 300,2 060 640 сом,$ 715/м2,60 607 сом/м2,Добавлено 26 дней назад,Поднято 16 дней назад,111,от агента,панельный,9 этаж из 9,,34 м2,,105 серия,центральное,хорошее,возможно подключение,adsl,раздельный,лоджия,бронированная,,,,,,,магистральный,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 1-комнатная Квартира в мкр тунгуч
105 серия
Общая площадь-34 м2
Этаж-9/9
Не угловая
Тихий район, всё в шаговой доступности.
Цена: 24300$
Торг при осмотре
","""42.853""","""74.6883""",https://www.house.kg/details/1425926603a35e360eda6-52417398,
"3-комн. кв., 75 м2","Бишкек, 6 м-н",$ 60 000,5 088 000 сом,$ 800/м2,67 840 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,227,от собственника,кирпичный,2 этаж из 9,,75 м2,,106 серия,центральное,хорошее,,,раздельный,,,,,,,,,магистральный,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 3-х комнатная +сушилка,106-серии,в 6-мкр.
Общая площадь-75м2
Этаж-2/9
Состояние квартиры- чистая и аккуратная
Вся инфраструктура в шаговой доступности:ореховая роща,школа,детский сад, базарчик.
Удобная транспортная развязка

Цена-60000долл.
","""42.8237""","""74.626""",https://www.house.kg/details/126497602cf42dc42125-82155964,
"1-комн. кв., 34 м2","Бишкек, боконбаева/Суюнбаева(карпинка)",$ 33 500,2 840 800 сом,$ 985/м2,83 553 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,111,от агента,кирпичный,2 этаж из 9,,34 м2,,105 серия,центральное,среднее,,,,,,,,,,,,магистральный,,,частично меблирована,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 1 комнатная квартира в районе Боконбаева/Суюнбаева 
105 серия 
Общая площадь-34м2
Этаж-2/9
Не Угловая
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-33500долл
","""42.8781""","""74.6317""",https://www.house.kg/details/6435447602fbb193d4b31-31899604,
"3-комн. кв., 55 м2","Бишкек, Моссовет",$ 43 500,3 688 800 сом,$ 791/м2,67 069 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,189,от агента,кирпичный,3 этаж из 4,,55 м2,,индивид. планировка,центральное,хорошее,есть,,,,,,,,,,,магистральный,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира в Советская/Боконбаева
Индивидуальный проект
Общая площадь-55м2
Этаж-3/4
Не угловая
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-43500долл.
","""42.8693""","""74.6113""",https://www.house.kg/details/781880660237ac6c9fd26-79604994,
"1-комн. кв., 48 м2","Бишкек, Ахунбаева/чапаева",$ 43 500,3 688 800 сом,$ 906/м2,76 850 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,130,от агента,кирпичный,9 этаж из 11,,48 м2,,элитка,центральное,хорошее,возможно подключение,adsl,совмещенный,лоджия,бронированная,паркинг,,,,,,магистральный,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаём 1к/КВ Элитку в районе Ахунбаева/Чапаева
Застройщик-СК"" Ихлас""
Общая площадь-48м2
Этаж-9/11
Свежий ремонт
Тихий район, всё в шаговой доступности
Все коммуникации центральные 
Техпаспорт на руках!
Цена: 43500$ (торг реальному клиенту)
","""42.8433""","""74.5764""",https://www.house.kg/details/97792326033c5ff2d42c7-74817664,
"3-комн. кв., 70 м2","Бишкек, Кок-Жар ж/м",$ 42 499,3 603 915 сом,$ 607/м2,51 485 сом/м2,Добавлено 2 месяца назад,Поднято 16 дней назад,425,от агента,монолитный,1 этаж из 9,,70 м2,,106 серия улучшенная,электрическое,хорошее,есть,,,,,,,,,,,,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске  комфортной с хорошим ремонтом квартиры  , то вы пришли по адресу 
Продаётся Квартира в тихом центре  одном из лучших районов города , а именно Кок-Жар. 
Просторная 3 комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка 
Место, куда Вы будете с гордостью звать гостей и не только.
Застройщик Азат Корпорация

☑Этаж 1 из 9 тёплая и уютная квартира .

☑ 70 м2/106 улучшенная
Застройщик Азат корпорация

☑ сан.узел раздельный 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 42.500USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8433""","""74.6431""",https://www.house.kg/details/4251636600bafa3025584-81535913,
"3-комн. кв., 95 м2",Бишкек,$ 61 000,5 172 800 сом,$ 642/м2,54 451 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,171,от собственника,кирпичный,4 этаж из 9,,95 м2,,106 серия,центральное,хорошее,,,раздельный,,,,,,,,,магистральный,,,,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся Квартира 
 Боконбаева /Ибраимова. 
Просторная 3+1 комнатная квартира+(сушилка )
. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка. 
Этаж 4 из 9 .
 95м2/ 106 серия
 сан.узел раздельный 100% кафель 
полный пакет документов 
 61.000USD , торг при осмотре ( по телефону не торгуюсь)
","""42.8667""","""74.6167""",https://www.house.kg/details/549093060265642330089-51728502,
"4-комн. кв., 123 м2","Бишкек, Средний Джал м-н",$ 107 000,9 073 600 сом,$ 870/м2,73 769 сом/м2,Добавлено 2 месяца назад,Поднято 16 дней назад,153,от собственника,кирпичный,6 этаж из 6,,123 м2,,элитка,центральное,евроремонт,,,,,,,,,,,,,,,,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 4-х комнатная квартира в Джале
Застройщик-СК ""Хас Курулуш""
Общая площадь-123м2
Этаж-6/6
Все коммуникации центральные
Имеется загороженная территория, видеонаблюдение,детская площадка,парковка.

Цена-107000долл.
","""42.8382""","""74.566""",https://www.house.kg/details/6156833601f758ef32138-27444105,
"2-комн. кв., 43 м2","Бишкек, 10 м-н, Малдыбаева 21",$ 37 500,3 180 000 сом,$ 872/м2,73 953 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,752,от собственника,панельный,3 этаж из 5,,43 м2,,104 серия,центральное,евроремонт,есть,проводной,совмещенный,застекленный балкон,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,частично меблирована,линолеум,2.5 м.,"пластиковые окна,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             кладовка,                                             тихий двор",нет,,обмен не предлагать,"

                                    Описание от продавца                            
Срочно продается 2-х комнатная квартира в 10 мкр-не. 104 серии. Этаж 3/5. Не угловая. С/у совмещённый. Теплая и уютная. Экологически чистый район. Тихий двор. Соседи тихие.
","""42.8311""","""74.6013""",https://www.house.kg/details/791598460281720b32741-20806205,
"3-комн. кв., 65 м2","Бишкек, боконбаева/тыныстанова",$ 53 000,4 494 400 сом,$ 815/м2,69 145 сом/м2,Добавлено 21 день назад,Поднято 16 дней назад,100,от агента,кирпичный,4 этаж из 5,,65 м2,,индивид. планировка,центральное,хорошее,возможно подключение,adsl,раздельный,лоджия,бронированная,,,,,,,магистральный,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 3-комнатная Квартира в Боконбаева/Тыныстанова
Индивидуальный проект
Общая площадь-65 м2
Этаж-4/5
Не угловая
Частично мебель , Комнаты изолированные, 
Состояние хорошая
Тихий район, всё в шаговой доступности.
Цена: 53000$
Торг при осмотре
","""42.867""","""74.6083""",https://www.house.kg/details/28997236041b916738e55-03992680,
"1-комн. кв., 36 м2","Бишкек, 6 м-н",$ 36 500,3 095 200 сом,$ 1 014/м2,85 978 сом/м2,Добавлено 1 месяц назад,Поднято 16 дней назад,220,от агента,кирпичный,5 этаж из 9,,36 м2,,106 серия,центральное,хорошее,,,раздельный,лоджия,,,,,,,,магистральный,,,частично меблирована,,,,,есть,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 1 комнатная квартира в 6мкр
106 серия
Общая площадь-36м2
Этаж-5/9
Не угловая
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-36500долл.
","""42.8237""","""74.626""",https://www.house.kg/details/89883196026303976e8c6-11399944,
"1-комн. кв., 32 м2","Бишкек, фрунзе/гоголя",$ 30 500,2 586 400 сом,$ 953/м2,80 825 сом/м2,Добавлено 2 месяца назад,Поднято 16 дней назад,240,от собственника,монолитный,4 этаж из 5,,32 м2,,104 серия,центральное,хорошее,есть,adsl,совмещенный,,,,,,,,,магистральный,,,частично меблирована,,,,,,рассмотрю варианты,"

                                    Описание от продавца                            
Продаётся 1-комнатная Квартира в центре а именно фрунзе/гоголя
104 серия
Этаж 4/5
Развитая инфраструктура 
Все в шаговой доступности 
Документы на руках 
30500$(торг минимальный)
","""42.878""","""74.619""",https://www.house.kg/details/6103588601e3bba67e789-60077441,
